"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":237}]","237","Instructions","CRS","instructions","57","30731","0.0-66.0","",""
"","569","CRS_01","CRS","survey-multi-choice-vertical","58","31303","0.0-67.0","{""Q0"":""1. ¿Con qué frecuencia piensas en temas religiosos?""}","{""Q0"":"" Nunca""}"
"","580","CRS_02","CRS","survey-multi-choice-vertical","59","31886","0.0-68.0","{""Q0"":""2. ¿Hasta qué punto crees que Dios o algo divino existe?""}","{""Q0"":"" Mucho""}"
"","547","CRS_03","CRS","survey-multi-choice-vertical","60","32434","0.0-69.0","{""Q0"":""3. ¿Con qué frecuencia participas en servicios religiosos?""}","{""Q0"":"" Muy a menudo""}"
"","559","CRS_04","CRS","survey-multi-choice-vertical","61","32996","0.0-70.0","{""Q0"":""4. ¿Con qué frecuencia rezas?""}","{""Q0"":"" Nunca""}"
"","580","CRS_05","CRS","survey-multi-choice-vertical","62","33579","0.0-71.0","{""Q0"":""5. ¿Con qué frecuencia meditas?""}","{""Q0"":"" Ocasionalmente""}"
"","594","CRS_06","CRS","survey-multi-choice-vertical","63","34176","0.0-72.0","{""Q0"":""6. ¿Con qué frecuencia experimenta situaciones en las que tiene la sensación de que Dios o algo divino interviene en su vida?""}","{""Q0"":"" A menudo""}"
"","578","CRS_07","CRS","survey-multi-choice-vertical","64","34756","0.0-73.0","{""Q0"":""7. ¿Con qué frecuencia experimenta situaciones en las que tiene la sensación de ser uno con todos?""}","{""Q0"":"" Ocasionalmente""}"
"","522","CRS_08","CRS","survey-multi-choice-vertical","65","35280","0.0-74.0","{""Q0"":""8. ¿Qué tan interesado está en aprender más sobre temas religiosos?""}","{""Q0"":"" Algo""}"
"","522","CRS_09","CRS","survey-multi-choice-vertical","66","35804","0.0-75.0","{""Q0"":""9. ¿Hasta qué punto crees en una vida futura? inmortalidad del alma, resurrección de los muertos o reencarnación?""}","{""Q0"":"" Mucho""}"
"","552","CRS_10","CRS","survey-multi-choice-vertical","67","36358","0.0-76.0","{""Q0"":""10. ¿Qué tan importante es participar en los servicios religiosos?""}","{""Q0"":"" Algo""}"
"","553","CRS_11","CRS","survey-multi-choice-vertical","68","36912","0.0-77.0","{""Q0"":""11. ¿Qué tan importante es la oración personal para ti?""}","{""Q0"":"" Algo""}"
"","547","CRS_12","CRS","survey-multi-choice-vertical","69","37461","0.0-78.0","{""Q0"":""12. ¿Qué tan importante es la meditación para ti?""}","{""Q0"":"" Algo""}"
"","558","CRS_13","CRS","survey-multi-choice-vertical","70","38021","0.0-79.0","{""Q0"":""13. ¿Con qué frecuencia experimentas situaciones en las que tienes la sensación de que Dios o algo divino quiere comunicarte o revelarte algo?""}","{""Q0"":"" A menudo""}"
"","565","CRS_14","CRS","survey-multi-choice-vertical","71","38588","0.0-80.0","{""Q0"":""14. ¿Con qué frecuencia experimenta situaciones en las que tiene la sensación de ser tocado por un poder divino?""}","{""Q0"":"" Rara vez""}"
"","556","CRS_15","CRS","survey-multi-choice-vertical","72","39147","0.0-81.0","{""Q0"":""15. ¿Con qué frecuencia se mantiene informado sobre cuestiones religiosas a través de la radio, la televisión, internet, periódicos o libros?""}","{""Q0"":"" Nunca""}"
"","548","CRS_16","CRS","survey-multi-choice-vertical","73","39696","0.0-82.0","{""Q0"":""16. En tu opinión, ¿qué tan probable es que realmente exista un poder superior?""}","{""Q0"":"" Nada""}"
"","561","CRS_17","CRS","survey-multi-choice-vertical","74","40259","0.0-83.0","{""Q0"":""17. ¿Qué tan importante es para usted estar conectado a una comunidad religiosa?""}","{""Q0"":"" Demasiado""}"
"","555","CRS_18","CRS","survey-multi-choice-vertical","75","40817","0.0-84.0","{""Q0"":""18. ¿Con qué frecuencia rezas espontáneamente cuando te inspiras en situaciones cotidianas?""}","{""Q0"":"" Ocasionalmente""}"
"","539","CRS_19","CRS","survey-multi-choice-vertical","76","41357","0.0-85.0","{""Q0"":""19. ¿Con qué frecuencia intentas conectarte a lo divino espontáneamente cuando te inspiras en situaciones cotidianas?""}","{""Q0"":"" A menudo""}"
"","549","CRS_20","CRS","survey-multi-choice-vertical","77","41908","0.0-86.0","{""Q0"":""20. ¿Con qué frecuencia experimenta situaciones en las que tiene la sensación de que Dios o algo divino está presente?""}","{""Q0"":"" Ocasionalmente""}"
