"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":240}]","240","Instructions","EAR","instructions","143","75162","0.0-155.0","",""
"","633","EAR_01","EAR","survey-multi-choice-vertical","144","75797","0.0-156.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy en desacuerdo""}"
"","547","EAR_02","EAR","survey-multi-choice-vertical","145","76347","0.0-157.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy en desacuerdo""}"
"","514","EAR_03","EAR","survey-multi-choice-vertical","146","76863","0.0-158.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" En desacuerdo""}"
"","533","EAR_04","EAR","survey-multi-choice-vertical","147","77399","0.0-159.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" Muy de acuerdo""}"
"","507","EAR_05","EAR","survey-multi-choice-vertical","148","77908","0.0-160.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" Muy de acuerdo""}"
"","517","EAR_06","EAR","survey-multi-choice-vertical","149","78427","0.0-161.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","573","EAR_07","EAR","survey-multi-choice-vertical","150","79004","0.0-162.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","511","EAR_08","EAR","survey-multi-choice-vertical","151","79518","0.0-163.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","546","EAR_09","EAR","survey-multi-choice-vertical","152","80066","0.0-164.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","554","EAR_10","EAR","survey-multi-choice-vertical","153","80622","0.0-165.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" De acuerdo""}"
