"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":246}]","246","Instructions","MIS","instructions","411","179446","0.0-362.0","",""
"","442","MIS_01","MIS","survey-multi-choice-vertical","412","179891","0.0-363.0","{""Q0"":""1. Algunas personas pueden hacerme consciente de ellos simplemente pensando en mí.""}","{""Q0"":"" Verdadero""}"
"","409","MIS_02","MIS","survey-multi-choice-vertical","413","180301","0.0-364.0","{""Q0"":""2. He tenido la sensación momentánea de que tal vez no soy humano.""}","{""Q0"":"" Falso""}"
"","394","MIS_03","MIS","survey-multi-choice-vertical","414","180697","0.0-365.0","{""Q0"":""3. A veces he tenido miedo de pisar las grietas en la acera.""}","{""Q0"":"" Falso""}"
"","395","MIS_04","MIS","survey-multi-choice-vertical","415","181094","0.0-366.0","{""Q0"":""4. Creo que podría aprender a leer las mentes de otros si yo quisiera.""}","{""Q0"":"" Falso""}"
"","393","MIS_05","MIS","survey-multi-choice-vertical","416","181489","0.0-367.0","{""Q0"":""5. Los horóscopos son correctos con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Falso""}"
"","416","MIS_06","MIS","survey-multi-choice-vertical","417","181908","0.0-368.0","{""Q0"":""6. Las cosas a veces parecen estar en diferentes lugares cuando llego a casa, a pesar de que nadie ha estado allí.""}","{""Q0"":"" Verdadero""}"
"","403","MIS_07","MIS","survey-multi-choice-vertical","418","182313","0.0-369.0","{""Q0"":""7. Los números como 13 y 7 no tienen poderes especiales.""}","{""Q0"":"" Falso""}"
"","401","MIS_08","MIS","survey-multi-choice-vertical","419","182717","0.0-370.0","{""Q0"":""8. Ocasionalmente tuve la tonta sensación de que alguien en la estación de televisión o la emisora ​​de radio sabía que lo estaba escuchando.""}","{""Q0"":"" Verdadero""}"
"","374","MIS_09","MIS","survey-multi-choice-vertical","420","183093","0.0-371.0","{""Q0"":""9. Me preocupa que las personas en otros planetas puedan influir en lo que sucede en la tierra""}","{""Q0"":"" Verdadero""}"
"","396","MIS_10","MIS","survey-multi-choice-vertical","421","183491","0.0-372.0","{""Q0"":""10. El gobierno se niega a decirnos la verdad sobre platillos voladores.""}","{""Q0"":"" Falso""}"
"","410","MIS_11","MIS","survey-multi-choice-vertical","422","183903","0.0-373.0","{""Q0"":""11. He sentido que había mensajes para mí en cómo se organizaron las cosas en una vitrina.""}","{""Q0"":"" Falso""}"
"","419","MIS_12","MIS","survey-multi-choice-vertical","423","184325","0.0-374.0","{""Q0"":""12. Nunca he dudado de que mis sueños son los productos de mi propia mente.""}","{""Q0"":"" Falso""}"
"","401","MIS_13","MIS","survey-multi-choice-vertical","424","184727","0.0-375.0","{""Q0"":""13. Los amuletos de buena suerte no funcionan.""}","{""Q0"":"" Verdadero""}"
"","409","MIS_14","MIS","survey-multi-choice-vertical","425","185138","0.0-376.0","{""Q0"":""14. He notado sonidos en mis grabaciones o discos que no están allí en otros momentos.""}","{""Q0"":"" Falso""}"
"","423","MIS_15","MIS","survey-multi-choice-vertical","426","185564","0.0-377.0","{""Q0"":""15. Los movimientos de las manos que los extraños hacen parecen influir en mí a veces.""}","{""Q0"":"" Falso""}"
"","414","MIS_16","MIS","survey-multi-choice-vertical","427","185980","0.0-378.0","{""Q0"":""16. Casi nunca sueño con cosas antes de que sucedan.""}","{""Q0"":"" Falso""}"
"","416","MIS_17","MIS","survey-multi-choice-vertical","428","186398","0.0-379.0","{""Q0"":""17. He tenido la sensación momentánea de que el lugar de una persona ha sido ocupado por alguien parecido a ella.""}","{""Q0"":"" Verdadero""}"
"","420","MIS_18","MIS","survey-multi-choice-vertical","429","186821","0.0-380.0","{""Q0"":""18. No es posible dañar a otros simplemente teniendo malos pensamientos sobre ellos.""}","{""Q0"":"" Verdadero""}"
"","412","MIS_19","MIS","survey-multi-choice-vertical","430","187236","0.0-381.0","{""Q0"":""19. A veces he sentido una presencia maligna a mi alrededor, aunque no podía verla.""}","{""Q0"":"" Falso""}"
"","407","MIS_20","MIS","survey-multi-choice-vertical","431","187646","0.0-382.0","{""Q0"":""20. A veces tengo la sensación de ganar o perder energía cuando ciertas personas me miran o me tocan.""}","{""Q0"":"" Verdadero""}"
"","417","MIS_21","MIS","survey-multi-choice-vertical","432","188066","0.0-383.0","{""Q0"":""21. A veces he tenido el pensamiento pasajero de que los extraños están enamorados de mí.""}","{""Q0"":"" Verdadero""}"
"","405","MIS_22","MIS","survey-multi-choice-vertical","433","188473","0.0-384.0","{""Q0"":""22. Nunca tuve la sensación de que ciertos pensamientos míos pertenecían (eran) realmente de otra persona.""}","{""Q0"":"" Falso""}"
"","414","MIS_23","MIS","survey-multi-choice-vertical","434","188889","0.0-385.0","{""Q0"":""23. Cuando me presentan a extraños, rara vez me pregunto si los he conocido antes.""}","{""Q0"":"" Falso""}"
"","408","MIS_24","MIS","survey-multi-choice-vertical","435","189299","0.0-386.0","{""Q0"":""24. Si la reencarnación fuera cierta, explicaría algunas experiencias inusuales que he tenido.""}","{""Q0"":"" Falso""}"
"","403","MIS_25","MIS","survey-multi-choice-vertical","436","189705","0.0-387.0","{""Q0"":""25. Las personas a menudo se comportan de manera tan extraña que uno se pregunta si son parte de un experimento.""}","{""Q0"":"" Falso""}"
"","385","MIS_26","MIS","survey-multi-choice-vertical","437","190092","0.0-388.0","{""Q0"":""26. A veces realizo ciertos pequeños rituales para alejar las influencias negativas.""}","{""Q0"":"" Verdadero""}"
"","406","MIS_27","MIS","survey-multi-choice-vertical","438","190502","0.0-389.0","{""Q0"":""27. He sentido que podría causar que algo suceda, simplemente pensando demasiado en ello.""}","{""Q0"":"" Falso""}"
"","372","MIS_28","MIS","survey-multi-choice-vertical","439","190877","0.0-390.0","{""Q0"":""28. Me he preguntado si los espíritus de los muertos pueden influir en los vivos.""}","{""Q0"":"" Falso""}"
"","398","MIS_29","MIS","survey-multi-choice-vertical","440","191276","0.0-391.0","{""Q0"":""29. A veces he sentido que la conferencia de un profesor (charla de experto) estaba destinada especialmente para mí.""}","{""Q0"":"" Verdadero""}"
"","392","MIS_30","MIS","survey-multi-choice-vertical","441","191671","0.0-392.0","{""Q0"":""30. A veces he sentido que extraños leían mi mente.""}","{""Q0"":"" Verdadero""}"
