"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":430}]","431","Instructions_01","IDQ","instructions","363","529090","0.0-316.0","",""
"","637","IDQ_01","IDQ","survey-text","364","529728","0.0-317.0","{""Q0"":""Nombre completo""}","{""Q0"":""aTeHROkjJpqOYYOHn9sv5YLGNi12dRetuWu""}"
"","592","IDQ_02","IDQ","survey-text","365","530323","0.0-318.0","{""Q0"":""Edad""}","{""Q0"":""78""}"
"","649","IDQ_03","IDQ","survey-text","366","530974","0.0-319.0","{""Q0"":""Rut (sin digito verificador)""}","{""Q0"":""27""}"
"","809","IDQ_04","IDQ","survey-multi-choice-vertical","367","531787","0.0-320.0","{""Q0"":""Sexo""}","{""Q0"":"" Hombre""}"
"","720","IDQ_05","IDQ","survey-text","368","532510","0.0-321.0","{""Q0"":""Nivel educacional en años de estudio (Considere hasta el año realizado. Por ejemplo, si terminó 4to medio y no realizó nada más, poner 12 años. Si realizo dos años de formación técnica después de terminar 4to medio, poner 14 años. Si llegó solo hasta 3er medio, poner 10 ya que terminó 2do medio. etc.)""}","{""Q0"":""29""}"
"","598","IDQ_06","IDQ","survey-text","369","533111","0.0-322.0","{""Q0"":""Comuna de residencia""}","{""Q0"":""T69""}"
"","542","IDQ_07","IDQ","survey-text","370","533656","0.0-323.0","{""Q0"":""Número telefónico de contacto""}","{""Q0"":""84""}"
"","658","IDQ_08","IDQ","survey-text","371","534318","0.0-324.0","{""Q0"":""Dirección correo electrónico""}","{""Q0"":""0rNa4tKFKOYRCW1oZTvLTyE""}"
"","655","IDQ_09","IDQ","survey-multi-choice-vertical","372","534977","0.0-325.0","{""Q0"":""¿Ha sido diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":"" Si""}"
"","516","IDQ_10","IDQ","survey-text","373","535497","0.0-326.0-0.0","{""Q0"":""¿En que año fue diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":""7""}"
"","716","IDQ_11","IDQ","survey-multi-choice-vertical","374","536215","0.0-327.0","{""Q0"":""¿Se encuentra actualmente bajo algún tratamiento psiquiátrico? (ej: usa medicación; está bajo terapia psiquiátrica y/o control médico)""}","{""Q0"":"" No""}"
"","697","IDQ_13","IDQ","survey-multi-choice-vertical","375","536916","0.0-329.0","{""Q0"":""¿Ha tenido que acudir por ayuda especializada, o tiene la necesidad de buscarla, por consumo problemático de alcohol y/o drogas?""}","{""Q0"":"" Si""}"
"","550","IDQ_14","IDQ","survey-text","376","537469","0.0-330.0-0.0","{""Q0"":""¿Qué tipo de droga ha consumido?""}","{""Q0"":""XbK2HCRxVPF461eZqJmlTdne9OIg2SBBEr115bu18NhgwDdUiWfBrPOMESyC4Dis4U7qBrFc""}"
