"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":256}]","256","Instructions","DEMOGR3","instructions","132","70795","0.0-143.0","",""
"","432","DEMOGR3_01","DEMOGR3","survey-text","133","71229","0.0-144.0","{""Q0"":""Indica tu edad""}","{""Q0"":""7""}"
"","489","DEMOGR3_02","DEMOGR3","survey-multi-choice-vertical","134","71721","0.0-145.0","{""Q0"":""Indica tu sexo""}","{""Q0"":"" Otro""}"
"","400","DEMOGR3_03","DEMOGR3","survey-multi-choice-vertical","135","72122","0.0-146.0","{""Q0"":""¿Usted nació en Chile?""}","{""Q0"":"" Sí""}"
"","417","DEMOGR3_04","DEMOGR3","survey-multi-choice-vertical","136","72541","0.0-147.0","{""Q0"":""¿Usted vive hace más de 10 años en Chile?""}","{""Q0"":"" No""}"
"","685","DEMOGR3_05","DEMOGR3","survey-multi-choice-vertical","137","73228","0.0-148.0","{""Q0"":""¿Cuál es el nivel educacional alcanzado (último año aprobado) por usted?""}","{""Q0"":"" Media incompleta.""}"
"","396","DEMOGR3_06","DEMOGR3","survey-multi-choice-vertical","138","73625","0.0-149.0","{""Q0"":""Durante los últimos 12 meses ¿Ha sido diagnosticado/a y/o tratado/a por algún problema Psicológico o Psiquiátrico?""}","{""Q0"":"" No""}"
"","429","DEMOGR3_07","DEMOGR3","survey-multi-choice-vertical","139","74056","0.0-150.0","{""Q0"":""¿Usted tiene actualmente alguno de los siguientes diagnósticos: Esquizofrenia, Depresión Mayor, Epilepsia grave, Traumatismo encefalocraneano?""}","{""Q0"":"" No""}"
"","435","DEMOGR3_08","DEMOGR3","survey-multi-choice-vertical","140","74492","0.0-151.0","{""Q0"":""¿Tiene algún problema visual o auditivo que le impida responder esta encuesta sin ayuda?""}","{""Q0"":"" Sí""}"
"","1801","DEMOGR3_09","DEMOGR3","survey-text","141","76295","0.0-152.0","{""Q0"":""Introduce tu número de celular (912345678)(sólo lo usaremos para contactar contigo en caso de que ganes el sorteo.)""}","{""Q0"":""965770040""}"
