"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":499}]","499","Instructions_01","bRCOPE","instructions","15","20925","0.0-26.0","",""
"","1169","bRCOPE_01","bRCOPE","survey-multi-choice-horizontal","16","22098","0.0-27.0","{""Q0"":""1. Supongo que mi Iglesia por momentos me abandona.""}","{""Q0"":""Casi\n Nunca""}"
"","1064","bRCOPE_02","bRCOPE","survey-multi-choice-horizontal","17","23165","0.0-28.0","{""Q0"":""2. Trato de comprender que Dios me fortalece a través de ciertas situaciones.""}","{""Q0"":""Casi\n Nunca""}"
"","1147","bRCOPE_03","bRCOPE","survey-multi-choice-horizontal","18","24315","0.0-29.0","{""Q0"":""3. Pongo en entredicho el poder de Dios.""}","{""Q0"":""Siempre""}"
"","960","bRCOPE_04","bRCOPE","survey-multi-choice-horizontal","19","25279","0.0-30.0","{""Q0"":""4. Junto con Dios, intento llevar a cabo mis planes.""}","{""Q0"":""A veces""}"
"","1261","bRCOPE_05","bRCOPE","survey-multi-choice-horizontal","20","26544","0.0-31.0","{""Q0"":""5. Busco la ayuda de Dios, para olvidar mi enojo.""}","{""Q0"":""Nunca""}"
"","1103","bRCOPE_06","bRCOPE","survey-multi-choice-horizontal","21","27650","0.0-32.0","{""Q0"":""6. Busco el amor y el cuidado de Dios.""}","{""Q0"":""Nunca""}"
"","1045","bRCOPE_07","bRCOPE","survey-multi-choice-horizontal","22","28699","0.0-33.0","{""Q0"":""7. Pido perdón por mis pecados.""}","{""Q0"":""Siempre""}"
"","1277","bRCOPE_08","bRCOPE","survey-multi-choice-horizontal","23","29979","0.0-34.0","{""Q0"":""8. Me siento castigado por Dios por mi falta de devoción.""}","{""Q0"":""A veces""}"
"","1089","bRCOPE_09","bRCOPE","survey-multi-choice-horizontal","24","31071","0.0-35.0","{""Q0"":""9. Pongo en duda el amor que Dios siente por mí.""}","{""Q0"":""Siempre""}"
"","1097","bRCOPE_10","bRCOPE","survey-multi-choice-horizontal","25","32174","0.0-36.0","{""Q0"":""10. Me enfoco en mi religión para dejar de preocuparme por mis problemas.""}","{""Q0"":""Casi\n Siempre""}"
"","1290","bRCOPE_11","bRCOPE","survey-multi-choice-horizontal","26","33467","0.0-37.0","{""Q0"":""11. Me pregunto qué pude haber hecho para que Dios me castigue de esa manera.""}","{""Q0"":""Siempre""}"
"","1000","bRCOPE_12","bRCOPE","survey-multi-choice-horizontal","27","34470","0.0-38.0","{""Q0"":""12. Me he preguntado si Dios me ha abandonado.""}","{""Q0"":""Nunca""}"
"","1072","bRCOPE_13","bRCOPE","survey-multi-choice-horizontal","28","35544","0.0-39.0","{""Q0"":""13. Me siento convencido que el demonio hace que las cosas pasen.""}","{""Q0"":""Siempre""}"
"","1135","bRCOPE_14","bRCOPE","survey-multi-choice-horizontal","29","36682","0.0-40.0","{""Q0"":""14. Busco la cercanía de Dios.""}","{""Q0"":""Casi\n Nunca""}"
