"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":432}]","432","Instructions_01","CRTv","instructions","137","327324","0.0-148.0","",""
"","731","CRTv_01","CRTv","survey-text","138","328058","0.0-149.0","{""Q0"":""1. El papá de María tiene 5 hijas y ningún hijo: Nana, Nene, Nini, Nono ¿Cuál es probablemente el nombre de la quinta hija?""}","{""Q0"":""3gFAp1AehKIpJnkLTHOzCfZofyqKvnhlBf3qeV4ktUaqJVYcAHj0eJ8Hf8Rbkhh3FWXnehez8mkNjxvDr0AATJVLWCFOeMlEo4P""}"
"","602","CRTv_02","CRTv","survey-text","139","328663","0.0-150.0","{""Q0"":""2. Si estuvieras corriendo una carrera y pasaras a la persona en segundo lugar ¿En qué lugar quedarías?""}","{""Q0"":""YuZFTCd7V568HhgkjoB1x""}"
"","733","CRTv_03","CRTv","survey-text","140","329399","0.0-151.0","{""Q0"":""3. En una noche de tormenta un avión despega desde Nueva York. La tormenta empeora y el avión se estrella. La mitad cae en los Estados Unidos y la otra mitad en Canadá ¿En qué país enterrarías a los sobrevivientes?""}","{""Q0"":""XEe6jh2UO1xXz6xElqh3XHEfma8nXoSjCthsd8iTFI7aIj74qUKQz2XSUfdHMHJAM79dTd0""}"
"","603","CRTv_04","CRTv","survey-text","141","330004","0.0-152.0","{""Q0"":""4. Un mono, una ardilla, y un pájaro están haciendo una carrera hacia la punta de un manzano ¿Quién obtendrá el plátano primero? ¿El mono, la ardilla o el pájaro?""}","{""Q0"":""0e43QhRCFui1NzgW9h""}"
"","562","CRTv_05","CRTv","survey-text","142","330569","0.0-153.0","{""Q0"":""5. En una casa de un piso color rojo, había una persona roja, un gato rojo, un pez rojo, un computador rojo, una silla roja, una tabla roja, un teléfono rojo, una ducha roja ¡Todo era de color rojo! ¿De qué color son probablemente las escaleras?""}","{""Q0"":""A4ZASkfQ1MhHxNiKFAYhyWMX37H5""}"
"","775","CRTv_06","CRTv","survey-text","143","331347","0.0-154.0","{""Q0"":""6. ¿Qué número de cada animal puso Moisés en el arca?""}","{""Q0"":""pWrgXjrPFipBb5WlZ5suqfHcAhPtF0bELJLbLxu3zhmzJdOXfmN5Jtpc6PcTjAkJ6o""}"
"","628","CRTv_07","CRTv","survey-text","144","331978","0.0-155.0","{""Q0"":""7. El viento fluye en dirección oeste. Un tren eléctrico viaja hacia el este ¿En qué dirección cardinal viaja el humo de la locomotora?""}","{""Q0"":""FsbmoCv1BxnHnzCe71r9bdfhevHC4rIncmD5NMifr8nLrJeP9dbxfJ1SDqEMiYmiutMwh9iOJB7DJAqE7O6v6dVlbiBwC""}"
"","575","CRTv_08","CRTv","survey-text","145","332556","0.0-156.0","{""Q0"":""8. Si tienes solo un fósforo y caminas a una habitación oscura donde hay aceite de lámpara, un periódico y madera ¿Qué cosa prenderías primero?""}","{""Q0"":""jmsiV8pVL87EW40Is2bd""}"
"","706","CRTv_09","CRTv","survey-text","146","333266","0.0-157.0","{""Q0"":""9. ¿Sería ético que un hombre se casara con la hermana de su viuda?""}","{""Q0"":""HXFKAHIzH7ROUemAAh7a1mZA15D6jf""}"
"","597","CRTv_10","CRTv","survey-text","147","333865","0.0-158.0","{""Q0"":""10. ¿Cuál de las oraciones es correcta? a) ‘La yema del huevo son blancas’ o b) ‘La yema del huevo es blanca’""}","{""Q0"":""9fsc2SPRChPc2evw2BxE5kYj65""}"
