"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":390}]","390","Instructions_01","MIS","instructions","320","277876","0.0-353.0","",""
"","617","MIS_01","MIS","survey-multi-choice-vertical","321","278496","0.0-354.0","{""Q0"":""1. Algunas personas pueden hacerme consciente de ellos simplemente pensando en mí.""}","{""Q0"":"" Falso""}"
"","907","MIS_02","MIS","survey-multi-choice-vertical","322","279406","0.0-355.0","{""Q0"":""2. He tenido la sensación momentánea de que tal vez no soy humano.""}","{""Q0"":"" Verdadero""}"
"","689","MIS_03","MIS","survey-multi-choice-vertical","323","280098","0.0-356.0","{""Q0"":""3. A veces he tenido miedo de pisar las grietas en la acera.""}","{""Q0"":"" Falso""}"
"","839","MIS_04","MIS","survey-multi-choice-vertical","324","280940","0.0-357.0","{""Q0"":""4. Creo que podría aprender a leer las mentes de otros si yo quisiera.""}","{""Q0"":"" Verdadero""}"
"","738","MIS_05","MIS","survey-multi-choice-vertical","325","281682","0.0-358.0","{""Q0"":""5. Los horóscopos son correctos con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Falso""}"
"","955","MIS_06","MIS","survey-multi-choice-vertical","326","282640","0.0-359.0","{""Q0"":""6. Las cosas a veces parecen estar en diferentes lugares cuando llego a casa, a pesar de que nadie ha estado allí.""}","{""Q0"":"" Verdadero""}"
"","745","MIS_07","MIS","survey-multi-choice-vertical","327","283389","0.0-360.0","{""Q0"":""7. Los números como 13 y 7 no tienen poderes especiales.""}","{""Q0"":"" Verdadero""}"
"","739","MIS_08","MIS","survey-multi-choice-vertical","328","284131","0.0-361.0","{""Q0"":""8. Ocasionalmente tuve la tonta sensación de que alguien en la estación de televisión o la emisora ​​de radio sabía que lo estaba escuchando.""}","{""Q0"":"" Verdadero""}"
"","811","MIS_09","MIS","survey-multi-choice-vertical","329","284946","0.0-362.0","{""Q0"":""9. Me preocupa que las personas en otros planetas puedan influir en lo que sucede en la tierra""}","{""Q0"":"" Falso""}"
"","702","MIS_10","MIS","survey-multi-choice-vertical","330","285650","0.0-363.0","{""Q0"":""10. El gobierno se niega a decirnos la verdad sobre platillos voladores.""}","{""Q0"":"" Verdadero""}"
"","900","MIS_11","MIS","survey-multi-choice-vertical","331","286554","0.0-364.0","{""Q0"":""11. He sentido que había mensajes para mí en cómo se organizaron las cosas en una vitrina.""}","{""Q0"":"" Verdadero""}"
"","716","MIS_12","MIS","survey-multi-choice-vertical","332","287273","0.0-365.0","{""Q0"":""12. Nunca he dudado de que mis sueños son los productos de mi propia mente.""}","{""Q0"":"" Verdadero""}"
"","872","MIS_13","MIS","survey-multi-choice-vertical","333","288149","0.0-366.0","{""Q0"":""13. Los amuletos de buena suerte no funcionan.""}","{""Q0"":"" Falso""}"
"","764","MIS_14","MIS","survey-multi-choice-vertical","334","288916","0.0-367.0","{""Q0"":""14. He notado sonidos en mis grabaciones o discos que no están allí en otros momentos.""}","{""Q0"":"" Verdadero""}"
"","790","MIS_15","MIS","survey-multi-choice-vertical","335","289710","0.0-368.0","{""Q0"":""15. Los movimientos de las manos que los extraños hacen parecen influir en mí a veces.""}","{""Q0"":"" Verdadero""}"
