"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":280}]","280","Instructions","PSS","instructions","545","274596","0.0-505.0","",""
"","764","PSS_001","PSS","survey-multi-choice-vertical","546","275366","0.0-506.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha estado afectado por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" 4 Muy a menudo""}"
"","644","PSS_002","PSS","survey-multi-choice-vertical","547","276015","0.0-507.0","{""Q0"":""En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" 4 Muy a menudo""}"
"","597","PSS_003","PSS","survey-multi-choice-vertical","548","276616","0.0-508.0","{""Q0"":""En el último mes, ¿con qué frecuencia se ha sentido nervioso o estresado?""}","{""Q0"":"" 1 Casi nunca""}"
"","644","PSS_004","PSS","survey-multi-choice-vertical","549","277265","0.0-509.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" 0 Nunca""}"
"","613","PSS_005","PSS","survey-multi-choice-vertical","550","277882","0.0-510.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" 3 A menudo""}"
"","606","PSS_006","PSS","survey-multi-choice-vertical","551","278493","0.0-511.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha estado seguro sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" 2 De vez en cuando""}"
"","587","PSS_007","PSS","survey-multi-choice-vertical","552","279084","0.0-512.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" 1 Casi nunca""}"
"","627","PSS_008","PSS","survey-multi-choice-vertical","553","279716","0.0-513.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" 4 Muy a menudo""}"
"","611","PSS_009","PSS","survey-multi-choice-vertical","554","280331","0.0-514.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" 2 De vez en cuando""}"
"","596","PSS_010","PSS","survey-multi-choice-vertical","555","280931","0.0-515.0","{""Q0"":""En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" 1 Casi nunca""}"
"","616","PSS_011","PSS","survey-multi-choice-vertical","556","281551","0.0-516.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha estado enfadado porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" 4 Muy a menudo""}"
"","653","PSS_012","PSS","survey-multi-choice-vertical","557","282209","0.0-517.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" 3 A menudo""}"
"","587","PSS_013","PSS","survey-multi-choice-vertical","558","282801","0.0-518.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" 1 Casi nunca""}"
"","593","PSS_014","PSS","survey-multi-choice-vertical","559","283398","0.0-519.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" 2 De vez en cuando""}"
