"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":401}]","401","Instructions_01","IEC","instructions","256","224468","0.0-285.0","",""
"","1225","IEC_01","IEC","survey-multi-choice-vertical","257","225699","0.0-286.0","{""Q0"":""1. El que yo llegue a ser un líder depende principalmente de mis habilidades.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","1042","IEC_02","IEC","survey-multi-choice-vertical","258","226745","0.0-287.0","{""Q0"":""2. Mi vida ha sido influenciada en gran medida por eventos inesperados.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","1036","IEC_03","IEC","survey-multi-choice-vertical","259","227793","0.0-288.0","{""Q0"":""3. Yo siento que lo que pasa en mi vida está muy determinado por la gente que tiene poder (padres, jefes, políticos)""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","1077","IEC_04","IEC","survey-multi-choice-vertical","260","228875","0.0-289.0","{""Q0"":""4. El hecho de tener un accidente cuando voy manejando, depende principalmente de mi mismo.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","913","IEC_05","IEC","survey-multi-choice-vertical","261","229793","0.0-290.0","{""Q0"":""5. Cuando hago planes, estoy casi seguro de que lo llevaré a cabo.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","1231","IEC_06","IEC","survey-multi-choice-vertical","262","231029","0.0-291.0","{""Q0"":""6. Ciertamente, a veces no puedo evitar tener mala suerte con mis asuntos personales.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","1072","IEC_07","IEC","survey-multi-choice-vertical","263","232106","0.0-292.0","{""Q0"":""7. Como yo tengo buena suerte, siempre las cosas me salen bien.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","1099","IEC_08","IEC","survey-multi-choice-vertical","264","233213","0.0-293.0","{""Q0"":""8. A pesar de estar bien capacitado, no conseguiré un buen empleo a menos que alguien influyente me ayude.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","1375","IEC_09","IEC","survey-multi-choice-vertical","265","234592","0.0-294.0","{""Q0"":""9. La cantidad de amigos que tengo está determinada por mi propia simpatía.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","1186","IEC_10","IEC","survey-multi-choice-vertical","266","235784","0.0-295.0","{""Q0"":""10. He descubierto que si algo va a suceder, ello sucederá independientemente de lo que yo haga.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
