"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":689}]","689","Instructions_01","STAI","instructions","648","532318","0.0-697.0","",""
"","1142","STAI_01","STAI","survey-multi-choice-horizontal","649","533472","0.0-698.0","{""Q0"":""1. Me siento calmado.""}","{""Q0"":""UN POCO""}"
"","1027","STAI_02","STAI","survey-multi-choice-horizontal","650","534506","0.0-699.0","{""Q0"":""2. Me siento seguro.""}","{""Q0"":""UN POCO""}"
"","910","STAI_03","STAI","survey-multi-choice-horizontal","651","535421","0.0-700.0","{""Q0"":""3. Estoy tenso.""}","{""Q0"":""NADA""}"
"","947","STAI_04","STAI","survey-multi-choice-horizontal","652","536374","0.0-701.0","{""Q0"":""4. Me siento disgustado.""}","{""Q0"":""UN POCO""}"
"","924","STAI_05","STAI","survey-multi-choice-horizontal","653","537304","0.0-702.0","{""Q0"":""5. Me siento a “mis anchas”.""}","{""Q0"":""BASTANTE""}"
"","1041","STAI_06","STAI","survey-multi-choice-horizontal","654","538351","0.0-703.0","{""Q0"":""6. Me siento alterado.""}","{""Q0"":""UN POCO""}"
"","846","STAI_07","STAI","survey-multi-choice-horizontal","655","539202","0.0-704.0","{""Q0"":""7. En este momento estoy preocupado por algún posible problema.""}","{""Q0"":""NADA""}"
"","953","STAI_08","STAI","survey-multi-choice-horizontal","656","540160","0.0-705.0","{""Q0"":""8. Me siento satisfecho.""}","{""Q0"":""BASTANTE""}"
"","749","STAI_09","STAI","survey-multi-choice-horizontal","657","540915","0.0-706.0","{""Q0"":""9. Me siento asustado.""}","{""Q0"":""BASTANTE""}"
"","959","STAI_10","STAI","survey-multi-choice-horizontal","658","541878","0.0-707.0","{""Q0"":""10. Me siento cómodo.""}","{""Q0"":""MUCHO""}"
"","854","STAI_11","STAI","survey-multi-choice-horizontal","659","542739","0.0-708.0","{""Q0"":""11. Tengo confianza en mí mismo.""}","{""Q0"":""NADA""}"
"","991","STAI_12","STAI","survey-multi-choice-horizontal","660","543739","0.0-709.0","{""Q0"":""12. Me siento nervioso.""}","{""Q0"":""NADA""}"
"","909","STAI_13","STAI","survey-multi-choice-horizontal","661","544654","0.0-710.0","{""Q0"":""13. Me siento agitado.""}","{""Q0"":""NADA""}"
"","929","STAI_14","STAI","survey-multi-choice-horizontal","662","545592","0.0-711.0","{""Q0"":""14. Me siento indeciso.""}","{""Q0"":""UN POCO""}"
"","975","STAI_15","STAI","survey-multi-choice-horizontal","663","546571","0.0-712.0","{""Q0"":""15. Me siento tranquilo.""}","{""Q0"":""NADA""}"
"","916","STAI_16","STAI","survey-multi-choice-horizontal","664","547493","0.0-713.0","{""Q0"":""16. Me siento “a gusto”.""}","{""Q0"":""BASTANTE""}"
"","926","STAI_17","STAI","survey-multi-choice-horizontal","665","548425","0.0-714.0","{""Q0"":""17. Estoy preocupado.""}","{""Q0"":""UN POCO""}"
"","810","STAI_18","STAI","survey-multi-choice-horizontal","666","549244","0.0-715.0","{""Q0"":""18. Me siento aturdido.""}","{""Q0"":""NADA""}"
"","1110","STAI_19","STAI","survey-multi-choice-horizontal","667","550360","0.0-716.0","{""Q0"":""19. Me siento equilibrado.""}","{""Q0"":""UN POCO""}"
"","882","STAI_20","STAI","survey-multi-choice-horizontal","668","551248","0.0-717.0","{""Q0"":""20. Me siento bien.""}","{""Q0"":""NADA""}"
"","1240","STAI_21","STAI","survey-multi-choice-horizontal","669","552495","0.0-718.0","{""Q0"":""21. Me siento bien.""}","{""Q0"":""UN POCO""}"
"","833","STAI_22","STAI","survey-multi-choice-horizontal","670","553333","0.0-719.0","{""Q0"":""22. Me siento nervioso.""}","{""Q0"":""NADA""}"
"","994","STAI_23","STAI","survey-multi-choice-horizontal","671","554333","0.0-720.0","{""Q0"":""23. Me siento “a gusto” conmigo mismo.""}","{""Q0"":""NADA""}"
"","846","STAI_24","STAI","survey-multi-choice-horizontal","672","555186","0.0-721.0","{""Q0"":""24. Quisiera ser tan feliz como otros parecen serlo.""}","{""Q0"":""MUCHO""}"
"","980","STAI_25","STAI","survey-multi-choice-horizontal","673","556176","0.0-722.0","{""Q0"":""25. Siento que fallo.""}","{""Q0"":""MUCHO""}"
"","927","STAI_26","STAI","survey-multi-choice-horizontal","674","557109","0.0-723.0","{""Q0"":""26. Me siento descansado.""}","{""Q0"":""NADA""}"
"","896","STAI_27","STAI","survey-multi-choice-horizontal","675","558010","0.0-724.0","{""Q0"":""27. Soy una persona tranquila, serena y calmada.""}","{""Q0"":""MUCHO""}"
"","941","STAI_28","STAI","survey-multi-choice-horizontal","676","558957","0.0-725.0","{""Q0"":""28. Siento que las dificultades se me amontonan y no las puedo superar.""}","{""Q0"":""NADA""}"
"","852","STAI_29","STAI","survey-multi-choice-horizontal","677","559819","0.0-726.0","{""Q0"":""29. Me preocupo demasiado por cosas sin importancia.""}","{""Q0"":""NADA""}"
"","958","STAI_30","STAI","survey-multi-choice-horizontal","678","560784","0.0-727.0","{""Q0"":""30. Soy feliz.""}","{""Q0"":""UN POCO""}"
"","793","STAI_31","STAI","survey-multi-choice-horizontal","679","561585","0.0-728.0","{""Q0"":""31. Tengo malos pensamientos.""}","{""Q0"":""BASTANTE""}"
"","953","STAI_32","STAI","survey-multi-choice-horizontal","680","562543","0.0-729.0","{""Q0"":""32. Me falta confianza en mí mismo.""}","{""Q0"":""NADA""}"
"","816","STAI_33","STAI","survey-multi-choice-horizontal","681","563364","0.0-730.0","{""Q0"":""33. Me siento seguro.""}","{""Q0"":""BASTANTE""}"
"","1071","STAI_34","STAI","survey-multi-choice-horizontal","682","564441","0.0-731.0","{""Q0"":""34. Puedo decidirme rápidamente.""}","{""Q0"":""MUCHO""}"
"","783","STAI_35","STAI","survey-multi-choice-horizontal","683","565231","0.0-732.0","{""Q0"":""35. Me siento “fuera de lugar”.""}","{""Q0"":""BASTANTE""}"
"","998","STAI_36","STAI","survey-multi-choice-horizontal","684","566237","0.0-733.0","{""Q0"":""36. Me siento satisfecho.""}","{""Q0"":""BASTANTE""}"
"","799","STAI_37","STAI","survey-multi-choice-horizontal","685","567042","0.0-734.0","{""Q0"":""37. Algunas ideas poco importantes ocupan mi cabeza y me molestan.""}","{""Q0"":""UN POCO""}"
"","980","STAI_38","STAI","survey-multi-choice-horizontal","686","568032","0.0-735.0","{""Q0"":""38. Los desengaños me afectan tanto que no me los puedo sacar de la cabeza.""}","{""Q0"":""MUCHO""}"
"","1017","STAI_39","STAI","survey-multi-choice-horizontal","687","569056","0.0-736.0","{""Q0"":""39. Soy una persona estable.""}","{""Q0"":""UN POCO""}"
"","922","STAI_40","STAI","survey-multi-choice-horizontal","688","569984","0.0-737.0","{""Q0"":""40. Cuando pienso en las cosas que tengo entre manos me pongo nervioso y tenso.""}","{""Q0"":""NADA""}"
