"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":317}]","318","Instructions","PSS","instructions","579","337484","0.0-538.0","",""
"","900","PSS_001","PSS","survey-multi-choice-vertical","580","338387","0.0-539.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha estado afectado por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" 4 Muy a menudo""}"
"","713","PSS_002","PSS","survey-multi-choice-vertical","581","339103","0.0-540.0","{""Q0"":""En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" 3 A menudo""}"
"","677","PSS_003","PSS","survey-multi-choice-vertical","582","339783","0.0-541.0","{""Q0"":""En el último mes, ¿con qué frecuencia se ha sentido nervioso o estresado?""}","{""Q0"":"" 4 Muy a menudo""}"
"","690","PSS_004","PSS","survey-multi-choice-vertical","583","340475","0.0-542.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" 1 Casi nunca""}"
"","683","PSS_005","PSS","survey-multi-choice-vertical","584","341161","0.0-543.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" 3 A menudo""}"
"","641","PSS_006","PSS","survey-multi-choice-vertical","585","341804","0.0-544.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha estado seguro sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" 2 De vez en cuando""}"
"","683","PSS_007","PSS","survey-multi-choice-vertical","586","342490","0.0-545.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" 4 Muy a menudo""}"
"","706","PSS_008","PSS","survey-multi-choice-vertical","587","343199","0.0-546.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" 0 Nunca""}"
"","685","PSS_009","PSS","survey-multi-choice-vertical","588","343887","0.0-547.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" 1 Casi nunca""}"
"","673","PSS_010","PSS","survey-multi-choice-vertical","589","344562","0.0-548.0","{""Q0"":""En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" 0 Nunca""}"
"","714","PSS_011","PSS","survey-multi-choice-vertical","590","345280","0.0-549.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha estado enfadado porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" 2 De vez en cuando""}"
"","691","PSS_012","PSS","survey-multi-choice-vertical","591","345973","0.0-550.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" 0 Nunca""}"
"","694","PSS_013","PSS","survey-multi-choice-vertical","592","346670","0.0-551.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" 0 Nunca""}"
"","702","PSS_014","PSS","survey-multi-choice-vertical","593","347376","0.0-552.0","{""Q0"":""En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" 4 Muy a menudo""}"
