"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":288}]","288","Instructions","SASS","instructions","687","333319","0.0-648.0","",""
"","451","SASS_01","SASS","survey-multi-choice-vertical","688","333774","0.0-649.0","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" Si""}"
"","594","SASS_02","SASS","survey-multi-choice-vertical","689","334374","0.0-650.0-0.0","{""Q0"":""2. ¿Qué tan interesado/a está en su trabajo?""}","{""Q0"":"" Nada""}"
"","568","SASS_04","SASS","survey-multi-choice-vertical","690","334946","0.0-652.0","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Mucho gozo""}"
"","576","SASS_05","SASS","survey-multi-choice-vertical","691","335527","0.0-653.0","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Poco""}"
"","525","SASS_06","SASS","survey-multi-choice-vertical","692","336056","0.0-654.0","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Buena""}"
"","550","SASS_07","SASS","survey-multi-choice-vertical","693","336610","0.0-655.0","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Frecuentemente""}"
"","541","SASS_08","SASS","survey-multi-choice-vertical","694","337154","0.0-656.0","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Muy bueno""}"
"","539","SASS_09","SASS","survey-multi-choice-vertical","695","337697","0.0-657.0","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Muchas personas?""}"
"","549","SASS_10","SASS","survey-multi-choice-vertical","696","338252","0.0-658.0","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Activamente?""}"
"","560","SASS_11","SASS","survey-multi-choice-vertical","697","338817","0.0-659.0","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Muy buena""}"
"","555","SASS_12","SASS","survey-multi-choice-vertical","698","339376","0.0-660.0","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Poco valor""}"
"","562","SASS_13","SASS","survey-multi-choice-vertical","699","339942","0.0-661.0","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" Muy a menudo""}"
"","560","SASS_14","SASS","survey-multi-choice-vertical","700","340506","0.0-662.0","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" Nunca""}"
"","556","SASS_15","SASS","survey-multi-choice-vertical","701","341066","0.0-663.0","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Levemente""}"
"","570","SASS_16","SASS","survey-multi-choice-vertical","702","341641","0.0-664.0","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Moderadamente""}"
"","572","SASS_17","SASS","survey-multi-choice-vertical","703","342217","0.0-665.0","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Levemente""}"
"","584","SASS_18","SASS","survey-multi-choice-vertical","704","342807","0.0-666.0","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" A menudo""}"
"","578","SASS_19","SASS","survey-multi-choice-vertical","705","343388","0.0-667.0","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" Nunca""}"
"","572","SASS_20","SASS","survey-multi-choice-vertical","706","343965","0.0-668.0","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" Moderadamente""}"
"","638","SASS_21","SASS","survey-multi-choice-vertical","707","344608","0.0-669.0","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" A veces""}"
"","556","SASS_22","SASS","survey-multi-choice-vertical","708","345169","0.0-670.0","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" No mucho""}"
