"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":384}]","384","Instructions","RTS","instructions","695","391913","0.0-659.0","",""
"","603","RTS_01","RTS","survey-multi-choice-vertical","696","392519","0.0-660.0","{""Q0"":""1. Los horóscopos tienen razón con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Falso""}"
"","507","RTS_02","RTS","survey-multi-choice-vertical","697","393029","0.0-661.0","{""Q0"":""2. A veces realizo ciertos pequeños rituales para alejarme de las influencias negativas.""}","{""Q0"":"" Falso""}"
"","541","RTS_03","RTS","survey-multi-choice-vertical","698","393571","0.0-662.0","{""Q0"":""3. He experimentado un estado alterado de conciencia en el que sentí que me volví cósmicamente iluminado.""}","{""Q0"":"" Falso""}"
"","534","RTS_04","RTS","survey-multi-choice-vertical","699","394108","0.0-663.0","{""Q0"":""4. En la actualidad, soy muy bueno imaginando y haciendo cosas.""}","{""Q0"":"" Verdadero""}"
"","500","RTS_05","RTS","survey-multi-choice-vertical","700","394610","0.0-664.0","{""Q0"":""5. He sentido que había recibido una sabiduría especial, para ser comunicada al resto de la humanidad.""}","{""Q0"":"" Falso""}"
"","479","RTS_06","RTS","survey-multi-choice-vertical","701","395091","0.0-665.0","{""Q0"":""6. A veces me he comportado de una manera mucho más impulsiva y/o desinhibida que de costumbre.""}","{""Q0"":"" Verdadero""}"
"","507","RTS_07","RTS","survey-multi-choice-vertical","702","395601","0.0-666.0","{""Q0"":""7. Me fascinan las nuevas ideas, tengan o no un valor práctico.""}","{""Q0"":"" Verdadero""}"
"","507","RTS_08","RTS","survey-multi-choice-vertical","703","396111","0.0-667.0","{""Q0"":""8. A veces he sentido una presencia maligna a mi alrededor, aunque no pude verla.""}","{""Q0"":"" Verdadero""}"
"","504","RTS_09","RTS","survey-multi-choice-vertical","704","396617","0.0-668.0","{""Q0"":""9. Mis pensamientos a veces han llegado tan rápido que no podía escribirlos todos lo suficientemente rápido.""}","{""Q0"":"" Verdadero""}"
"","492","RTS_10","RTS","survey-multi-choice-vertical","705","397112","0.0-669.0","{""Q0"":""10. Si ya no pudiera fingir, no sería yo, no sería la misma persona.""}","{""Q0"":"" Falso""}"
"","482","RTS_11","RTS","survey-multi-choice-vertical","706","397595","0.0-670.0","{""Q0"":""11. A veces experimento cosas como si fueran doblemente reales.""}","{""Q0"":"" Falso""}"
"","492","RTS_12","RTS","survey-multi-choice-vertical","707","398090","0.0-671.0","{""Q0"":""12. A veces es posible para mí estar completamente inmerso en la naturaleza o en el arte y sentir como si todo mi estado de conciencia se hubiera alterado temporalmente de alguna manera.""}","{""Q0"":"" Falso""}"
"","503","RTS_13","RTS","survey-multi-choice-vertical","708","398595","0.0-672.0","{""Q0"":""13. A menudo tengo un día en que las luces en espacios interiores parecen tan brillantes que me molestan los ojos.""}","{""Q0"":"" Verdadero""}"
"","502","RTS_14","RTS","survey-multi-choice-vertical","709","399100","0.0-673.0","{""Q0"":""14. Estoy convencido de que he tenido al menos una experiencia de telepatía entre otra persona y yo.""}","{""Q0"":"" Falso""}"
"","516","RTS_15","RTS","survey-multi-choice-vertical","710","399618","0.0-674.0","{""Q0"":""15. Estoy convencido de que soy psíquico.""}","{""Q0"":"" Falso""}"
"","472","RTS_16","RTS","survey-multi-choice-vertical","711","400092","0.0-675.0","{""Q0"":""16. He experimentado un estado alterado de conciencia que creo que transformó por completo (de manera positiva) la forma en que me miraba a mí mismo.""}","{""Q0"":"" Verdadero""}"
"","534","RTS_17","RTS","survey-multi-choice-vertical","712","400628","0.0-676.0","{""Q0"":""17. Estoy convencido de que he tenido un presentimiento sobre el futuro que se hizo realidad y que (creo) no fue solo una coincidencia.""}","{""Q0"":"" Verdadero""}"
"","580","RTS_18","RTS","survey-multi-choice-vertical","713","401211","0.0-677.0","{""Q0"":""18. Creo que realmente sé lo que algunas personas quieren decir cuando hablan de experiencias místicas.""}","{""Q0"":"" Falso""}"
"","499","RTS_19","RTS","survey-multi-choice-vertical","714","401712","0.0-678.0","{""Q0"":""19. He pasado por momentos en los que los olores parecían más fuertes y abrumadores de lo habitual.""}","{""Q0"":"" Falso""}"
"","513","RTS_20","RTS","survey-multi-choice-vertical","715","402226","0.0-679.0","{""Q0"":""20. Puedo sentir claramente de nuevo (revivir) en mi imaginación cosas tales como: la sensación de una suave brisa, arena cálida bajo los pies descalzos, la suavidad del pelaje, la hierba fresca, el calor del sol y el olor a hierba recién cortada.""}","{""Q0"":"" Falso""}"
"","519","RTS_21","RTS","survey-multi-choice-vertical","716","402748","0.0-680.0","{""Q0"":""21. Una persona debe tratar de comprender sus sueños y dejarse guiar por ellos o recibir advertencias de ellos.""}","{""Q0"":"" Verdadero""}"
"","556","RTS_22","RTS","survey-multi-choice-vertical","717","403305","0.0-681.0","{""Q0"":""22. Mientras escucho mi música favorita, además de sentirme tranquilo, relajado, feliz, etc., a menudo tengo un sentimiento de unidad con la música, o de estar en otro lugar o tiempo, o de recordar vívidamente el pasado. ""}","{""Q0"":"" Verdadero""}"
"","499","RTS_23","RTS","survey-multi-choice-vertical","718","403807","0.0-682.0","{""Q0"":""23. A veces siento de alguna manera la presencia de alguien que no está físicamente allí.""}","{""Q0"":"" Falso""}"
"","487","RTS_24","RTS","survey-multi-choice-vertical","719","404296","0.0-683.0","{""Q0"":""24. Estoy convencido de que es posible obtener información sobre los pensamientos, sentimientos o circunstancias de otra persona, de una manera que no depende de la predicción racional o de los canales sensoriales normales.""}","{""Q0"":"" Falso""}"
"","491","RTS_25","RTS","survey-multi-choice-vertical","720","404790","0.0-684.0","{""Q0"":""25. Durante varios días seguidos he tenido una conciencia tan elevada de las imágenes y los sonidos que no puedo ignorarlos.""}","{""Q0"":"" Falso""}"
"","496","RTS_26","RTS","survey-multi-choice-vertical","721","405289","0.0-685.0","{""Q0"":""26. A veces tengo la sensación de ganar o perder energía cuando ciertas personas me miran o me tocan.""}","{""Q0"":"" Verdadero""}"
"","496","RTS_27","RTS","survey-multi-choice-vertical","722","405786","0.0-686.0","{""Q0"":""27. Ahora que soy mayor, todavía creo de alguna manera en seres como elfos, brujas, duendes, hadas, etc.""}","{""Q0"":"" Verdadero""}"
"","490","RTS_28","RTS","survey-multi-choice-vertical","723","406279","0.0-687.0","{""Q0"":""28. A veces la gente piensa que soy un poco raro porque mis ideas son muy novedosas.""}","{""Q0"":"" Falso""}"
"","772","RTS_29","RTS","survey-multi-choice-vertical","724","407054","0.0-688.0","{""Q0"":""29. Cuando escucho música de órgano u otra música potente, a veces siento como si me elevaran en el aire.""}","{""Q0"":"" Falso""}"
