"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":340}]","341","Instructions_01","SASS","instructions","755","889879","0.0-723.0","",""
"","826","SASS_01","SASS","survey-multi-choice-vertical","756","890709","0.0-724.0","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" No""}"
"","884","SASS_03","SASS","survey-multi-choice-vertical","757","891598","0.0-726.0-0.0","{""Q0"":""2. ¿Qué tan interesado/a está en actividades relacionadas a su hogar?""}","{""Q0"":"" Medianamente""}"
"","979","SASS_04","SASS","survey-multi-choice-vertical","758","892584","0.0-727.0","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Poco de gozo""}"
"","887","SASS_05","SASS","survey-multi-choice-vertical","759","893479","0.0-728.0","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Nada""}"
"","929","SASS_06","SASS","survey-multi-choice-vertical","760","894412","0.0-729.0","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Insatisfactoria""}"
"","890","SASS_07","SASS","survey-multi-choice-vertical","761","895307","0.0-730.0","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Muy frecuente""}"
"","964","SASS_08","SASS","survey-multi-choice-vertical","762","896277","0.0-731.0","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Muy bueno""}"
"","899","SASS_09","SASS","survey-multi-choice-vertical","763","897181","0.0-732.0","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Pocas personas?""}"
"","922","SASS_10","SASS","survey-multi-choice-vertical","764","898109","0.0-733.0","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Muy activamente?""}"
"","849","SASS_11","SASS","survey-multi-choice-vertical","765","898963","0.0-734.0","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Muy buena""}"
"","923","SASS_12","SASS","survey-multi-choice-vertical","766","899890","0.0-735.0","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Ningún valor""}"
"","949","SASS_13","SASS","survey-multi-choice-vertical","767","900844","0.0-736.0","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" Nunca""}"
"","899","SASS_14","SASS","survey-multi-choice-vertical","768","901749","0.0-737.0","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" Nunca""}"
"","919","SASS_15","SASS","survey-multi-choice-vertical","769","902675","0.0-738.0","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Para nada""}"
"","1002","SASS_16","SASS","survey-multi-choice-vertical","770","903683","0.0-739.0","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Mucho""}"
"","942","SASS_17","SASS","survey-multi-choice-vertical","771","904631","0.0-740.0","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Mucho""}"
"","941","SASS_18","SASS","survey-multi-choice-vertical","772","905578","0.0-741.0","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" Nunca""}"
"","899","SASS_19","SASS","survey-multi-choice-vertical","773","906492","0.0-742.0","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" Siempre""}"
"","1006","SASS_20","SASS","survey-multi-choice-vertical","774","907505","0.0-743.0","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" Mucho""}"
"","955","SASS_21","SASS","survey-multi-choice-vertical","775","908467","0.0-744.0","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" Siempre""}"
"","955","SASS_22","SASS","survey-multi-choice-vertical","776","909428","0.0-745.0","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" Muchísimo""}"
