"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":324}]","324","Instructions","PBS","instructions","375","317828","0.0-412.0","",""
"","1042","PBS_001","PBS","survey-multi-choice-vertical","376","318876","0.0-413.0","{""Q0"":""El alma sigue existiendo aunque el cuerpo pueda morir.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1089","PBS_002","PBS","survey-multi-choice-vertical","377","319981","0.0-414.0","{""Q0"":""Algunos individuos pueden levitar (levantar) objetos a través de fuerzas mentales.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1041","PBS_003","PBS","survey-multi-choice-vertical","378","321028","0.0-415.0","{""Q0"":""La magia negra realmente existe.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1060","PBS_004","PBS","survey-multi-choice-vertical","379","322095","0.0-416.0","{""Q0"":""Los gatos negros traen mala suerte.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1214","PBS_005","PBS","survey-multi-choice-vertical","380","323315","0.0-417.0","{""Q0"":""Tu mente o alma puede salir del cuerpo y viajar (proyección astral).""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1048","PBS_006","PBS","survey-multi-choice-vertical","381","324370","0.0-418.0","{""Q0"":""El abominable hombre de las nieves, o pie grande del Tíbet, existe.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1057","PBS_007","PBS","survey-multi-choice-vertical","382","325434","0.0-419.0","{""Q0"":""La astrología es una forma precisa de predecir el futuro.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1046","PBS_008","PBS","survey-multi-choice-vertical","383","326485","0.0-420.0","{""Q0"":""Existe el diablo.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1070","PBS_009","PBS","survey-multi-choice-vertical","384","327564","0.0-421.0","{""Q0"":""La telekinesis, mover objetos a través de poderes psíquicos, existe.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1302","PBS_010","PBS","survey-multi-choice-vertical","385","328873","0.0-422.0","{""Q0"":""Las brujas existen.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1111","PBS_011","PBS","survey-multi-choice-vertical","386","329990","0.0-423.0","{""Q0"":""Si quiebras un espejo, tendrás mala suerte.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1128","PBS_012","PBS","survey-multi-choice-vertical","387","331128","0.0-424.0","{""Q0"":""Durante estados alterados, como el sueño o los trances, el espíritu puede salir del cuerpo.""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
"","1068","PBS_013","PBS","survey-multi-choice-vertical","388","332204","0.0-425.0","{""Q0"":""El monstruo del lago Ness en Escocia, existe.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1050","PBS_014","PBS","survey-multi-choice-vertical","389","333261","0.0-426.0","{""Q0"":""El horóscopo dice el futuro de las personas de forma precisa.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1090","PBS_015","PBS","survey-multi-choice-vertical","390","334360","0.0-427.0","{""Q0"":""Creo en Dios.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1072","PBS_016","PBS","survey-multi-choice-vertical","391","335440","0.0-428.0","{""Q0"":""Los pensamientos de una persona pueden influir en el movimiento de un objeto físico.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1127","PBS_017","PBS","survey-multi-choice-vertical","392","336573","0.0-429.0","{""Q0"":""A través del uso de pócimas y conjuros, es posible lanzar hechizos sobre las personas.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1078","PBS_018","PBS","survey-multi-choice-vertical","393","337658","0.0-430.0","{""Q0"":""El número “13” es de mala suerte.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1077","PBS_019","PBS","survey-multi-choice-vertical","394","338744","0.0-431.0","{""Q0"":""La reencarnación existe.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1074","PBS_020","PBS","survey-multi-choice-vertical","395","339824","0.0-432.0","{""Q0"":""Hay vida en otros planetas.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1117","PBS_021","PBS","survey-multi-choice-vertical","396","340949","0.0-433.0","{""Q0"":""Algunos psíquicos pueden predecir el futuro de forma precisa.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1111","PBS_022","PBS","survey-multi-choice-vertical","397","342069","0.0-434.0","{""Q0"":""Existe un Cielo y un Infierno.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1223","PBS_023","PBS","survey-multi-choice-vertical","398","343299","0.0-435.0","{""Q0"":""Leer la mente no es posible.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1058","PBS_024","PBS","survey-multi-choice-vertical","399","344364","0.0-436.0","{""Q0"":""Hay casos reales de brujería.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1180","PBS_025","PBS","survey-multi-choice-vertical","400","345550","0.0-437.0","{""Q0"":""Es posible comunicarse con los muertos.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1180","PBS_026","PBS","survey-multi-choice-vertical","401","346737","0.0-438.0","{""Q0"":""Algunas personas tienen la inexplicable habilidad de predecir el futuro.""}","{""Q0"":"" 7 Muy de acuerdo""}"
