"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":415}]","416","Instructions_01","FDMQ","instructions","251","435035","0.0-266.0","",""
"","996","FDMQ_01","FDMQ","survey-multi-choice-vertical","252","436033","0.0-267.0","{""Q0"":""1. Me gusta considerar todas las alternativas.""}","{""Q0"":"" A veces es verdad""}"
"","756","FDMQ_02","FDMQ","survey-multi-choice-vertical","253","436792","0.0-268.0","{""Q0"":""2. Intento encontrar las desventajas de cada alternativa.""}","{""Q0"":"" No es verdad para mi""}"
"","1096","FDMQ_03","FDMQ","survey-multi-choice-vertical","254","437892","0.0-269.0","{""Q0"":""3. Tomo en consideración cuál sería la mejor manera de llevar adelante una decisión.""}","{""Q0"":"" Es verdad para mi""}"
"","771","FDMQ_04","FDMQ","survey-multi-choice-vertical","255","438666","0.0-270.0","{""Q0"":""4. Cuando tomo decisiones me gusta reunir mucha información.""}","{""Q0"":"" No es verdad para mi""}"
"","1094","FDMQ_05","FDMQ","survey-multi-choice-vertical","256","439764","0.0-271.0","{""Q0"":""5. Intento ser claro en mis objetivos antes de elegir.""}","{""Q0"":"" No es verdad para mi""}"
"","735","FDMQ_06","FDMQ","survey-multi-choice-vertical","257","440503","0.0-272.0","{""Q0"":""6. Tomo muchas precauciones antes de elegir.""}","{""Q0"":"" Es verdad para mi""}"
"","1207","FDMQ_07","FDMQ","survey-multi-choice-vertical","258","441713","0.0-273.0","{""Q0"":""7. Siempre que afronto una decisión difícil, me siento pesimista respecto a poder encontrar una buena solución.""}","{""Q0"":"" A veces es verdad""}"
"","796","FDMQ_08","FDMQ","survey-multi-choice-vertical","259","442515","0.0-274.0","{""Q0"":""8. Me siento como si estuviera bajo una tremenda presión de tiempo cuando tomo decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","924","FDMQ_09","FDMQ","survey-multi-choice-vertical","260","443441","0.0-275.0","{""Q0"":""9. La posibilidad de que alguna cosa de poca importancia pudiera salir mal hace que cambie abruptamente mi preferencia.""}","{""Q0"":"" No es verdad para mi""}"
"","746","FDMQ_10","FDMQ","survey-multi-choice-vertical","261","444190","0.0-276.0","{""Q0"":""10. No puedo pensar correctamente si tengo que tomar decisiones apresuradas.""}","{""Q0"":"" No es verdad para mi""}"
"","838","FDMQ_11","FDMQ","survey-multi-choice-vertical","262","445032","0.0-277.0","{""Q0"":""11. Después de tomar una decisión, gasto cantidad de tiempo convenciéndome a mí mismo de que era correcta.""}","{""Q0"":"" A veces es verdad""}"
"","796","FDMQ_12","FDMQ","survey-multi-choice-vertical","263","445831","0.0-278.0","{""Q0"":""12. Evito tomar decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","715","FDMQ_13","FDMQ","survey-multi-choice-vertical","264","446549","0.0-279.0","{""Q0"":""13. No tomo decisiones a menos que no tenga más remedio.""}","{""Q0"":"" Es verdad para mi""}"
"","907","FDMQ_14","FDMQ","survey-multi-choice-vertical","265","447462","0.0-280.0","{""Q0"":""14. Prefiero dejarles a otros tomar las decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","683","FDMQ_15","FDMQ","survey-multi-choice-vertical","266","448148","0.0-281.0","{""Q0"":""15. No me gusta asumir la responsabilidad de tomar decisiones.""}","{""Q0"":"" A veces es verdad""}"
"","890","FDMQ_16","FDMQ","survey-multi-choice-vertical","267","449041","0.0-282.0","{""Q0"":""16. Si una decisión puede ser tomada por otra persona o por mi, dejo que la otra persona la tome.""}","{""Q0"":"" No es verdad para mi""}"
"","761","FDMQ_17","FDMQ","survey-multi-choice-vertical","268","449809","0.0-283.0","{""Q0"":""17. Prefiero que las personas que están mejor informadas decidan por mí.""}","{""Q0"":"" A veces es verdad""}"
"","798","FDMQ_18","FDMQ","survey-multi-choice-vertical","269","450610","0.0-284.0","{""Q0"":""18. Pierdo cantidad de tiempo en cuestiones triviales de menor importancia antes de llegar a la decisión final.""}","{""Q0"":"" Es verdad para mi""}"
"","863","FDMQ_19","FDMQ","survey-multi-choice-vertical","270","451476","0.0-285.0","{""Q0"":""19. Incluso después de haber tomado una decisión, retraso ponerla en práctica.""}","{""Q0"":"" A veces es verdad""}"
"","774","FDMQ_20","FDMQ","survey-multi-choice-vertical","271","452254","0.0-286.0","{""Q0"":""20. Cuando tengo que tomar una decisión, espero mucho tiempo antes de empezar a pensar en ello.""}","{""Q0"":"" No es verdad para mi""}"
"","903","FDMQ_21","FDMQ","survey-multi-choice-vertical","272","453161","0.0-287.0","{""Q0"":""21. Retraso tomar decisiones hasta que es demasiado tarde.""}","{""Q0"":"" Es verdad para mi""}"
"","723","FDMQ_22","FDMQ","survey-multi-choice-vertical","273","453886","0.0-288.0","{""Q0"":""22. Aplazo tomar decisiones.""}","{""Q0"":"" No es verdad para mi""}"
