"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":389}]","389","Instructions","RSS","instructions","624","289721","0.0-581.0","",""
"","627","RSS_01","RSS","survey-multi-choice-horizontal","625","290353","0.0-582.0","{""Q0"":""1. Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":""De acuerdo""}"
"","520","RSS_02","RSS","survey-multi-choice-horizontal","626","290876","0.0-583.0","{""Q0"":""2. Creo que tengo un buen número de cualidades.""}","{""Q0"":""Muy en desacuerdo""}"
"","508","RSS_03","RSS","survey-multi-choice-horizontal","627","291389","0.0-584.0","{""Q0"":""3. En general, me inclino a pensar que soy un fracasado/a.""}","{""Q0"":""En desacuerdo""}"
"","536","RSS_04","RSS","survey-multi-choice-horizontal","628","291928","0.0-585.0","{""Q0"":""4. Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":""Muy en desacuerdo""}"
"","514","RSS_05","RSS","survey-multi-choice-horizontal","629","292445","0.0-586.0","{""Q0"":""5. Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":""En desacuerdo""}"
"","512","RSS_06","RSS","survey-multi-choice-horizontal","630","292961","0.0-587.0","{""Q0"":""6. Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":""De acuerdo""}"
"","532","RSS_07","RSS","survey-multi-choice-horizontal","631","293496","0.0-588.0","{""Q0"":""7. En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":""Muy en desacuerdo""}"
"","555","RSS_08","RSS","survey-multi-choice-horizontal","632","294056","0.0-589.0","{""Q0"":""8. Desearía valorarme más a mi mismo/a.""}","{""Q0"":""Muy de acuerdo""}"
"","550","RSS_09","RSS","survey-multi-choice-horizontal","633","294610","0.0-590.0","{""Q0"":""9. A veces me siento verdaderamente inútil.""}","{""Q0"":""Muy en desacuerdo""}"
"","533","RSS_10","RSS","survey-multi-choice-horizontal","634","295146","0.0-591.0","{""Q0"":""10. A veces pienso que no soy bueno/a para nada.""}","{""Q0"":""Muy en desacuerdo""}"
