"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":278}]","278","Instructions","IEC","instructions","347","188622","0.0-300.0","",""
"","831","IEC_01","IEC","survey-multi-choice-vertical","348","189457","0.0-301.0","{""Q0"":""1. El que yo llegue a ser un líder depende principalmente de mis habilidades.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","822","IEC_02","IEC","survey-multi-choice-vertical","349","190282","0.0-302.0","{""Q0"":""2. Mi vida ha sido influenciada en gran medida por eventos inesperados.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","727","IEC_03","IEC","survey-multi-choice-vertical","350","191013","0.0-303.0","{""Q0"":""3. Yo siento que lo que pasa en mi vida está muy determinado por la gente que tiene poder (padres, jefes, políticos)""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","769","IEC_04","IEC","survey-multi-choice-vertical","351","191786","0.0-304.0","{""Q0"":""4. El hecho de tener un accidente cuando voy manejando, depende principalmente de mi mismo.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","735","IEC_05","IEC","survey-multi-choice-vertical","352","192526","0.0-305.0","{""Q0"":""5. Cuando hago planes, estoy casi seguro de que lo llevaré a cabo.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","690","IEC_06","IEC","survey-multi-choice-vertical","353","193219","0.0-306.0","{""Q0"":""6. Ciertamente, a veces no puedo evitar tener mala suerte con mis asuntos personales.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","796","IEC_07","IEC","survey-multi-choice-vertical","354","194019","0.0-307.0","{""Q0"":""7. Como yo tengo buena suerte, siempre las cosas me salen bien.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","788","IEC_08","IEC","survey-multi-choice-vertical","355","194813","0.0-308.0","{""Q0"":""8. A pesar de estar bien capacitado, no conseguiré un buen empleo a menos que alguien influyente me ayude.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","873","IEC_09","IEC","survey-multi-choice-vertical","356","195689","0.0-309.0","{""Q0"":""9. La cantidad de amigos que tengo está determinada por mi propia simpatía.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","776","IEC_10","IEC","survey-multi-choice-vertical","357","196469","0.0-310.0","{""Q0"":""10. He descubierto que si algo va a suceder, ello sucederá independientemente de lo que yo haga.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","730","IEC_11","IEC","survey-multi-choice-vertical","358","197202","0.0-311.0","{""Q0"":""11. Yo creo que los ricos y políticos controlan mi vida de muchas maneras diferentes.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","682","IEC_12","IEC","survey-multi-choice-vertical","359","197887","0.0-312.0","{""Q0"":""12. Si tengo un accidente automovilístico ello se debe a mi mala suerte.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","881","IEC_13","IEC","survey-multi-choice-vertical","360","198771","0.0-313.0","{""Q0"":""13. La gente como yo tiene muy poca oportunidad de defender sus intereses personales cuando esos intereses entran en conflicto con los grupos poderosos (ricos, políticos).""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","716","IEC_14","IEC","survey-multi-choice-vertical","361","199490","0.0-314.0","{""Q0"":""14. No siempre es apropiado para mí planear muy por adelantado porque de todas maneras muchas cosas resultan ser asunto de buena o mala suerte.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","808","IEC_15","IEC","survey-multi-choice-vertical","362","200301","0.0-315.0","{""Q0"":""15. En este país, para uno lograr lo que quiere necesariamente tiene que halagar a alguien.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","709","IEC_16","IEC","survey-multi-choice-vertical","363","201012","0.0-316.0","{""Q0"":""16. El que yo llegue a ser un líder dependerá de la suerte que yo tenga.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","746","IEC_17","IEC","survey-multi-choice-vertical","364","201763","0.0-317.0","{""Q0"":""17. Yo siento que la gente que tiene algún poder sobre mí (padres, familiares, jefes), trata de decidir lo que sucederá en mi vida.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","761","IEC_18","IEC","survey-multi-choice-vertical","365","202528","0.0-318.0","{""Q0"":""18. En la mayoría de los casos yo puedo decidir lo que sucederá en mi vida.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","778","IEC_19","IEC","survey-multi-choice-vertical","366","203310","0.0-319.0","{""Q0"":""19. Normalmente soy capaz de defender mis intereses personales.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","811","IEC_20","IEC","survey-multi-choice-vertical","367","204123","0.0-320.0","{""Q0"":""20. Si tengo un accidente cuando voy manejando, toda la culpa es del otro conductor.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","709","IEC_21","IEC","survey-multi-choice-vertical","368","204836","0.0-321.0","{""Q0"":""21. Cuando logro lo que quiero es porque he trabajado mucho en ello.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","796","IEC_22","IEC","survey-multi-choice-vertical","369","205640","0.0-322.0","{""Q0"":""22. Cuando quiero que mis planes me salgan bien, los preparo de manera que le den en el gusto a la gente que tiene influencia sobre mi (padres, jefes, etc.).""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","780","IEC_23","IEC","survey-multi-choice-vertical","370","206423","0.0-323.0","{""Q0"":""23. Mi vida está determinada por mis propias acciones.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","878","IEC_24","IEC","survey-multi-choice-vertical","371","207305","0.0-324.0","{""Q0"":""24. Tener pocos o muchos amigos depende del destino de cada uno.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
