"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":302}]","302","Instructions","Cov19Q","instructions","40","25227","0.0-49.0","",""
"","550","Cov19Q_01","Cov19Q","survey-multi-choice-vertical","41","25779","0.0-50.0","{""Q0"":""1. ¿Usted ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" No""}"
"","458","Cov19Q_02","Cov19Q","survey-multi-choice-vertical","42","26238","0.0-51.0","{""Q0"":""2. ¿Algún miembro de su hogar, que vive con usted, ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" Si""}"
"","471","Cov19Q_03","Cov19Q","survey-multi-choice-vertical","43","26711","0.0-52.0","{""Q0"":""3. ¿Conoce de algún cercano (familiar, amigo, conocido), que ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" Si""}"
"","683","Cov19Q_04","Cov19Q","survey-multi-choice-vertical","44","27396","0.0-53.0","{""Q0"":""4. Considerando la información de esta semana que usted maneja sobre la evolución del coronavirus ¿Qué tan grave considera la pandemia?""}","{""Q0"":"" Poco grave""}"
"","703","Cov19Q_05","Cov19Q","survey-multi-choice-vertical","45","28102","0.0-54.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   5. El virus fue creado en un laboratorio.""}","{""Q0"":"" Muy en desacuerdo""}"
"","747","Cov19Q_06","Cov19Q","survey-multi-choice-vertical","46","28852","0.0-55.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   6. El virus fue esparcido intencionalmente.""}","{""Q0"":"" Muy en desacuerdo""}"
"","660","Cov19Q_07","Cov19Q","survey-multi-choice-vertical","47","29516","0.0-56.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   7. El virus, independientemente si es natural o creado, ha sido utilizado a propósito para dominarnos y/o dañarnos.""}","{""Q0"":"" Muy en desacuerdo""}"
"","670","Cov19Q_08","Cov19Q","survey-multi-choice-vertical","48","30189","0.0-57.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   8. Todo esto del virus y/o sus consecuencias es más bien un montaje, posiblemente falso.""}","{""Q0"":"" Muy de acuerdo""}"
"","688","Cov19Q_09","Cov19Q","survey-multi-choice-vertical","49","30880","0.0-58.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   9. Todo esto del virus y/o sus consecuencias es mucho menos grave de lo que se dice o no muy distinto que otros virus existentes (como la influenza o similares).""}","{""Q0"":"" Ni de acuerdo ni en desacuerdo""}"
