"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":365}]","365","Instructions","SCSORF","instructions","762","426467","0.0-728.0","",""
"","694","SCSORF_01","SCSORF","survey-multi-choice-vertical","763","427165","0.0-729.0","{""Q0"":""1. Mi fe religiosa es extremadamente importante para mí.""}","{""Q0"":"" En desacuerdo""}"
"","753","SCSORF_02","SCSORF","survey-multi-choice-vertical","764","427921","0.0-730.0","{""Q0"":""2. Rezo a diario.""}","{""Q0"":"" Fuertemente de acuerdo""}"
"","681","SCSORF_03","SCSORF","survey-multi-choice-vertical","765","428604","0.0-731.0","{""Q0"":""3. Considero mi fe una fuente de inspiración""}","{""Q0"":"" En desacuerdo""}"
"","636","SCSORF_04","SCSORF","survey-multi-choice-vertical","766","429243","0.0-732.0","{""Q0"":""4. Considero que mi fe le otorga significado y propósito a mi vida.""}","{""Q0"":"" De acuerdo""}"
"","663","SCSORF_05","SCSORF","survey-multi-choice-vertical","767","429907","0.0-733.0","{""Q0"":""5. Me considero activo/a en mi fe o iglesia.""}","{""Q0"":"" De acuerdo""}"
"","646","SCSORF_06","SCSORF","survey-multi-choice-vertical","768","430556","0.0-734.0","{""Q0"":""6. Mi fe es una parte importante de quien soy como persona.""}","{""Q0"":"" En desacuerdo""}"
"","667","SCSORF_07","SCSORF","survey-multi-choice-vertical","769","431225","0.0-735.0","{""Q0"":""7. Mi relación con Dios es extremadamente importante para mí.""}","{""Q0"":"" En desacuerdo""}"
"","614","SCSORF_08","SCSORF","survey-multi-choice-vertical","770","431842","0.0-736.0","{""Q0"":""8. Disfruto estando alrededor de otras personas que comparten mi fe.""}","{""Q0"":"" En desacuerdo""}"
"","636","SCSORF_09","SCSORF","survey-multi-choice-vertical","771","432480","0.0-737.0","{""Q0"":""9. Veo mi fe como una fuente de comodidad.""}","{""Q0"":"" Fuertemente de acuerdo""}"
"","626","SCSORF_10","SCSORF","survey-multi-choice-vertical","772","433109","0.0-738.0","{""Q0"":""10. Mi fe impacta muchas de mis decisiones.""}","{""Q0"":"" Fuertemente de acuerdo""}"
