"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":322}]","323","Instructions_01","DASS21","instructions","149","355833","0.0-161.0","",""
"","900","DASS21_001","DASS21","survey-multi-choice-vertical","150","356736","0.0-162.0","{""Q0"":""Me costó mucho relajarme.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","734","DASS21_002","DASS21","survey-multi-choice-vertical","151","357474","0.0-163.0","{""Q0"":""Me di cuenta que tenia la boca seca.""}","{""Q0"":"" 0 No me aplicó""}"
"","814","DASS21_003","DASS21","survey-multi-choice-vertical","152","358291","0.0-164.0","{""Q0"":""No podía sentir ningún sentimiento positivo.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","780","DASS21_004","DASS21","survey-multi-choice-vertical","153","359074","0.0-165.0","{""Q0"":""Se me hizo difícil respirar.""}","{""Q0"":"" 0 No me aplicó""}"
"","837","DASS21_005","DASS21","survey-multi-choice-vertical","154","359914","0.0-166.0","{""Q0"":""Se me hizo difícil tomar la iniciativa para hacer cosas.""}","{""Q0"":"" 0 No me aplicó""}"
"","892","DASS21_006","DASS21","survey-multi-choice-vertical","155","360810","0.0-167.0","{""Q0"":""Reaccioné exageradamente en ciertas situaciones.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","807","DASS21_007","DASS21","survey-multi-choice-vertical","156","361620","0.0-168.0","{""Q0"":""Sentí que mis manos temblaban.""}","{""Q0"":"" 0 No me aplicó""}"
"","1011","DASS21_008","DASS21","survey-multi-choice-vertical","157","362634","0.0-169.0","{""Q0"":""Sentí que tenía muchos nervios.""}","{""Q0"":"" 0 No me aplicó""}"
"","1009","DASS21_009","DASS21","survey-multi-choice-vertical","158","363646","0.0-170.0","{""Q0"":""Estaba preocupado por situaciones en las cuales podía tener pánico o en las que podría hacer el ridículo.""}","{""Q0"":"" 1 Me aplicó un poco, o durante parte del tiempo""}"
"","879","DASS21_010","DASS21","survey-multi-choice-vertical","159","364529","0.0-171.0","{""Q0"":""Sentí que no tenia nada por que vivir.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","849","DASS21_011","DASS21","survey-multi-choice-vertical","160","365381","0.0-172.0","{""Q0"":""Noté que me agitaba.""}","{""Q0"":"" 0 No me aplicó""}"
"","905","DASS21_012","DASS21","survey-multi-choice-vertical","161","366291","0.0-173.0","{""Q0"":""Se me hizo difícil relajarme.""}","{""Q0"":"" 1 Me aplicó un poco, o durante parte del tiempo""}"
"","853","DASS21_013","DASS21","survey-multi-choice-vertical","162","367147","0.0-174.0","{""Q0"":""Me sentí triste y deprimido.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","902","DASS21_014","DASS21","survey-multi-choice-vertical","163","368052","0.0-175.0","{""Q0"":""No toleré nada que no me permitiera continuar con lo que estaba haciendo.""}","{""Q0"":"" 0 No me aplicó""}"
"","741","DASS21_015","DASS21","survey-multi-choice-vertical","164","368796","0.0-176.0","{""Q0"":""Sentí que estaba cerca de caer en pánico.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","856","DASS21_016","DASS21","survey-multi-choice-vertical","165","369654","0.0-177.0","{""Q0"":""No me pude entusiasmar por nada.""}","{""Q0"":"" 0 No me aplicó""}"
"","700","DASS21_017","DASS21","survey-multi-choice-vertical","166","370357","0.0-178.0","{""Q0"":""Sentí que valía muy poco como persona.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","978","DASS21_018","DASS21","survey-multi-choice-vertical","167","371338","0.0-179.0","{""Q0"":""Sentí que estaba muy irritable.""}","{""Q0"":"" 1 Me aplicó un poco, o durante parte del tiempo""}"
"","808","DASS21_019","DASS21","survey-multi-choice-vertical","168","372149","0.0-180.0","{""Q0"":""Sentí los latidos de mi corazón a pesar de no haber hecho ningún esfuerzo físico.""}","{""Q0"":"" 0 No me aplicó""}"
"","908","DASS21_020","DASS21","survey-multi-choice-vertical","169","373062","0.0-181.0","{""Q0"":""Tuve miedo sin razón.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","799","DASS21_021","DASS21","survey-multi-choice-vertical","170","373865","0.0-182.0","{""Q0"":""Sentí que la vida no tenía ningún sentido.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"[{""page_index"":0,""viewing_time"":340}]","341","Instructions_002","DASS21","instructions","171","374207","0.0-183.0","",""
