"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":281}]","281","Instructions","IDQ","instructions","332","180862","0.0-284.0","",""
"","464","IDQ_01","IDQ","survey-text","333","181329","0.0-285.0","{""Q0"":""Nombre completo""}","{""Q0"":""eDby82ywwCDXzy""}"
"","472","IDQ_02","IDQ","survey-text","334","181803","0.0-286.0","{""Q0"":""Edad""}","{""Q0"":""56""}"
"","459","IDQ_03","IDQ","survey-text","335","182265","0.0-287.0","{""Q0"":""Rut (sin digito verificador)""}","{""Q0"":""38""}"
"","568","IDQ_04","IDQ","survey-multi-choice-vertical","336","182836","0.0-288.0","{""Q0"":""Sexo""}","{""Q0"":"" No binario""}"
"","428","IDQ_05","IDQ","survey-text","337","183267","0.0-289.0","{""Q0"":""Nivel educacional en años de estudio (Considere hasta el año realizado. Por ejemplo, si terminó 4to medio y no realizó nada más, poner 12 años. Si realizo dos años de formación técnica después de terminar 4to medio, poner 14 años. Si llegó solo hasta 3er medio, poner 10 ya que terminó 2do medio. etc.)""}","{""Q0"":""46""}"
"","435","IDQ_06","IDQ","survey-text","338","183703","0.0-290.0","{""Q0"":""Comuna de residencia""}","{""Q0"":""liBXu4m7CizSOlJhNDAv4oXXHzJxE2j6IWAU81LLXykq02cC4RauUF0COa65FTCiFoNgIYhiD8gfUqUzkLqI""}"
"","435","IDQ_07","IDQ","survey-text","339","184140","0.0-291.0","{""Q0"":""Número telefónico de contacto""}","{""Q0"":""2""}"
"","400","IDQ_08","IDQ","survey-text","340","184544","0.0-292.0","{""Q0"":""Dirección correo electrónico""}","{""Q0"":""S2Pnx6""}"
"","462","IDQ_09","IDQ","survey-multi-choice-vertical","341","185008","0.0-293.0","{""Q0"":""¿Ha sido diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":"" No""}"
"","456","IDQ_11","IDQ","survey-multi-choice-vertical","342","185466","0.0-295.0","{""Q0"":""¿Se encuentra actualmente bajo algún tratamiento psiquiátrico? (ej: usa medicación; está bajo terapia psiquiátrica y/o control médico)""}","{""Q0"":"" Si""}"
"","457","IDQ_12","IDQ","survey-text","343","185927","0.0-296.0-0.0","{""Q0"":""¿Qué tipo de tratamiento?""}","{""Q0"":""Yt2EUioGQKEQOi""}"
"","511","IDQ_13","IDQ","survey-multi-choice-vertical","344","186441","0.0-297.0","{""Q0"":""¿Ha tenido que acudir por ayuda especializada, o tiene la necesidad de buscarla, por consumo problemático de alcohol y/o drogas?""}","{""Q0"":"" Si""}"
"","401","IDQ_14","IDQ","survey-text","345","186845","0.0-298.0-0.0","{""Q0"":""¿Qué tipo de droga ha consumido?""}","{""Q0"":""kcFGWejRo33ZBowkVhK8aQLuvK1vp""}"
