"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":338}]","338","Instructions","PBS","instructions","374","316564","0.0-412.0","",""
"","1152","PBS_001","PBS","survey-multi-choice-vertical","375","317724","0.0-413.0","{""Q0"":""El alma sigue existiendo aunque el cuerpo pueda morir.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1085","PBS_002","PBS","survey-multi-choice-vertical","376","318814","0.0-414.0","{""Q0"":""Algunos individuos pueden levitar (levantar) objetos a través de fuerzas mentales.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1081","PBS_003","PBS","survey-multi-choice-vertical","377","319901","0.0-415.0","{""Q0"":""La magia negra realmente existe.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1073","PBS_004","PBS","survey-multi-choice-vertical","378","320983","0.0-416.0","{""Q0"":""Los gatos negros traen mala suerte.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1039","PBS_005","PBS","survey-multi-choice-vertical","379","322030","0.0-417.0","{""Q0"":""Tu mente o alma puede salir del cuerpo y viajar (proyección astral).""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1064","PBS_006","PBS","survey-multi-choice-vertical","380","323099","0.0-418.0","{""Q0"":""El abominable hombre de las nieves, o pie grande del Tíbet, existe.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1131","PBS_007","PBS","survey-multi-choice-vertical","381","324238","0.0-419.0","{""Q0"":""La astrología es una forma precisa de predecir el futuro.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1237","PBS_008","PBS","survey-multi-choice-vertical","382","325482","0.0-420.0","{""Q0"":""Existe el diablo.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1002","PBS_009","PBS","survey-multi-choice-vertical","383","326491","0.0-421.0","{""Q0"":""La telekinesis, mover objetos a través de poderes psíquicos, existe.""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
"","1068","PBS_010","PBS","survey-multi-choice-vertical","384","327565","0.0-422.0","{""Q0"":""Las brujas existen.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1055","PBS_011","PBS","survey-multi-choice-vertical","385","328625","0.0-423.0","{""Q0"":""Si quiebras un espejo, tendrás mala suerte.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1104","PBS_012","PBS","survey-multi-choice-vertical","386","329738","0.0-424.0","{""Q0"":""Durante estados alterados, como el sueño o los trances, el espíritu puede salir del cuerpo.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1336","PBS_013","PBS","survey-multi-choice-vertical","387","331085","0.0-425.0","{""Q0"":""El monstruo del lago Ness en Escocia, existe.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1073","PBS_014","PBS","survey-multi-choice-vertical","388","332163","0.0-426.0","{""Q0"":""El horóscopo dice el futuro de las personas de forma precisa.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1105","PBS_015","PBS","survey-multi-choice-vertical","389","333274","0.0-427.0","{""Q0"":""Creo en Dios.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1073","PBS_016","PBS","survey-multi-choice-vertical","390","334355","0.0-428.0","{""Q0"":""Los pensamientos de una persona pueden influir en el movimiento de un objeto físico.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1125","PBS_017","PBS","survey-multi-choice-vertical","391","335487","0.0-429.0","{""Q0"":""A través del uso de pócimas y conjuros, es posible lanzar hechizos sobre las personas.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1085","PBS_018","PBS","survey-multi-choice-vertical","392","336578","0.0-430.0","{""Q0"":""El número “13” es de mala suerte.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1085","PBS_019","PBS","survey-multi-choice-vertical","393","337683","0.0-431.0","{""Q0"":""La reencarnación existe.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1216","PBS_020","PBS","survey-multi-choice-vertical","394","338905","0.0-432.0","{""Q0"":""Hay vida en otros planetas.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1037","PBS_021","PBS","survey-multi-choice-vertical","395","339949","0.0-433.0","{""Q0"":""Algunos psíquicos pueden predecir el futuro de forma precisa.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1087","PBS_022","PBS","survey-multi-choice-vertical","396","341045","0.0-434.0","{""Q0"":""Existe un Cielo y un Infierno.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1119","PBS_023","PBS","survey-multi-choice-vertical","397","342172","0.0-435.0","{""Q0"":""Leer la mente no es posible.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1080","PBS_024","PBS","survey-multi-choice-vertical","398","343257","0.0-436.0","{""Q0"":""Hay casos reales de brujería.""}","{""Q0"":"" 3 Un poco en desacuerdo""}"
"","1156","PBS_025","PBS","survey-multi-choice-vertical","399","344421","0.0-437.0","{""Q0"":""Es posible comunicarse con los muertos.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1248","PBS_026","PBS","survey-multi-choice-vertical","400","345675","0.0-438.0","{""Q0"":""Algunas personas tienen la inexplicable habilidad de predecir el futuro.""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
