"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":330}]","331","Instructions","PBS","instructions","546","718794","0.0-507.0","",""
"","1426","PBS_001","PBS","survey-multi-choice-vertical","547","720228","0.0-508.0","{""Q0"":""El alma sigue existiendo aunque el cuerpo pueda morir.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1065","PBS_002","PBS","survey-multi-choice-vertical","548","721299","0.0-509.0","{""Q0"":""Algunos individuos pueden levitar (levantar) objetos a través de fuerzas mentales.""}","{""Q0"":"" 3 Un poco en desacuerdo""}"
"","1278","PBS_003","PBS","survey-multi-choice-vertical","549","722586","0.0-510.0","{""Q0"":""La magia negra realmente existe.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1397","PBS_004","PBS","survey-multi-choice-vertical","550","723990","0.0-511.0","{""Q0"":""Los gatos negros traen mala suerte.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1199","PBS_005","PBS","survey-multi-choice-vertical","551","725206","0.0-512.0","{""Q0"":""Tu mente o alma puede salir del cuerpo y viajar (proyección astral).""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
"","1346","PBS_006","PBS","survey-multi-choice-vertical","552","726560","0.0-513.0","{""Q0"":""El abominable hombre de las nieves, o pie grande del Tíbet, existe.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1061","PBS_007","PBS","survey-multi-choice-vertical","553","727626","0.0-514.0","{""Q0"":""La astrología es una forma precisa de predecir el futuro.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1243","PBS_008","PBS","survey-multi-choice-vertical","554","728873","0.0-515.0","{""Q0"":""Existe el diablo.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1160","PBS_009","PBS","survey-multi-choice-vertical","555","730041","0.0-516.0","{""Q0"":""La telekinesis, mover objetos a través de poderes psíquicos, existe.""}","{""Q0"":"" 3 Un poco en desacuerdo""}"
"","1049","PBS_010","PBS","survey-multi-choice-vertical","556","731096","0.0-517.0","{""Q0"":""Las brujas existen.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1407","PBS_011","PBS","survey-multi-choice-vertical","557","732512","0.0-518.0","{""Q0"":""Si quiebras un espejo, tendrás mala suerte.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1372","PBS_012","PBS","survey-multi-choice-vertical","558","733890","0.0-519.0","{""Q0"":""Durante estados alterados, como el sueño o los trances, el espíritu puede salir del cuerpo.""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
"","1024","PBS_013","PBS","survey-multi-choice-vertical","559","734923","0.0-520.0","{""Q0"":""El monstruo del lago Ness en Escocia, existe.""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
"","1215","PBS_014","PBS","survey-multi-choice-vertical","560","736144","0.0-521.0","{""Q0"":""El horóscopo dice el futuro de las personas de forma precisa.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1026","PBS_015","PBS","survey-multi-choice-vertical","561","737176","0.0-522.0","{""Q0"":""Creo en Dios.""}","{""Q0"":"" 5 Un poco de acuerdo""}"
"","1422","PBS_016","PBS","survey-multi-choice-vertical","562","738611","0.0-523.0","{""Q0"":""Los pensamientos de una persona pueden influir en el movimiento de un objeto físico.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1490","PBS_017","PBS","survey-multi-choice-vertical","563","740111","0.0-524.0","{""Q0"":""A través del uso de pócimas y conjuros, es posible lanzar hechizos sobre las personas.""}","{""Q0"":"" 3 Un poco en desacuerdo""}"
"","1365","PBS_018","PBS","survey-multi-choice-vertical","564","741488","0.0-525.0","{""Q0"":""El número “13” es de mala suerte.""}","{""Q0"":"" 2 Moderadamente en desacuerdo""}"
"","1333","PBS_019","PBS","survey-multi-choice-vertical","565","742836","0.0-526.0","{""Q0"":""La reencarnación existe.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1521","PBS_020","PBS","survey-multi-choice-vertical","566","744364","0.0-527.0","{""Q0"":""Hay vida en otros planetas.""}","{""Q0"":"" 4 No sé / No tengo certeza""}"
"","1452","PBS_021","PBS","survey-multi-choice-vertical","567","745824","0.0-528.0","{""Q0"":""Algunos psíquicos pueden predecir el futuro de forma precisa.""}","{""Q0"":"" 3 Un poco en desacuerdo""}"
"","1363","PBS_022","PBS","survey-multi-choice-vertical","568","747201","0.0-529.0","{""Q0"":""Existe un Cielo y un Infierno.""}","{""Q0"":"" 7 Muy de acuerdo""}"
"","1680","PBS_023","PBS","survey-multi-choice-vertical","569","748889","0.0-530.0","{""Q0"":""Leer la mente no es posible.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1229","PBS_024","PBS","survey-multi-choice-vertical","570","750125","0.0-531.0","{""Q0"":""Hay casos reales de brujería.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
"","1093","PBS_025","PBS","survey-multi-choice-vertical","571","751227","0.0-532.0","{""Q0"":""Es posible comunicarse con los muertos.""}","{""Q0"":"" 1 Muy en desacuerdo""}"
"","1240","PBS_026","PBS","survey-multi-choice-vertical","572","752474","0.0-533.0","{""Q0"":""Algunas personas tienen la inexplicable habilidad de predecir el futuro.""}","{""Q0"":"" 6 Moderadamente de acuerdo""}"
