"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":306}]","306","Instructions","DASS21","instructions","118","67848","0.0-129.0","",""
"","650","DASS21_001","DASS21","survey-multi-choice-vertical","119","68500","0.0-130.0","{""Q0"":""Me costó mucho relajarme.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","633","DASS21_002","DASS21","survey-multi-choice-vertical","120","69136","0.0-131.0","{""Q0"":""Me di cuenta que tenia la boca seca.""}","{""Q0"":"" 0 No me aplicó""}"
"","618","DASS21_003","DASS21","survey-multi-choice-vertical","121","69757","0.0-132.0","{""Q0"":""No podía sentir ningún sentimiento positivo.""}","{""Q0"":"" 1 Me aplicó un poco, o durante parte del tiempo""}"
"","595","DASS21_004","DASS21","survey-multi-choice-vertical","122","70355","0.0-133.0","{""Q0"":""Se me hizo difícil respirar.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","571","DASS21_005","DASS21","survey-multi-choice-vertical","123","70928","0.0-134.0","{""Q0"":""Se me hizo difícil tomar la iniciativa para hacer cosas.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","566","DASS21_006","DASS21","survey-multi-choice-vertical","124","71497","0.0-135.0","{""Q0"":""Reaccioné exageradamente en ciertas situaciones.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","610","DASS21_007","DASS21","survey-multi-choice-vertical","125","72109","0.0-136.0","{""Q0"":""Sentí que mis manos temblaban.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","749","DASS21_008","DASS21","survey-multi-choice-vertical","126","72860","0.0-137.0","{""Q0"":""Sentí que tenía muchos nervios.""}","{""Q0"":"" 0 No me aplicó""}"
"","575","DASS21_009","DASS21","survey-multi-choice-vertical","127","73438","0.0-138.0","{""Q0"":""Estaba preocupado por situaciones en las cuales podía tener pánico o en las que podría hacer el ridículo.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","567","DASS21_010","DASS21","survey-multi-choice-vertical","128","74008","0.0-139.0","{""Q0"":""Sentí que no tenia nada por que vivir.""}","{""Q0"":"" 1 Me aplicó un poco, o durante parte del tiempo""}"
"","568","DASS21_011","DASS21","survey-multi-choice-vertical","129","74579","0.0-140.0","{""Q0"":""Noté que me agitaba.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","597","DASS21_012","DASS21","survey-multi-choice-vertical","130","75177","0.0-141.0","{""Q0"":""Se me hizo difícil relajarme.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","589","DASS21_013","DASS21","survey-multi-choice-vertical","131","75768","0.0-142.0","{""Q0"":""Me sentí triste y deprimido.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","572","DASS21_014","DASS21","survey-multi-choice-vertical","132","76342","0.0-143.0","{""Q0"":""No toleré nada que no me permitiera continuar con lo que estaba haciendo.""}","{""Q0"":"" 1 Me aplicó un poco, o durante parte del tiempo""}"
"","572","DASS21_015","DASS21","survey-multi-choice-vertical","133","76917","0.0-144.0","{""Q0"":""Sentí que estaba cerca de caer en pánico.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","612","DASS21_016","DASS21","survey-multi-choice-vertical","134","77530","0.0-145.0","{""Q0"":""No me pude entusiasmar por nada.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"","560","DASS21_017","DASS21","survey-multi-choice-vertical","135","78093","0.0-146.0","{""Q0"":""Sentí que valía muy poco como persona.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","580","DASS21_018","DASS21","survey-multi-choice-vertical","136","78676","0.0-147.0","{""Q0"":""Sentí que estaba muy irritable.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","578","DASS21_019","DASS21","survey-multi-choice-vertical","137","79257","0.0-148.0","{""Q0"":""Sentí los latidos de mi corazón a pesar de no haber hecho ningún esfuerzo físico.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","596","DASS21_020","DASS21","survey-multi-choice-vertical","138","79855","0.0-149.0","{""Q0"":""Tuve miedo sin razón.""}","{""Q0"":"" 2 Me aplicó bastante, o durante una buena parte del tiempo""}"
"","607","DASS21_021","DASS21","survey-multi-choice-vertical","139","80465","0.0-150.0","{""Q0"":""Sentí que la vida no tenía ningún sentido.""}","{""Q0"":"" 3 Me aplicó mucho, o la mayor parte del tiempo""}"
"[{""page_index"":0,""viewing_time"":253}]","253","Instructions_002","DASS21","instructions","140","80719","0.0-151.0","",""
