"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":342}]","343","Instructions_01","IDQ","instructions","363","501335","0.0-316.0","",""
"","698","IDQ_01","IDQ","survey-text","364","502038","0.0-317.0","{""Q0"":""Nombre completo""}","{""Q0"":""dlkOjeGJM2Qel0RkPegBaHTxMQqEAEBGy3QlGGUoe1FDAo3lEMTgCizxaLVej486z4uqUFKEOzC0bNVTxtELlWPtOt""}"
"","750","IDQ_02","IDQ","survey-text","365","502792","0.0-318.0","{""Q0"":""Edad""}","{""Q0"":""71""}"
"","524","IDQ_03","IDQ","survey-text","366","503321","0.0-319.0","{""Q0"":""Rut (sin digito verificador)""}","{""Q0"":""48""}"
"","900","IDQ_04","IDQ","survey-multi-choice-vertical","367","504225","0.0-320.0","{""Q0"":""Sexo""}","{""Q0"":"" Mujer""}"
"","627","IDQ_05","IDQ","survey-text","368","504867","0.0-321.0","{""Q0"":""Nivel educacional en años de estudio (Considere hasta el año realizado. Por ejemplo, si terminó 4to medio y no realizó nada más, poner 12 años. Si realizo dos años de formación técnica después de terminar 4to medio, poner 14 años. Si llegó solo hasta 3er medio, poner 10 ya que terminó 2do medio. etc.)""}","{""Q0"":""8""}"
"","527","IDQ_06","IDQ","survey-text","369","505396","0.0-322.0","{""Q0"":""Comuna de residencia""}","{""Q0"":""jwcyuVL1epbIqUSMRVKTM""}"
"","659","IDQ_07","IDQ","survey-text","370","506059","0.0-323.0","{""Q0"":""Número telefónico de contacto""}","{""Q0"":""8""}"
"","646","IDQ_08","IDQ","survey-text","371","506710","0.0-324.0","{""Q0"":""Dirección correo electrónico""}","{""Q0"":""tBKu6HnYqaqsXyF83fS6GK1ujNkp74FaRK4SzIMMOG3Mrt1fHQRG0SjfFitGEBAj""}"
"","666","IDQ_09","IDQ","survey-multi-choice-vertical","372","507378","0.0-325.0","{""Q0"":""¿Ha sido diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":"" No""}"
"","763","IDQ_11","IDQ","survey-multi-choice-vertical","373","508145","0.0-327.0","{""Q0"":""¿Se encuentra actualmente bajo algún tratamiento psiquiátrico? (ej: usa medicación; está bajo terapia psiquiátrica y/o control médico)""}","{""Q0"":"" Si""}"
"","637","IDQ_12","IDQ","survey-text","374","508785","0.0-328.0-0.0","{""Q0"":""¿Qué tipo de tratamiento?""}","{""Q0"":""G53LTQiloc""}"
"","592","IDQ_13","IDQ","survey-multi-choice-vertical","375","509380","0.0-329.0","{""Q0"":""¿Ha tenido que acudir por ayuda especializada, o tiene la necesidad de buscarla, por consumo problemático de alcohol y/o drogas?""}","{""Q0"":"" No""}"
