"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":296}]","296","Instructions","MIS","instructions","431","206353","0.0-384.0","",""
"","451","MIS_01","MIS","survey-multi-choice-vertical","432","206806","0.0-385.0","{""Q0"":""1. Algunas personas pueden hacerme consciente de ellos simplemente pensando en mí.""}","{""Q0"":"" Falso""}"
"","426","MIS_02","MIS","survey-multi-choice-vertical","433","207234","0.0-386.0","{""Q0"":""2. He tenido la sensación momentánea de que tal vez no soy humano.""}","{""Q0"":"" Falso""}"
"","431","MIS_03","MIS","survey-multi-choice-vertical","434","207667","0.0-387.0","{""Q0"":""3. A veces he tenido miedo de pisar las grietas en la acera.""}","{""Q0"":"" Falso""}"
"","430","MIS_04","MIS","survey-multi-choice-vertical","435","208099","0.0-388.0","{""Q0"":""4. Creo que podría aprender a leer las mentes de otros si yo quisiera.""}","{""Q0"":"" Falso""}"
"","424","MIS_05","MIS","survey-multi-choice-vertical","436","208526","0.0-389.0","{""Q0"":""5. Los horóscopos son correctos con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Verdadero""}"
"","413","MIS_06","MIS","survey-multi-choice-vertical","437","208941","0.0-390.0","{""Q0"":""6. Las cosas a veces parecen estar en diferentes lugares cuando llego a casa, a pesar de que nadie ha estado allí.""}","{""Q0"":"" Falso""}"
"","400","MIS_07","MIS","survey-multi-choice-vertical","438","209343","0.0-391.0","{""Q0"":""7. Los números como 13 y 7 no tienen poderes especiales.""}","{""Q0"":"" Verdadero""}"
"","423","MIS_08","MIS","survey-multi-choice-vertical","439","209770","0.0-392.0","{""Q0"":""8. Ocasionalmente tuve la tonta sensación de que alguien en la estación de televisión o la emisora ​​de radio sabía que lo estaba escuchando.""}","{""Q0"":"" Verdadero""}"
"","422","MIS_09","MIS","survey-multi-choice-vertical","440","210193","0.0-393.0","{""Q0"":""9. Me preocupa que las personas en otros planetas puedan influir en lo que sucede en la tierra""}","{""Q0"":"" Falso""}"
"","430","MIS_10","MIS","survey-multi-choice-vertical","441","210625","0.0-394.0","{""Q0"":""10. El gobierno se niega a decirnos la verdad sobre platillos voladores.""}","{""Q0"":"" Verdadero""}"
"","430","MIS_11","MIS","survey-multi-choice-vertical","442","211057","0.0-395.0","{""Q0"":""11. He sentido que había mensajes para mí en cómo se organizaron las cosas en una vitrina.""}","{""Q0"":"" Verdadero""}"
"","407","MIS_12","MIS","survey-multi-choice-vertical","443","211466","0.0-396.0","{""Q0"":""12. Nunca he dudado de que mis sueños son los productos de mi propia mente.""}","{""Q0"":"" Falso""}"
"","404","MIS_13","MIS","survey-multi-choice-vertical","444","211873","0.0-397.0","{""Q0"":""13. Los amuletos de buena suerte no funcionan.""}","{""Q0"":"" Verdadero""}"
"","410","MIS_14","MIS","survey-multi-choice-vertical","445","212284","0.0-398.0","{""Q0"":""14. He notado sonidos en mis grabaciones o discos que no están allí en otros momentos.""}","{""Q0"":"" Falso""}"
"","414","MIS_15","MIS","survey-multi-choice-vertical","446","212701","0.0-399.0","{""Q0"":""15. Los movimientos de las manos que los extraños hacen parecen influir en mí a veces.""}","{""Q0"":"" Verdadero""}"
"","432","MIS_16","MIS","survey-multi-choice-vertical","447","213135","0.0-400.0","{""Q0"":""16. Casi nunca sueño con cosas antes de que sucedan.""}","{""Q0"":"" Verdadero""}"
"","411","MIS_17","MIS","survey-multi-choice-vertical","448","213548","0.0-401.0","{""Q0"":""17. He tenido la sensación momentánea de que el lugar de una persona ha sido ocupado por alguien parecido a ella.""}","{""Q0"":"" Verdadero""}"
"","422","MIS_18","MIS","survey-multi-choice-vertical","449","213972","0.0-402.0","{""Q0"":""18. No es posible dañar a otros simplemente teniendo malos pensamientos sobre ellos.""}","{""Q0"":"" Falso""}"
"","402","MIS_19","MIS","survey-multi-choice-vertical","450","214378","0.0-403.0","{""Q0"":""19. A veces he sentido una presencia maligna a mi alrededor, aunque no podía verla.""}","{""Q0"":"" Falso""}"
