"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":367}]","367","Instructions_01","CRTv","instructions","136","398936","0.0-148.0","",""
"","687","CRTv_01","CRTv","survey-text","137","399626","0.0-149.0","{""Q0"":""1. El papá de María tiene 5 hijas y ningún hijo: Nana, Nene, Nini, Nono ¿Cuál es probablemente el nombre de la quinta hija?""}","{""Q0"":""X6KLlhNOsUjwEQOJTwmyK6uQmzMTx8WLMXNstXvY2Kv5f6c""}"
"","582","CRTv_02","CRTv","survey-text","138","400211","0.0-150.0","{""Q0"":""2. Si estuvieras corriendo una carrera y pasaras a la persona en segundo lugar ¿En qué lugar quedarías?""}","{""Q0"":""N9""}"
"","763","CRTv_03","CRTv","survey-text","139","400977","0.0-151.0","{""Q0"":""3. En una noche de tormenta un avión despega desde Nueva York. La tormenta empeora y el avión se estrella. La mitad cae en los Estados Unidos y la otra mitad en Canadá ¿En qué país enterrarías a los sobrevivientes?""}","{""Q0"":""OrVSyRjoekTJG5iiQM1ybFnb099RRUG3nUzYFcijWnMqbit5nx1DnVhP3""}"
"","583","CRTv_04","CRTv","survey-text","140","401562","0.0-152.0","{""Q0"":""4. Un mono, una ardilla, y un pájaro están haciendo una carrera hacia la punta de un manzano ¿Quién obtendrá el plátano primero? ¿El mono, la ardilla o el pájaro?""}","{""Q0"":""lM8LI4hj5muOocV3te8rf8a3crzNjGyazeg4urbz""}"
"","608","CRTv_05","CRTv","survey-text","141","402173","0.0-153.0","{""Q0"":""5. En una casa de un piso color rojo, había una persona roja, un gato rojo, un pez rojo, un computador rojo, una silla roja, una tabla roja, un teléfono rojo, una ducha roja ¡Todo era de color rojo! ¿De qué color son probablemente las escaleras?""}","{""Q0"":""lhByM8ZrjOiLUYcqR""}"
"","754","CRTv_06","CRTv","survey-text","142","402931","0.0-154.0","{""Q0"":""6. ¿Qué número de cada animal puso Moisés en el arca?""}","{""Q0"":""FBeA9eNXF6""}"
"","627","CRTv_07","CRTv","survey-text","143","403562","0.0-155.0","{""Q0"":""7. El viento fluye en dirección oeste. Un tren eléctrico viaja hacia el este ¿En qué dirección cardinal viaja el humo de la locomotora?""}","{""Q0"":""FGwRwnJP0PH93mInAzCpkqdKman4mra25xsZlJSw8ZhZ""}"
"","672","CRTv_08","CRTv","survey-text","144","404237","0.0-156.0","{""Q0"":""8. Si tienes solo un fósforo y caminas a una habitación oscura donde hay aceite de lámpara, un periódico y madera ¿Qué cosa prenderías primero?""}","{""Q0"":""ln0e6""}"
"","896","CRTv_09","CRTv","survey-text","145","405138","0.0-157.0","{""Q0"":""9. ¿Sería ético que un hombre se casara con la hermana de su viuda?""}","{""Q0"":""aIc5QvPpZRliT5W4Wd6ecTelrqRTSZTqvjTcWRPUGt1iUITKEU7zQi3bKID3""}"
"","664","CRTv_10","CRTv","survey-text","146","405808","0.0-158.0","{""Q0"":""10. ¿Cuál de las oraciones es correcta? a) ‘La yema del huevo son blancas’ o b) ‘La yema del huevo es blanca’""}","{""Q0"":""TBWtr6FgGsOSO66bqwIbrqsafwKW0kstnUa4DAfAz4OBRJ83de9EmDirehFoI9pdKcWxc2deM8c6P5U2vblJ9QWY""}"
