"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":498}]","498","Instructions_01","RTS","instructions","725","793441","0.0-691.0","",""
"","908","RTS_01","RTS","survey-multi-choice-vertical","726","794352","0.0-692.0","{""Q0"":""1. Los horóscopos tienen razón con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Verdadero""}"
"","713","RTS_02","RTS","survey-multi-choice-vertical","727","795069","0.0-693.0","{""Q0"":""2. A veces realizo ciertos pequeños rituales para alejarme de las influencias negativas.""}","{""Q0"":"" Verdadero""}"
"","845","RTS_03","RTS","survey-multi-choice-vertical","728","795920","0.0-694.0","{""Q0"":""3. He experimentado un estado alterado de conciencia en el que sentí que me volví cósmicamente iluminado.""}","{""Q0"":"" Falso""}"
"","611","RTS_04","RTS","survey-multi-choice-vertical","729","796535","0.0-695.0","{""Q0"":""4. En la actualidad, soy muy bueno imaginando y haciendo cosas.""}","{""Q0"":"" Verdadero""}"
"","823","RTS_05","RTS","survey-multi-choice-vertical","730","797361","0.0-696.0","{""Q0"":""5. He sentido que había recibido una sabiduría especial, para ser comunicada al resto de la humanidad.""}","{""Q0"":"" Verdadero""}"
"","716","RTS_06","RTS","survey-multi-choice-vertical","731","798081","0.0-697.0","{""Q0"":""6. A veces me he comportado de una manera mucho más impulsiva y/o desinhibida que de costumbre.""}","{""Q0"":"" Falso""}"
"","675","RTS_07","RTS","survey-multi-choice-vertical","732","798761","0.0-698.0","{""Q0"":""7. Me fascinan las nuevas ideas, tengan o no un valor práctico.""}","{""Q0"":"" Falso""}"
"","869","RTS_08","RTS","survey-multi-choice-vertical","733","799636","0.0-699.0","{""Q0"":""8. A veces he sentido una presencia maligna a mi alrededor, aunque no pude verla.""}","{""Q0"":"" Falso""}"
"","672","RTS_09","RTS","survey-multi-choice-vertical","734","800311","0.0-700.0","{""Q0"":""9. Mis pensamientos a veces han llegado tan rápido que no podía escribirlos todos lo suficientemente rápido.""}","{""Q0"":"" Falso""}"
"","758","RTS_10","RTS","survey-multi-choice-vertical","735","801073","0.0-701.0","{""Q0"":""10. Si ya no pudiera fingir, no sería yo, no sería la misma persona.""}","{""Q0"":"" Verdadero""}"
"","820","RTS_11","RTS","survey-multi-choice-vertical","736","801898","0.0-702.0","{""Q0"":""11. A veces experimento cosas como si fueran doblemente reales.""}","{""Q0"":"" Verdadero""}"
"","654","RTS_12","RTS","survey-multi-choice-vertical","737","802556","0.0-703.0","{""Q0"":""12. A veces es posible para mí estar completamente inmerso en la naturaleza o en el arte y sentir como si todo mi estado de conciencia se hubiera alterado temporalmente de alguna manera.""}","{""Q0"":"" Verdadero""}"
"","825","RTS_13","RTS","survey-multi-choice-vertical","738","803384","0.0-704.0","{""Q0"":""13. A menudo tengo un día en que las luces en espacios interiores parecen tan brillantes que me molestan los ojos.""}","{""Q0"":"" Verdadero""}"
"","777","RTS_14","RTS","survey-multi-choice-vertical","739","804167","0.0-705.0","{""Q0"":""14. Estoy convencido de que he tenido al menos una experiencia de telepatía entre otra persona y yo.""}","{""Q0"":"" Falso""}"
"","838","RTS_15","RTS","survey-multi-choice-vertical","740","805010","0.0-706.0","{""Q0"":""15. Estoy convencido de que soy psíquico.""}","{""Q0"":"" Verdadero""}"
"","830","RTS_16","RTS","survey-multi-choice-vertical","741","805848","0.0-707.0","{""Q0"":""16. He experimentado un estado alterado de conciencia que creo que transformó por completo (de manera positiva) la forma en que me miraba a mí mismo.""}","{""Q0"":"" Falso""}"
"","797","RTS_17","RTS","survey-multi-choice-vertical","742","806651","0.0-708.0","{""Q0"":""17. Estoy convencido de que he tenido un presentimiento sobre el futuro que se hizo realidad y que (creo) no fue solo una coincidencia.""}","{""Q0"":"" Falso""}"
"","899","RTS_18","RTS","survey-multi-choice-vertical","743","807554","0.0-709.0","{""Q0"":""18. Creo que realmente sé lo que algunas personas quieren decir cuando hablan de experiencias místicas.""}","{""Q0"":"" Verdadero""}"
"","846","RTS_19","RTS","survey-multi-choice-vertical","744","808406","0.0-710.0","{""Q0"":""19. He pasado por momentos en los que los olores parecían más fuertes y abrumadores de lo habitual.""}","{""Q0"":"" Falso""}"
"","969","RTS_20","RTS","survey-multi-choice-vertical","745","809381","0.0-711.0","{""Q0"":""20. Puedo sentir claramente de nuevo (revivir) en mi imaginación cosas tales como: la sensación de una suave brisa, arena cálida bajo los pies descalzos, la suavidad del pelaje, la hierba fresca, el calor del sol y el olor a hierba recién cortada.""}","{""Q0"":"" Falso""}"
"","703","RTS_21","RTS","survey-multi-choice-vertical","746","810089","0.0-712.0","{""Q0"":""21. Una persona debe tratar de comprender sus sueños y dejarse guiar por ellos o recibir advertencias de ellos.""}","{""Q0"":"" Falso""}"
