"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":326}]","327","Instructions_01","bRCOPE","instructions","43","242428","0.0-52.0","",""
"","1316","bRCOPE_01","bRCOPE","survey-multi-choice-horizontal","44","243748","0.0-53.0","{""Q0"":""1. Supongo que mi Iglesia por momentos me abandona.""}","{""Q0"":""Siempre""}"
"","1210","bRCOPE_02","bRCOPE","survey-multi-choice-horizontal","45","244962","0.0-54.0","{""Q0"":""2. Trato de comprender que Dios me fortalece a través de ciertas situaciones.""}","{""Q0"":""Siempre""}"
"","1075","bRCOPE_03","bRCOPE","survey-multi-choice-horizontal","46","246041","0.0-55.0","{""Q0"":""3. Pongo en entredicho el poder de Dios.""}","{""Q0"":""Casi\n Siempre""}"
"","1078","bRCOPE_04","bRCOPE","survey-multi-choice-horizontal","47","247121","0.0-56.0","{""Q0"":""4. Junto con Dios, intento llevar a cabo mis planes.""}","{""Q0"":""A veces""}"
"","950","bRCOPE_05","bRCOPE","survey-multi-choice-horizontal","48","248075","0.0-57.0","{""Q0"":""5. Busco la ayuda de Dios, para olvidar mi enojo.""}","{""Q0"":""Siempre""}"
"","1040","bRCOPE_06","bRCOPE","survey-multi-choice-horizontal","49","249118","0.0-58.0","{""Q0"":""6. Busco el amor y el cuidado de Dios.""}","{""Q0"":""Casi\n Nunca""}"
"","974","bRCOPE_07","bRCOPE","survey-multi-choice-horizontal","50","250095","0.0-59.0","{""Q0"":""7. Pido perdón por mis pecados.""}","{""Q0"":""Nunca""}"
"","1098","bRCOPE_08","bRCOPE","survey-multi-choice-horizontal","51","251196","0.0-60.0","{""Q0"":""8. Me siento castigado por Dios por mi falta de devoción.""}","{""Q0"":""Casi\n Siempre""}"
"","884","bRCOPE_09","bRCOPE","survey-multi-choice-horizontal","52","252083","0.0-61.0","{""Q0"":""9. Pongo en duda el amor que Dios siente por mí.""}","{""Q0"":""Casi\n Siempre""}"
"","1071","bRCOPE_10","bRCOPE","survey-multi-choice-horizontal","53","253157","0.0-62.0","{""Q0"":""10. Me enfoco en mi religión para dejar de preocuparme por mis problemas.""}","{""Q0"":""A veces""}"
"","902","bRCOPE_11","bRCOPE","survey-multi-choice-horizontal","54","254062","0.0-63.0","{""Q0"":""11. Me pregunto qué pude haber hecho para que Dios me castigue de esa manera.""}","{""Q0"":""Nunca""}"
"","1040","bRCOPE_12","bRCOPE","survey-multi-choice-horizontal","55","255105","0.0-64.0","{""Q0"":""12. Me he preguntado si Dios me ha abandonado.""}","{""Q0"":""Nunca""}"
"","951","bRCOPE_13","bRCOPE","survey-multi-choice-horizontal","56","256059","0.0-65.0","{""Q0"":""13. Me siento convencido que el demonio hace que las cosas pasen.""}","{""Q0"":""A veces""}"
"","1017","bRCOPE_14","bRCOPE","survey-multi-choice-horizontal","57","257080","0.0-66.0","{""Q0"":""14. Busco la cercanía de Dios.""}","{""Q0"":""A veces""}"
