"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":304}]","304","Instructions","IEC","instructions","347","187151","0.0-300.0","",""
"","1028","IEC_01","IEC","survey-multi-choice-vertical","348","188182","0.0-301.0","{""Q0"":""1. El que yo llegue a ser un líder depende principalmente de mis habilidades.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","818","IEC_02","IEC","survey-multi-choice-vertical","349","189003","0.0-302.0","{""Q0"":""2. Mi vida ha sido influenciada en gran medida por eventos inesperados.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","844","IEC_03","IEC","survey-multi-choice-vertical","350","189852","0.0-303.0","{""Q0"":""3. Yo siento que lo que pasa en mi vida está muy determinado por la gente que tiene poder (padres, jefes, políticos)""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","725","IEC_04","IEC","survey-multi-choice-vertical","351","190579","0.0-304.0","{""Q0"":""4. El hecho de tener un accidente cuando voy manejando, depende principalmente de mi mismo.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","793","IEC_05","IEC","survey-multi-choice-vertical","352","191374","0.0-305.0","{""Q0"":""5. Cuando hago planes, estoy casi seguro de que lo llevaré a cabo.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","725","IEC_06","IEC","survey-multi-choice-vertical","353","192102","0.0-306.0","{""Q0"":""6. Ciertamente, a veces no puedo evitar tener mala suerte con mis asuntos personales.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","699","IEC_07","IEC","survey-multi-choice-vertical","354","192803","0.0-307.0","{""Q0"":""7. Como yo tengo buena suerte, siempre las cosas me salen bien.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","780","IEC_08","IEC","survey-multi-choice-vertical","355","193587","0.0-308.0","{""Q0"":""8. A pesar de estar bien capacitado, no conseguiré un buen empleo a menos que alguien influyente me ayude.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","761","IEC_09","IEC","survey-multi-choice-vertical","356","194355","0.0-309.0","{""Q0"":""9. La cantidad de amigos que tengo está determinada por mi propia simpatía.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","806","IEC_10","IEC","survey-multi-choice-vertical","357","195163","0.0-310.0","{""Q0"":""10. He descubierto que si algo va a suceder, ello sucederá independientemente de lo que yo haga.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","861","IEC_11","IEC","survey-multi-choice-vertical","358","196027","0.0-311.0","{""Q0"":""11. Yo creo que los ricos y políticos controlan mi vida de muchas maneras diferentes.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","743","IEC_12","IEC","survey-multi-choice-vertical","359","196772","0.0-312.0","{""Q0"":""12. Si tengo un accidente automovilístico ello se debe a mi mala suerte.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","749","IEC_13","IEC","survey-multi-choice-vertical","360","197524","0.0-313.0","{""Q0"":""13. La gente como yo tiene muy poca oportunidad de defender sus intereses personales cuando esos intereses entran en conflicto con los grupos poderosos (ricos, políticos).""}","{""Q0"":"" Completamente de acuerdo.""}"
"","883","IEC_14","IEC","survey-multi-choice-vertical","361","198410","0.0-314.0","{""Q0"":""14. No siempre es apropiado para mí planear muy por adelantado porque de todas maneras muchas cosas resultan ser asunto de buena o mala suerte.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
