"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":493}]","493","Instructions_01","IBT","instructions","211","182704","0.0-227.0","",""
"","1229","IBT_01","IBT","survey-multi-choice-horizontal","212","183938","0.0-228.0","{""Q0"":""A menudo compro cosas de manera espontánea.""}","{""Q0"":""En desacuerdo""}"
"","1045","IBT_02","IBT","survey-multi-choice-horizontal","213","184987","0.0-229.0","{""Q0"":""“Ya mismo” describe la forma en que compro las cosas.""}","{""Q0"":""En desacuerdo""}"
"","908","IBT_03","IBT","survey-multi-choice-horizontal","214","185899","0.0-230.0","{""Q0"":""A menudo compro cosas sin pensar.""}","{""Q0"":""Muy de acuerdo""}"
"","1210","IBT_04","IBT","survey-multi-choice-horizontal","215","187112","0.0-231.0","{""Q0"":""Si veo algo que quiero, lo compro.""}","{""Q0"":""Neutral""}"
"","1163","IBT_05","IBT","survey-multi-choice-horizontal","216","188278","0.0-232.0","{""Q0"":""“Compro primero y pienso después” me describe bien.""}","{""Q0"":""Muy en desacuerdo""}"
"","1216","IBT_06","IBT","survey-multi-choice-horizontal","217","189498","0.0-233.0","{""Q0"":""Algunas veces soy un poco insensato (irracional, ilógico) comprando.""}","{""Q0"":""Muy en desacuerdo""}"
"","1060","IBT_07","IBT","survey-multi-choice-horizontal","218","190563","0.0-234.0","{""Q0"":""Compro cosas según cómo me siento en el momento.""}","{""Q0"":""Muy de acuerdo""}"
"","1299","IBT_08","IBT","survey-multi-choice-horizontal","219","191864","0.0-235.0","{""Q0"":""Planifico cuidadosamente la mayoría de las compras.""}","{""Q0"":""Neutral""}"
"","980","IBT_09","IBT","survey-multi-choice-horizontal","220","192847","0.0-236.0","{""Q0"":""Algunas veces soy un poco imprudente con lo que compro.""}","{""Q0"":""Muy de acuerdo""}"
