"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":312}]","312","Instructions","Cov19Q","instructions","40","24162","0.0-49.0","",""
"","551","Cov19Q_01","Cov19Q","survey-multi-choice-vertical","41","24716","0.0-50.0","{""Q0"":""1. ¿Usted ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" No""}"
"","538","Cov19Q_02","Cov19Q","survey-multi-choice-vertical","42","25257","0.0-51.0","{""Q0"":""2. ¿Algún miembro de su hogar, que vive con usted, ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" No""}"
"","485","Cov19Q_03","Cov19Q","survey-multi-choice-vertical","43","25745","0.0-52.0","{""Q0"":""3. ¿Conoce de algún cercano (familiar, amigo, conocido), que ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" No""}"
"","696","Cov19Q_04","Cov19Q","survey-multi-choice-vertical","44","26443","0.0-53.0","{""Q0"":""4. Considerando la información de esta semana que usted maneja sobre la evolución del coronavirus ¿Qué tan grave considera la pandemia?""}","{""Q0"":"" Poco grave""}"
"","663","Cov19Q_05","Cov19Q","survey-multi-choice-vertical","45","27109","0.0-54.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   5. El virus fue creado en un laboratorio.""}","{""Q0"":"" Muy en desacuerdo""}"
"","666","Cov19Q_06","Cov19Q","survey-multi-choice-vertical","46","27777","0.0-55.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   6. El virus fue esparcido intencionalmente.""}","{""Q0"":"" Muy de acuerdo""}"
"","725","Cov19Q_07","Cov19Q","survey-multi-choice-vertical","47","28504","0.0-56.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   7. El virus, independientemente si es natural o creado, ha sido utilizado a propósito para dominarnos y/o dañarnos.""}","{""Q0"":"" En desacuerdo""}"
"","667","Cov19Q_08","Cov19Q","survey-multi-choice-vertical","48","29173","0.0-57.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   8. Todo esto del virus y/o sus consecuencias es más bien un montaje, posiblemente falso.""}","{""Q0"":"" Muy de acuerdo""}"
"","674","Cov19Q_09","Cov19Q","survey-multi-choice-vertical","49","29849","0.0-58.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   9. Todo esto del virus y/o sus consecuencias es mucho menos grave de lo que se dice o no muy distinto que otros virus existentes (como la influenza o similares).""}","{""Q0"":"" De acuerdo""}"
