"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":397}]","398","Instructions_01","SASS","instructions","755","843267","0.0-723.0","",""
"","862","SASS_01","SASS","survey-multi-choice-vertical","756","844133","0.0-724.0","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" No""}"
"","930","SASS_03","SASS","survey-multi-choice-vertical","757","845067","0.0-726.0-0.0","{""Q0"":""2. ¿Qué tan interesado/a está en actividades relacionadas a su hogar?""}","{""Q0"":"" Nada""}"
"","942","SASS_04","SASS","survey-multi-choice-vertical","758","846014","0.0-727.0","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Mucho gozo""}"
"","910","SASS_05","SASS","survey-multi-choice-vertical","759","846930","0.0-728.0","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Medianamente""}"
"","852","SASS_06","SASS","survey-multi-choice-vertical","760","847787","0.0-729.0","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Insatisfactoria""}"
"","1018","SASS_07","SASS","survey-multi-choice-vertical","761","848814","0.0-730.0","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Frecuentemente""}"
"","910","SASS_08","SASS","survey-multi-choice-vertical","762","849730","0.0-731.0","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Justo""}"
"","974","SASS_09","SASS","survey-multi-choice-vertical","763","850711","0.0-732.0","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Pocas personas?""}"
"","1086","SASS_10","SASS","survey-multi-choice-vertical","764","851806","0.0-733.0","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Activamente?""}"
"","985","SASS_11","SASS","survey-multi-choice-vertical","765","852799","0.0-734.0","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Buena""}"
"","994","SASS_12","SASS","survey-multi-choice-vertical","766","853798","0.0-735.0","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Poco valor""}"
"","856","SASS_13","SASS","survey-multi-choice-vertical","767","854663","0.0-736.0","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" Nunca""}"
"","884","SASS_14","SASS","survey-multi-choice-vertical","768","855552","0.0-737.0","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" Raramente""}"
"","921","SASS_15","SASS","survey-multi-choice-vertical","769","856478","0.0-738.0","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Para nada""}"
"","933","SASS_16","SASS","survey-multi-choice-vertical","770","857416","0.0-739.0","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Para nada""}"
"","914","SASS_17","SASS","survey-multi-choice-vertical","771","858335","0.0-740.0","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Moderadamente""}"
"","820","SASS_18","SASS","survey-multi-choice-vertical","772","859160","0.0-741.0","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" A veces""}"
"","981","SASS_19","SASS","survey-multi-choice-vertical","773","860150","0.0-742.0","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" Nunca""}"
"","962","SASS_20","SASS","survey-multi-choice-vertical","774","861118","0.0-743.0","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" No mucho""}"
"","925","SASS_21","SASS","survey-multi-choice-vertical","775","862050","0.0-744.0","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" Siempre""}"
"","802","SASS_22","SASS","survey-multi-choice-vertical","776","862856","0.0-745.0","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" Para nada""}"
