"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":233}]","233","Instructions","FDMQ","instructions","187","103849","0.0-199.0","",""
"","464","FDMQ_01","FDMQ","survey-multi-choice-vertical","188","104315","0.0-200.0","{""Q0"":""1. Me gusta considerar todas las alternativas.""}","{""Q0"":"" Es verdad para mi""}"
"","468","FDMQ_02","FDMQ","survey-multi-choice-vertical","189","104784","0.0-201.0","{""Q0"":""2. Intento encontrar las desventajas de cada alternativa.""}","{""Q0"":"" A veces es verdad""}"
"","470","FDMQ_03","FDMQ","survey-multi-choice-vertical","190","105257","0.0-202.0","{""Q0"":""3. Tomo en consideración cuál sería la mejor manera de llevar adelante una decisión.""}","{""Q0"":"" A veces es verdad""}"
"","466","FDMQ_04","FDMQ","survey-multi-choice-vertical","191","105725","0.0-203.0","{""Q0"":""4. Cuando tomo decisiones me gusta reunir mucha información.""}","{""Q0"":"" A veces es verdad""}"
"","449","FDMQ_05","FDMQ","survey-multi-choice-vertical","192","106175","0.0-204.0","{""Q0"":""5. Intento ser claro en mis objetivos antes de elegir.""}","{""Q0"":"" Es verdad para mi""}"
"","448","FDMQ_06","FDMQ","survey-multi-choice-vertical","193","106625","0.0-205.0","{""Q0"":""6. Tomo muchas precauciones antes de elegir.""}","{""Q0"":"" No es verdad para mi""}"
"","478","FDMQ_07","FDMQ","survey-multi-choice-vertical","194","107105","0.0-206.0","{""Q0"":""7. Siempre que afronto una decisión difícil, me siento pesimista respecto a poder encontrar una buena solución.""}","{""Q0"":"" A veces es verdad""}"
"","458","FDMQ_08","FDMQ","survey-multi-choice-vertical","195","107565","0.0-207.0","{""Q0"":""8. Me siento como si estuviera bajo una tremenda presión de tiempo cuando tomo decisiones.""}","{""Q0"":"" No es verdad para mi""}"
"","442","FDMQ_09","FDMQ","survey-multi-choice-vertical","196","108009","0.0-208.0","{""Q0"":""9. La posibilidad de que alguna cosa de poca importancia pudiera salir mal hace que cambie abruptamente mi preferencia.""}","{""Q0"":"" Es verdad para mi""}"
"","428","FDMQ_10","FDMQ","survey-multi-choice-vertical","197","108439","0.0-209.0","{""Q0"":""10. No puedo pensar correctamente si tengo que tomar decisiones apresuradas.""}","{""Q0"":"" A veces es verdad""}"
"","457","FDMQ_11","FDMQ","survey-multi-choice-vertical","198","108899","0.0-210.0","{""Q0"":""11. Después de tomar una decisión, gasto cantidad de tiempo convenciéndome a mí mismo de que era correcta.""}","{""Q0"":"" A veces es verdad""}"
"","468","FDMQ_12","FDMQ","survey-multi-choice-vertical","199","109370","0.0-211.0","{""Q0"":""12. Evito tomar decisiones.""}","{""Q0"":"" No es verdad para mi""}"
"","459","FDMQ_13","FDMQ","survey-multi-choice-vertical","200","109830","0.0-212.0","{""Q0"":""13. No tomo decisiones a menos que no tenga más remedio.""}","{""Q0"":"" No es verdad para mi""}"
"","466","FDMQ_14","FDMQ","survey-multi-choice-vertical","201","110297","0.0-213.0","{""Q0"":""14. Prefiero dejarles a otros tomar las decisiones.""}","{""Q0"":"" No es verdad para mi""}"
"","463","FDMQ_15","FDMQ","survey-multi-choice-vertical","202","110762","0.0-214.0","{""Q0"":""15. No me gusta asumir la responsabilidad de tomar decisiones.""}","{""Q0"":"" No es verdad para mi""}"
"","458","FDMQ_16","FDMQ","survey-multi-choice-vertical","203","111223","0.0-215.0","{""Q0"":""16. Si una decisión puede ser tomada por otra persona o por mi, dejo que la otra persona la tome.""}","{""Q0"":"" No es verdad para mi""}"
"","444","FDMQ_17","FDMQ","survey-multi-choice-vertical","204","111670","0.0-216.0","{""Q0"":""17. Prefiero que las personas que están mejor informadas decidan por mí.""}","{""Q0"":"" No es verdad para mi""}"
"","454","FDMQ_18","FDMQ","survey-multi-choice-vertical","205","112127","0.0-217.0","{""Q0"":""18. Pierdo cantidad de tiempo en cuestiones triviales de menor importancia antes de llegar a la decisión final.""}","{""Q0"":"" No es verdad para mi""}"
"","463","FDMQ_19","FDMQ","survey-multi-choice-vertical","206","112592","0.0-218.0","{""Q0"":""19. Incluso después de haber tomado una decisión, retraso ponerla en práctica.""}","{""Q0"":"" No es verdad para mi""}"
"","447","FDMQ_20","FDMQ","survey-multi-choice-vertical","207","113041","0.0-219.0","{""Q0"":""20. Cuando tengo que tomar una decisión, espero mucho tiempo antes de empezar a pensar en ello.""}","{""Q0"":"" A veces es verdad""}"
"","437","FDMQ_21","FDMQ","survey-multi-choice-vertical","208","113481","0.0-220.0","{""Q0"":""21. Retraso tomar decisiones hasta que es demasiado tarde.""}","{""Q0"":"" No es verdad para mi""}"
"","445","FDMQ_22","FDMQ","survey-multi-choice-vertical","209","113928","0.0-221.0","{""Q0"":""22. Aplazo tomar decisiones.""}","{""Q0"":"" A veces es verdad""}"
