"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":348}]","348","Instructions_01","DEMOGR3","instructions","196","396848","0.0-210.0","",""
"","564","DEMOGR3_01","DEMOGR3","survey-text","197","397415","0.0-211.0","{""Q0"":""Indica tu edad""}","{""Q0"":""84""}"
"","922","DEMOGR3_02","DEMOGR3","survey-multi-choice-vertical","198","398341","0.0-212.0","{""Q0"":""Indica tu sexo""}","{""Q0"":"" Mujer""}"
"","800","DEMOGR3_03","DEMOGR3","survey-multi-choice-vertical","199","399143","0.0-213.0","{""Q0"":""¿Usted nació en Chile?""}","{""Q0"":"" No""}"
"","695","DEMOGR3_04","DEMOGR3","survey-multi-choice-vertical","200","399841","0.0-214.0","{""Q0"":""¿Usted vive hace más de 10 años en Chile?""}","{""Q0"":"" Sí""}"
"","1290","DEMOGR3_05","DEMOGR3","survey-multi-choice-vertical","201","401137","0.0-215.0","{""Q0"":""¿Cuál es el nivel educacional alcanzado (último año aprobado) por usted?""}","{""Q0"":"" Universitaria incompleta / Técnica completa""}"
"","736","DEMOGR3_06","DEMOGR3","survey-multi-choice-vertical","202","401879","0.0-216.0","{""Q0"":""Durante los últimos 12 meses ¿Ha sido diagnosticado/a y/o tratado/a por algún problema Psicológico o Psiquiátrico?""}","{""Q0"":"" No""}"
"","681","DEMOGR3_07","DEMOGR3","survey-multi-choice-vertical","203","402564","0.0-217.0","{""Q0"":""¿Usted tiene actualmente alguno de los siguientes diagnósticos: Esquizofrenia, Depresión Mayor, Epilepsia grave, Traumatismo encefalocraneano?""}","{""Q0"":"" No""}"
"","869","DEMOGR3_08","DEMOGR3","survey-multi-choice-vertical","204","403440","0.0-218.0","{""Q0"":""¿Tiene algún problema visual o auditivo que le impida responder esta encuesta sin ayuda?""}","{""Q0"":"" No""}"
"","8785","DEMOGR3_09","DEMOGR3","survey-text","205","412233","0.0-219.0","{""Q0"":""Introduce tu número de celular (912345678)(sólo lo usaremos para contactar contigo en caso de que ganes el sorteo.)""}","{""Q0"":""967924480""}"
