"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":445}]","445","Instructions_01","EAR","instructions","165","156175","0.0-188.0","",""
"","1012","EAR_01","EAR","survey-multi-choice-vertical","166","157190","0.0-189.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" De acuerdo""}"
"","897","EAR_02","EAR","survey-multi-choice-vertical","167","158090","0.0-190.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" De acuerdo""}"
"","911","EAR_03","EAR","survey-multi-choice-vertical","168","159005","0.0-191.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","973","EAR_04","EAR","survey-multi-choice-vertical","169","159981","0.0-192.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","1031","EAR_05","EAR","survey-multi-choice-vertical","170","161016","0.0-193.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" En desacuerdo""}"
"","953","EAR_06","EAR","survey-multi-choice-vertical","171","161971","0.0-194.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","815","EAR_07","EAR","survey-multi-choice-vertical","172","162790","0.0-195.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","934","EAR_08","EAR","survey-multi-choice-vertical","173","163726","0.0-196.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","952","EAR_09","EAR","survey-multi-choice-vertical","174","164681","0.0-197.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","908","EAR_10","EAR","survey-multi-choice-vertical","175","165592","0.0-198.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy en desacuerdo""}"
