"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":332}]","332","Instructions_01","FDMQ","instructions","251","445570","0.0-266.0","",""
"","842","FDMQ_01","FDMQ","survey-multi-choice-vertical","252","446415","0.0-267.0","{""Q0"":""1. Me gusta considerar todas las alternativas.""}","{""Q0"":"" Es verdad para mi""}"
"","828","FDMQ_02","FDMQ","survey-multi-choice-vertical","253","447246","0.0-268.0","{""Q0"":""2. Intento encontrar las desventajas de cada alternativa.""}","{""Q0"":"" A veces es verdad""}"
"","703","FDMQ_03","FDMQ","survey-multi-choice-vertical","254","447952","0.0-269.0","{""Q0"":""3. Tomo en consideración cuál sería la mejor manera de llevar adelante una decisión.""}","{""Q0"":"" A veces es verdad""}"
"","888","FDMQ_04","FDMQ","survey-multi-choice-vertical","255","448846","0.0-270.0","{""Q0"":""4. Cuando tomo decisiones me gusta reunir mucha información.""}","{""Q0"":"" No es verdad para mi""}"
"","669","FDMQ_05","FDMQ","survey-multi-choice-vertical","256","449517","0.0-271.0","{""Q0"":""5. Intento ser claro en mis objetivos antes de elegir.""}","{""Q0"":"" A veces es verdad""}"
"","935","FDMQ_06","FDMQ","survey-multi-choice-vertical","257","450458","0.0-272.0","{""Q0"":""6. Tomo muchas precauciones antes de elegir.""}","{""Q0"":"" A veces es verdad""}"
"","736","FDMQ_07","FDMQ","survey-multi-choice-vertical","258","451198","0.0-273.0","{""Q0"":""7. Siempre que afronto una decisión difícil, me siento pesimista respecto a poder encontrar una buena solución.""}","{""Q0"":"" Es verdad para mi""}"
"","837","FDMQ_08","FDMQ","survey-multi-choice-vertical","259","452038","0.0-274.0","{""Q0"":""8. Me siento como si estuviera bajo una tremenda presión de tiempo cuando tomo decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","866","FDMQ_09","FDMQ","survey-multi-choice-vertical","260","452908","0.0-275.0","{""Q0"":""9. La posibilidad de que alguna cosa de poca importancia pudiera salir mal hace que cambie abruptamente mi preferencia.""}","{""Q0"":"" No es verdad para mi""}"
"","801","FDMQ_10","FDMQ","survey-multi-choice-vertical","261","453714","0.0-276.0","{""Q0"":""10. No puedo pensar correctamente si tengo que tomar decisiones apresuradas.""}","{""Q0"":"" Es verdad para mi""}"
"","885","FDMQ_11","FDMQ","survey-multi-choice-vertical","262","454604","0.0-277.0","{""Q0"":""11. Después de tomar una decisión, gasto cantidad de tiempo convenciéndome a mí mismo de que era correcta.""}","{""Q0"":"" Es verdad para mi""}"
"","714","FDMQ_12","FDMQ","survey-multi-choice-vertical","263","455322","0.0-278.0","{""Q0"":""12. Evito tomar decisiones.""}","{""Q0"":"" A veces es verdad""}"
"","925","FDMQ_13","FDMQ","survey-multi-choice-vertical","264","456250","0.0-279.0","{""Q0"":""13. No tomo decisiones a menos que no tenga más remedio.""}","{""Q0"":"" Es verdad para mi""}"
"","708","FDMQ_14","FDMQ","survey-multi-choice-vertical","265","456962","0.0-280.0","{""Q0"":""14. Prefiero dejarles a otros tomar las decisiones.""}","{""Q0"":"" A veces es verdad""}"
"","831","FDMQ_15","FDMQ","survey-multi-choice-vertical","266","457795","0.0-281.0","{""Q0"":""15. No me gusta asumir la responsabilidad de tomar decisiones.""}","{""Q0"":"" A veces es verdad""}"
"","833","FDMQ_16","FDMQ","survey-multi-choice-vertical","267","458630","0.0-282.0","{""Q0"":""16. Si una decisión puede ser tomada por otra persona o por mi, dejo que la otra persona la tome.""}","{""Q0"":"" A veces es verdad""}"
"","836","FDMQ_17","FDMQ","survey-multi-choice-vertical","268","459470","0.0-283.0","{""Q0"":""17. Prefiero que las personas que están mejor informadas decidan por mí.""}","{""Q0"":"" No es verdad para mi""}"
"","800","FDMQ_18","FDMQ","survey-multi-choice-vertical","269","460273","0.0-284.0","{""Q0"":""18. Pierdo cantidad de tiempo en cuestiones triviales de menor importancia antes de llegar a la decisión final.""}","{""Q0"":"" Es verdad para mi""}"
"","780","FDMQ_19","FDMQ","survey-multi-choice-vertical","270","461058","0.0-285.0","{""Q0"":""19. Incluso después de haber tomado una decisión, retraso ponerla en práctica.""}","{""Q0"":"" A veces es verdad""}"
"","943","FDMQ_20","FDMQ","survey-multi-choice-vertical","271","462004","0.0-286.0","{""Q0"":""20. Cuando tengo que tomar una decisión, espero mucho tiempo antes de empezar a pensar en ello.""}","{""Q0"":"" A veces es verdad""}"
"","775","FDMQ_21","FDMQ","survey-multi-choice-vertical","272","462782","0.0-287.0","{""Q0"":""21. Retraso tomar decisiones hasta que es demasiado tarde.""}","{""Q0"":"" A veces es verdad""}"
"","987","FDMQ_22","FDMQ","survey-multi-choice-vertical","273","463772","0.0-288.0","{""Q0"":""22. Aplazo tomar decisiones.""}","{""Q0"":"" Es verdad para mi""}"
