"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":259}]","260","Instructions","GHQ12","instructions","211","118366","0.0-223.0","",""
"","575","GHQ12_01","GHQ12","survey-multi-choice-vertical","212","118943","0.0-224.0","{""Q0"":"" Últimamente, ¿Ha podido concentrarse bien en lo que hacía?""}","{""Q0"":"" Menos que lo habitual""}"
"","541","GHQ12_02","GHQ12","survey-multi-choice-vertical","213","119486","0.0-225.0","{""Q0"":"" Últimamente, ¿Sus preocupaciones le han hecho perder mucho sueño?""}","{""Q0"":"" No más que lo habitual""}"
"","535","GHQ12_03","GHQ12","survey-multi-choice-vertical","214","120023","0.0-226.0","{""Q0"":"" Últimamente, ¿Ha sentido que está desempeñando un papel útil en la vida?""}","{""Q0"":"" Menos útil que lo habitual""}"
"","629","GHQ12_04","GHQ12","survey-multi-choice-vertical","215","120655","0.0-227.0","{""Q0"":"" Últimamente, ¿Se ha sentido capaz de tomar decisiones?""}","{""Q0"":"" Igual que lo habitual""}"
"","504","GHQ12_05","GHQ12","survey-multi-choice-vertical","216","121161","0.0-228.0","{""Q0"":"" Últimamente, ¿Se ha notado constantemente agobiado y en tensión?""}","{""Q0"":"" Algo más que lo habitual""}"
"","475","GHQ12_06","GHQ12","survey-multi-choice-vertical","217","121638","0.0-229.0","{""Q0"":"" Últimamente, ¿Ha tenido la sensación de que no puede superar sus dificultades?""}","{""Q0"":"" No más que lo habitual""}"
"","501","GHQ12_07","GHQ12","survey-multi-choice-vertical","218","122141","0.0-230.0","{""Q0"":"" Últimamente, ¿Ha sido capaz de disfrutar de sus actividades normales de cada día?""}","{""Q0"":"" Menos que lo habitual""}"
"","514","GHQ12_08","GHQ12","survey-multi-choice-vertical","219","122657","0.0-231.0","{""Q0"":"" Últimamente, ¿Ha sido capaz de hacer frente adecuadamente a sus problemas?""}","{""Q0"":"" Mucho menos que lo habitual""}"
"","528","GHQ12_09","GHQ12","survey-multi-choice-vertical","220","123189","0.0-232.0","{""Q0"":"" Últimamente, ¿Se ha sentido poco feliz o deprimido?""}","{""Q0"":"" No más que lo habitual""}"
"","533","GHQ12_10","GHQ12","survey-multi-choice-vertical","221","123724","0.0-233.0","{""Q0"":"" Últimamente, ¿Ha perdido confianza en sí mismo?""}","{""Q0"":"" No más que lo habitual""}"
"","508","GHQ12_11","GHQ12","survey-multi-choice-vertical","222","124235","0.0-234.0","{""Q0"":"" Últimamente, ¿Ha pensado que usted es una persona que no vale para nada?""}","{""Q0"":"" No más que lo habitual""}"
"","512","GHQ12_12","GHQ12","survey-multi-choice-vertical","223","124750","0.0-235.0","{""Q0"":"" Últimamente, ¿Se siente razonablemente feliz considerando todas las circunstancias?""}","{""Q0"":"" Mucho menos que lo habitual""}"
