"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":298}]","298","Instructions_01","IDQ","instructions","240","213796","0.0-268.0","",""
"","650","IDQ_01","IDQ","survey-text","241","214448","0.0-269.0","{""Q0"":""Nombre completo""}","{""Q0"":""mPXCBmCQ0ppxwbGdWsbjnt5ZZwDT2nMYFjhjnkdFYEGxrHYs7XEbieBE47cA9BZ0K4bKnDoCVW5Gob0MiPEtZy9WjxOPchgA""}"
"","677","IDQ_02","IDQ","survey-text","242","215129","0.0-270.0","{""Q0"":""Edad""}","{""Q0"":""79""}"
"","549","IDQ_03","IDQ","survey-text","243","215680","0.0-271.0","{""Q0"":""Rut (sin digito verificador)""}","{""Q0"":""53""}"
"","1049","IDQ_04","IDQ","survey-multi-choice-vertical","244","216732","0.0-272.0","{""Q0"":""Sexo""}","{""Q0"":"" Mujer""}"
"","584","IDQ_05","IDQ","survey-text","245","217319","0.0-273.0","{""Q0"":""Nivel educacional en años de estudio (Considere hasta el año realizado. Por ejemplo, si terminó 4to medio y no realizó nada más, poner 12 años. Si realizo dos años de formación técnica después de terminar 4to medio, poner 14 años. Si llegó solo hasta 3er medio, poner 10 ya que terminó 2do medio. etc.)""}","{""Q0"":""32""}"
"","636","IDQ_06","IDQ","survey-text","246","217959","0.0-274.0","{""Q0"":""Comuna de residencia""}","{""Q0"":""zWqicjPN""}"
"","676","IDQ_07","IDQ","survey-text","247","218639","0.0-275.0","{""Q0"":""Número telefónico de contacto""}","{""Q0"":""27""}"
"","571","IDQ_08","IDQ","survey-text","248","219214","0.0-276.0","{""Q0"":""Dirección correo electrónico""}","{""Q0"":""hWfvHlnFbMffJuC2V8""}"
"","941","IDQ_09","IDQ","survey-multi-choice-vertical","249","220161","0.0-277.0","{""Q0"":""¿Ha sido diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":"" Si""}"
"","602","IDQ_10","IDQ","survey-text","250","220769","0.0-278.0-0.0","{""Q0"":""¿En que año fue diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":""27""}"
"","1054","IDQ_11","IDQ","survey-multi-choice-vertical","251","221826","0.0-279.0","{""Q0"":""¿Se encuentra actualmente bajo algún tratamiento psiquiátrico? (ej: usa medicación; está bajo terapia psiquiátrica y/o control médico)""}","{""Q0"":"" Si""}"
"","545","IDQ_12","IDQ","survey-text","252","222376","0.0-280.0-0.0","{""Q0"":""¿Qué tipo de tratamiento?""}","{""Q0"":""Ts5k2rZwhecoVKNfxSFEwCWSDF13rRu""}"
"","743","IDQ_13","IDQ","survey-multi-choice-vertical","253","223121","0.0-281.0","{""Q0"":""¿Ha tenido que acudir por ayuda especializada, o tiene la necesidad de buscarla, por consumo problemático de alcohol y/o drogas?""}","{""Q0"":"" Si""}"
"","715","IDQ_14","IDQ","survey-text","254","223842","0.0-282.0-0.0","{""Q0"":""¿Qué tipo de droga ha consumido?""}","{""Q0"":""QI9tDx84OXsDvFpbQ9a2KFITFoTbEUbIf4P2HRcmUBgmHvA8A""}"
