"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":261}]","261","Instructions","MIS","instructions","431","201481","0.0-384.0","",""
"","430","MIS_01","MIS","survey-multi-choice-vertical","432","201915","0.0-385.0","{""Q0"":""1. Algunas personas pueden hacerme consciente de ellos simplemente pensando en mí.""}","{""Q0"":"" Verdadero""}"
"","429","MIS_02","MIS","survey-multi-choice-vertical","433","202346","0.0-386.0","{""Q0"":""2. He tenido la sensación momentánea de que tal vez no soy humano.""}","{""Q0"":"" Falso""}"
"","412","MIS_03","MIS","survey-multi-choice-vertical","434","202760","0.0-387.0","{""Q0"":""3. A veces he tenido miedo de pisar las grietas en la acera.""}","{""Q0"":"" Falso""}"
"","409","MIS_04","MIS","survey-multi-choice-vertical","435","203170","0.0-388.0","{""Q0"":""4. Creo que podría aprender a leer las mentes de otros si yo quisiera.""}","{""Q0"":"" Falso""}"
"","400","MIS_05","MIS","survey-multi-choice-vertical","436","203572","0.0-389.0","{""Q0"":""5. Los horóscopos son correctos con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Verdadero""}"
"","418","MIS_06","MIS","survey-multi-choice-vertical","437","203993","0.0-390.0","{""Q0"":""6. Las cosas a veces parecen estar en diferentes lugares cuando llego a casa, a pesar de que nadie ha estado allí.""}","{""Q0"":"" Falso""}"
"","406","MIS_07","MIS","survey-multi-choice-vertical","438","204401","0.0-391.0","{""Q0"":""7. Los números como 13 y 7 no tienen poderes especiales.""}","{""Q0"":"" Falso""}"
"","396","MIS_08","MIS","survey-multi-choice-vertical","439","204800","0.0-392.0","{""Q0"":""8. Ocasionalmente tuve la tonta sensación de que alguien en la estación de televisión o la emisora ​​de radio sabía que lo estaba escuchando.""}","{""Q0"":"" Verdadero""}"
"","407","MIS_09","MIS","survey-multi-choice-vertical","440","205209","0.0-393.0","{""Q0"":""9. Me preocupa que las personas en otros planetas puedan influir en lo que sucede en la tierra""}","{""Q0"":"" Falso""}"
"","405","MIS_10","MIS","survey-multi-choice-vertical","441","205616","0.0-394.0","{""Q0"":""10. El gobierno se niega a decirnos la verdad sobre platillos voladores.""}","{""Q0"":"" Falso""}"
"","422","MIS_11","MIS","survey-multi-choice-vertical","442","206041","0.0-395.0","{""Q0"":""11. He sentido que había mensajes para mí en cómo se organizaron las cosas en una vitrina.""}","{""Q0"":"" Falso""}"
"","411","MIS_12","MIS","survey-multi-choice-vertical","443","206456","0.0-396.0","{""Q0"":""12. Nunca he dudado de que mis sueños son los productos de mi propia mente.""}","{""Q0"":"" Falso""}"
"","402","MIS_13","MIS","survey-multi-choice-vertical","444","206861","0.0-397.0","{""Q0"":""13. Los amuletos de buena suerte no funcionan.""}","{""Q0"":"" Verdadero""}"
"","401","MIS_14","MIS","survey-multi-choice-vertical","445","207264","0.0-398.0","{""Q0"":""14. He notado sonidos en mis grabaciones o discos que no están allí en otros momentos.""}","{""Q0"":"" Verdadero""}"
"","405","MIS_15","MIS","survey-multi-choice-vertical","446","207671","0.0-399.0","{""Q0"":""15. Los movimientos de las manos que los extraños hacen parecen influir en mí a veces.""}","{""Q0"":"" Verdadero""}"
"","415","MIS_16","MIS","survey-multi-choice-vertical","447","208089","0.0-400.0","{""Q0"":""16. Casi nunca sueño con cosas antes de que sucedan.""}","{""Q0"":"" Falso""}"
"","423","MIS_17","MIS","survey-multi-choice-vertical","448","208513","0.0-401.0","{""Q0"":""17. He tenido la sensación momentánea de que el lugar de una persona ha sido ocupado por alguien parecido a ella.""}","{""Q0"":"" Falso""}"
"","401","MIS_18","MIS","survey-multi-choice-vertical","449","208916","0.0-402.0","{""Q0"":""18. No es posible dañar a otros simplemente teniendo malos pensamientos sobre ellos.""}","{""Q0"":"" Verdadero""}"
"","394","MIS_19","MIS","survey-multi-choice-vertical","450","209312","0.0-403.0","{""Q0"":""19. A veces he sentido una presencia maligna a mi alrededor, aunque no podía verla.""}","{""Q0"":"" Verdadero""}"
"","407","MIS_20","MIS","survey-multi-choice-vertical","451","209721","0.0-404.0","{""Q0"":""20. A veces tengo la sensación de ganar o perder energía cuando ciertas personas me miran o me tocan.""}","{""Q0"":"" Verdadero""}"
"","399","MIS_21","MIS","survey-multi-choice-vertical","452","210122","0.0-405.0","{""Q0"":""21. A veces he tenido el pensamiento pasajero de que los extraños están enamorados de mí.""}","{""Q0"":"" Verdadero""}"
"","418","MIS_22","MIS","survey-multi-choice-vertical","453","210543","0.0-406.0","{""Q0"":""22. Nunca tuve la sensación de que ciertos pensamientos míos pertenecían (eran) realmente de otra persona.""}","{""Q0"":"" Falso""}"
"","413","MIS_23","MIS","survey-multi-choice-vertical","454","210957","0.0-407.0","{""Q0"":""23. Cuando me presentan a extraños, rara vez me pregunto si los he conocido antes.""}","{""Q0"":"" Falso""}"
"","426","MIS_24","MIS","survey-multi-choice-vertical","455","211385","0.0-408.0","{""Q0"":""24. Si la reencarnación fuera cierta, explicaría algunas experiencias inusuales que he tenido.""}","{""Q0"":"" Verdadero""}"
"","410","MIS_25","MIS","survey-multi-choice-vertical","456","211797","0.0-409.0","{""Q0"":""25. Las personas a menudo se comportan de manera tan extraña que uno se pregunta si son parte de un experimento.""}","{""Q0"":"" Verdadero""}"
"","419","MIS_26","MIS","survey-multi-choice-vertical","457","212219","0.0-410.0","{""Q0"":""26. A veces realizo ciertos pequeños rituales para alejar las influencias negativas.""}","{""Q0"":"" Falso""}"
"","412","MIS_27","MIS","survey-multi-choice-vertical","458","212632","0.0-411.0","{""Q0"":""27. He sentido que podría causar que algo suceda, simplemente pensando demasiado en ello.""}","{""Q0"":"" Falso""}"
"","414","MIS_28","MIS","survey-multi-choice-vertical","459","213049","0.0-412.0","{""Q0"":""28. Me he preguntado si los espíritus de los muertos pueden influir en los vivos.""}","{""Q0"":"" Falso""}"
"","415","MIS_29","MIS","survey-multi-choice-vertical","460","213466","0.0-413.0","{""Q0"":""29. A veces he sentido que la conferencia de un profesor (charla de experto) estaba destinada especialmente para mí.""}","{""Q0"":"" Falso""}"
"","436","MIS_30","MIS","survey-multi-choice-vertical","461","213905","0.0-414.0","{""Q0"":""30. A veces he sentido que extraños leían mi mente.""}","{""Q0"":"" Falso""}"
