"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":439}]","440","Instructions_01","FDMQ","instructions","250","505323","0.0-266.0","",""
"","754","FDMQ_01","FDMQ","survey-multi-choice-vertical","251","506081","0.0-267.0","{""Q0"":""1. Me gusta considerar todas las alternativas.""}","{""Q0"":"" No es verdad para mi""}"
"","797","FDMQ_02","FDMQ","survey-multi-choice-vertical","252","506882","0.0-268.0","{""Q0"":""2. Intento encontrar las desventajas de cada alternativa.""}","{""Q0"":"" Es verdad para mi""}"
"","844","FDMQ_03","FDMQ","survey-multi-choice-vertical","253","507731","0.0-269.0","{""Q0"":""3. Tomo en consideración cuál sería la mejor manera de llevar adelante una decisión.""}","{""Q0"":"" A veces es verdad""}"
"","679","FDMQ_04","FDMQ","survey-multi-choice-vertical","254","508412","0.0-270.0","{""Q0"":""4. Cuando tomo decisiones me gusta reunir mucha información.""}","{""Q0"":"" Es verdad para mi""}"
"","942","FDMQ_05","FDMQ","survey-multi-choice-vertical","255","509357","0.0-271.0","{""Q0"":""5. Intento ser claro en mis objetivos antes de elegir.""}","{""Q0"":"" A veces es verdad""}"
"","735","FDMQ_06","FDMQ","survey-multi-choice-vertical","256","510095","0.0-272.0","{""Q0"":""6. Tomo muchas precauciones antes de elegir.""}","{""Q0"":"" A veces es verdad""}"
"","902","FDMQ_07","FDMQ","survey-multi-choice-vertical","257","511001","0.0-273.0","{""Q0"":""7. Siempre que afronto una decisión difícil, me siento pesimista respecto a poder encontrar una buena solución.""}","{""Q0"":"" No es verdad para mi""}"
"","776","FDMQ_08","FDMQ","survey-multi-choice-vertical","258","511781","0.0-274.0","{""Q0"":""8. Me siento como si estuviera bajo una tremenda presión de tiempo cuando tomo decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","716","FDMQ_09","FDMQ","survey-multi-choice-vertical","259","512502","0.0-275.0","{""Q0"":""9. La posibilidad de que alguna cosa de poca importancia pudiera salir mal hace que cambie abruptamente mi preferencia.""}","{""Q0"":"" No es verdad para mi""}"
"","943","FDMQ_10","FDMQ","survey-multi-choice-vertical","260","513449","0.0-276.0","{""Q0"":""10. No puedo pensar correctamente si tengo que tomar decisiones apresuradas.""}","{""Q0"":"" No es verdad para mi""}"
"","728","FDMQ_11","FDMQ","survey-multi-choice-vertical","261","514181","0.0-277.0","{""Q0"":""11. Después de tomar una decisión, gasto cantidad de tiempo convenciéndome a mí mismo de que era correcta.""}","{""Q0"":"" A veces es verdad""}"
"","909","FDMQ_12","FDMQ","survey-multi-choice-vertical","262","515094","0.0-278.0","{""Q0"":""12. Evito tomar decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","794","FDMQ_13","FDMQ","survey-multi-choice-vertical","263","515898","0.0-279.0","{""Q0"":""13. No tomo decisiones a menos que no tenga más remedio.""}","{""Q0"":"" No es verdad para mi""}"
"","888","FDMQ_14","FDMQ","survey-multi-choice-vertical","264","516789","0.0-280.0","{""Q0"":""14. Prefiero dejarles a otros tomar las decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","870","FDMQ_15","FDMQ","survey-multi-choice-vertical","265","517663","0.0-281.0","{""Q0"":""15. No me gusta asumir la responsabilidad de tomar decisiones.""}","{""Q0"":"" Es verdad para mi""}"
"","915","FDMQ_16","FDMQ","survey-multi-choice-vertical","266","518582","0.0-282.0","{""Q0"":""16. Si una decisión puede ser tomada por otra persona o por mi, dejo que la otra persona la tome.""}","{""Q0"":"" A veces es verdad""}"
"","809","FDMQ_17","FDMQ","survey-multi-choice-vertical","267","519399","0.0-283.0","{""Q0"":""17. Prefiero que las personas que están mejor informadas decidan por mí.""}","{""Q0"":"" No es verdad para mi""}"
"","738","FDMQ_18","FDMQ","survey-multi-choice-vertical","268","520141","0.0-284.0","{""Q0"":""18. Pierdo cantidad de tiempo en cuestiones triviales de menor importancia antes de llegar a la decisión final.""}","{""Q0"":"" No es verdad para mi""}"
"","871","FDMQ_19","FDMQ","survey-multi-choice-vertical","269","521014","0.0-285.0","{""Q0"":""19. Incluso después de haber tomado una decisión, retraso ponerla en práctica.""}","{""Q0"":"" A veces es verdad""}"
"","711","FDMQ_20","FDMQ","survey-multi-choice-vertical","270","521728","0.0-286.0","{""Q0"":""20. Cuando tengo que tomar una decisión, espero mucho tiempo antes de empezar a pensar en ello.""}","{""Q0"":"" No es verdad para mi""}"
"","908","FDMQ_21","FDMQ","survey-multi-choice-vertical","271","522640","0.0-287.0","{""Q0"":""21. Retraso tomar decisiones hasta que es demasiado tarde.""}","{""Q0"":"" No es verdad para mi""}"
"","812","FDMQ_22","FDMQ","survey-multi-choice-vertical","272","523457","0.0-288.0","{""Q0"":""22. Aplazo tomar decisiones.""}","{""Q0"":"" Es verdad para mi""}"
