"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":404}]","404","Instructions_01","IDQ","instructions","240","212865","0.0-268.0","",""
"","656","IDQ_01","IDQ","survey-text","241","213524","0.0-269.0","{""Q0"":""Nombre completo""}","{""Q0"":""xYyVvQUNtATqrjLfqaLQcgkcNWg4o8yew7YTrc6xQSYDODlgD9v0n6Lm4W4dNRb7lrfPMkcb""}"
"","585","IDQ_02","IDQ","survey-text","242","214115","0.0-270.0","{""Q0"":""Edad""}","{""Q0"":""33""}"
"","809","IDQ_03","IDQ","survey-text","243","214928","0.0-271.0","{""Q0"":""Rut (sin digito verificador)""}","{""Q0"":""58""}"
"","786","IDQ_04","IDQ","survey-multi-choice-vertical","244","215716","0.0-272.0","{""Q0"":""Sexo""}","{""Q0"":"" Mujer""}"
"","702","IDQ_05","IDQ","survey-text","245","216423","0.0-273.0","{""Q0"":""Nivel educacional en años de estudio (Considere hasta el año realizado. Por ejemplo, si terminó 4to medio y no realizó nada más, poner 12 años. Si realizo dos años de formación técnica después de terminar 4to medio, poner 14 años. Si llegó solo hasta 3er medio, poner 10 ya que terminó 2do medio. etc.)""}","{""Q0"":""79""}"
"","598","IDQ_06","IDQ","survey-text","246","217024","0.0-274.0","{""Q0"":""Comuna de residencia""}","{""Q0"":""4MDIZpjPRnvEuOZQphxoriXQWkTOcHnvmghEDvL9VVfrB97hiRIy8""}"
"","639","IDQ_07","IDQ","survey-text","247","217666","0.0-275.0","{""Q0"":""Número telefónico de contacto""}","{""Q0"":""62""}"
"","724","IDQ_08","IDQ","survey-text","248","218394","0.0-276.0","{""Q0"":""Dirección correo electrónico""}","{""Q0"":""hBxu6Azqfv3cA2WHUd0bmvImZmifvVkp""}"
"","724","IDQ_09","IDQ","survey-multi-choice-vertical","249","219121","0.0-277.0","{""Q0"":""¿Ha sido diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":"" No""}"
"","844","IDQ_11","IDQ","survey-multi-choice-vertical","250","219969","0.0-279.0","{""Q0"":""¿Se encuentra actualmente bajo algún tratamiento psiquiátrico? (ej: usa medicación; está bajo terapia psiquiátrica y/o control médico)""}","{""Q0"":"" Si""}"
"","607","IDQ_12","IDQ","survey-text","251","220580","0.0-280.0-0.0","{""Q0"":""¿Qué tipo de tratamiento?""}","{""Q0"":""hWfvHlnFbMffJuC2V8""}"
"","745","IDQ_13","IDQ","survey-multi-choice-vertical","252","221328","0.0-281.0","{""Q0"":""¿Ha tenido que acudir por ayuda especializada, o tiene la necesidad de buscarla, por consumo problemático de alcohol y/o drogas?""}","{""Q0"":"" Si""}"
"","744","IDQ_14","IDQ","survey-text","253","222075","0.0-282.0-0.0","{""Q0"":""¿Qué tipo de droga ha consumido?""}","{""Q0"":""snJTnjLfYEY0oJUOfjwgURHozmY""}"
