"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":557}]","557","Instructions_01","MIS","instructions","320","276851","0.0-353.0","",""
"","678","MIS_01","MIS","survey-multi-choice-vertical","321","277532","0.0-354.0","{""Q0"":""1. Algunas personas pueden hacerme consciente de ellos simplemente pensando en mí.""}","{""Q0"":"" Verdadero""}"
"","752","MIS_02","MIS","survey-multi-choice-vertical","322","278288","0.0-355.0","{""Q0"":""2. He tenido la sensación momentánea de que tal vez no soy humano.""}","{""Q0"":"" Verdadero""}"
"","776","MIS_03","MIS","survey-multi-choice-vertical","323","279074","0.0-356.0","{""Q0"":""3. A veces he tenido miedo de pisar las grietas en la acera.""}","{""Q0"":"" Verdadero""}"
"","948","MIS_04","MIS","survey-multi-choice-vertical","324","280027","0.0-357.0","{""Q0"":""4. Creo que podría aprender a leer las mentes de otros si yo quisiera.""}","{""Q0"":"" Falso""}"
"","860","MIS_05","MIS","survey-multi-choice-vertical","325","280893","0.0-358.0","{""Q0"":""5. Los horóscopos son correctos con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Falso""}"
"","655","MIS_06","MIS","survey-multi-choice-vertical","326","281551","0.0-359.0","{""Q0"":""6. Las cosas a veces parecen estar en diferentes lugares cuando llego a casa, a pesar de que nadie ha estado allí.""}","{""Q0"":"" Verdadero""}"
"","924","MIS_07","MIS","survey-multi-choice-vertical","327","282478","0.0-360.0","{""Q0"":""7. Los números como 13 y 7 no tienen poderes especiales.""}","{""Q0"":"" Falso""}"
"","685","MIS_08","MIS","survey-multi-choice-vertical","328","283166","0.0-361.0","{""Q0"":""8. Ocasionalmente tuve la tonta sensación de que alguien en la estación de televisión o la emisora ​​de radio sabía que lo estaba escuchando.""}","{""Q0"":"" Verdadero""}"
"","890","MIS_09","MIS","survey-multi-choice-vertical","329","284059","0.0-362.0","{""Q0"":""9. Me preocupa que las personas en otros planetas puedan influir en lo que sucede en la tierra""}","{""Q0"":"" Falso""}"
"","748","MIS_10","MIS","survey-multi-choice-vertical","330","284811","0.0-363.0","{""Q0"":""10. El gobierno se niega a decirnos la verdad sobre platillos voladores.""}","{""Q0"":"" Verdadero""}"
"","813","MIS_11","MIS","survey-multi-choice-vertical","331","285629","0.0-364.0","{""Q0"":""11. He sentido que había mensajes para mí en cómo se organizaron las cosas en una vitrina.""}","{""Q0"":"" Verdadero""}"
"","748","MIS_12","MIS","survey-multi-choice-vertical","332","286381","0.0-365.0","{""Q0"":""12. Nunca he dudado de que mis sueños son los productos de mi propia mente.""}","{""Q0"":"" Verdadero""}"
"","735","MIS_13","MIS","survey-multi-choice-vertical","333","287120","0.0-366.0","{""Q0"":""13. Los amuletos de buena suerte no funcionan.""}","{""Q0"":"" Falso""}"
"","875","MIS_14","MIS","survey-multi-choice-vertical","334","287999","0.0-367.0","{""Q0"":""14. He notado sonidos en mis grabaciones o discos que no están allí en otros momentos.""}","{""Q0"":"" Verdadero""}"
"","653","MIS_15","MIS","survey-multi-choice-vertical","335","288655","0.0-368.0","{""Q0"":""15. Los movimientos de las manos que los extraños hacen parecen influir en mí a veces.""}","{""Q0"":"" Verdadero""}"
"","876","MIS_16","MIS","survey-multi-choice-vertical","336","289534","0.0-369.0","{""Q0"":""16. Casi nunca sueño con cosas antes de que sucedan.""}","{""Q0"":"" Verdadero""}"
"","780","MIS_17","MIS","survey-multi-choice-vertical","337","290318","0.0-370.0","{""Q0"":""17. He tenido la sensación momentánea de que el lugar de una persona ha sido ocupado por alguien parecido a ella.""}","{""Q0"":"" Falso""}"
