"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":334}]","334","Instructions","RTS","instructions","696","391990","0.0-659.0","",""
"","613","RTS_01","RTS","survey-multi-choice-vertical","697","392607","0.0-660.0","{""Q0"":""1. Los horóscopos tienen razón con demasiada frecuencia para que sea una coincidencia.""}","{""Q0"":"" Verdadero""}"
"","512","RTS_02","RTS","survey-multi-choice-vertical","698","393123","0.0-661.0","{""Q0"":""2. A veces realizo ciertos pequeños rituales para alejarme de las influencias negativas.""}","{""Q0"":"" Falso""}"
"","516","RTS_03","RTS","survey-multi-choice-vertical","699","393640","0.0-662.0","{""Q0"":""3. He experimentado un estado alterado de conciencia en el que sentí que me volví cósmicamente iluminado.""}","{""Q0"":"" Falso""}"
"","503","RTS_04","RTS","survey-multi-choice-vertical","700","394145","0.0-663.0","{""Q0"":""4. En la actualidad, soy muy bueno imaginando y haciendo cosas.""}","{""Q0"":"" Verdadero""}"
"","503","RTS_05","RTS","survey-multi-choice-vertical","701","394651","0.0-664.0","{""Q0"":""5. He sentido que había recibido una sabiduría especial, para ser comunicada al resto de la humanidad.""}","{""Q0"":"" Verdadero""}"
"","484","RTS_06","RTS","survey-multi-choice-vertical","702","395138","0.0-665.0","{""Q0"":""6. A veces me he comportado de una manera mucho más impulsiva y/o desinhibida que de costumbre.""}","{""Q0"":"" Verdadero""}"
"","491","RTS_07","RTS","survey-multi-choice-vertical","703","395631","0.0-666.0","{""Q0"":""7. Me fascinan las nuevas ideas, tengan o no un valor práctico.""}","{""Q0"":"" Verdadero""}"
"","468","RTS_08","RTS","survey-multi-choice-vertical","704","396102","0.0-667.0","{""Q0"":""8. A veces he sentido una presencia maligna a mi alrededor, aunque no pude verla.""}","{""Q0"":"" Falso""}"
"","477","RTS_09","RTS","survey-multi-choice-vertical","705","396581","0.0-668.0","{""Q0"":""9. Mis pensamientos a veces han llegado tan rápido que no podía escribirlos todos lo suficientemente rápido.""}","{""Q0"":"" Verdadero""}"
"","484","RTS_10","RTS","survey-multi-choice-vertical","706","397066","0.0-669.0","{""Q0"":""10. Si ya no pudiera fingir, no sería yo, no sería la misma persona.""}","{""Q0"":"" Verdadero""}"
"","505","RTS_11","RTS","survey-multi-choice-vertical","707","397573","0.0-670.0","{""Q0"":""11. A veces experimento cosas como si fueran doblemente reales.""}","{""Q0"":"" Falso""}"
"","492","RTS_12","RTS","survey-multi-choice-vertical","708","398067","0.0-671.0","{""Q0"":""12. A veces es posible para mí estar completamente inmerso en la naturaleza o en el arte y sentir como si todo mi estado de conciencia se hubiera alterado temporalmente de alguna manera.""}","{""Q0"":"" Verdadero""}"
"","477","RTS_13","RTS","survey-multi-choice-vertical","709","398546","0.0-672.0","{""Q0"":""13. A menudo tengo un día en que las luces en espacios interiores parecen tan brillantes que me molestan los ojos.""}","{""Q0"":"" Verdadero""}"
"","498","RTS_14","RTS","survey-multi-choice-vertical","710","399046","0.0-673.0","{""Q0"":""14. Estoy convencido de que he tenido al menos una experiencia de telepatía entre otra persona y yo.""}","{""Q0"":"" Falso""}"
"","478","RTS_15","RTS","survey-multi-choice-vertical","711","399527","0.0-674.0","{""Q0"":""15. Estoy convencido de que soy psíquico.""}","{""Q0"":"" Verdadero""}"
"","470","RTS_16","RTS","survey-multi-choice-vertical","712","400000","0.0-675.0","{""Q0"":""16. He experimentado un estado alterado de conciencia que creo que transformó por completo (de manera positiva) la forma en que me miraba a mí mismo.""}","{""Q0"":"" Verdadero""}"
"","461","RTS_17","RTS","survey-multi-choice-vertical","713","400464","0.0-676.0","{""Q0"":""17. Estoy convencido de que he tenido un presentimiento sobre el futuro que se hizo realidad y que (creo) no fue solo una coincidencia.""}","{""Q0"":"" Verdadero""}"
"","495","RTS_18","RTS","survey-multi-choice-vertical","714","400961","0.0-677.0","{""Q0"":""18. Creo que realmente sé lo que algunas personas quieren decir cuando hablan de experiencias místicas.""}","{""Q0"":"" Verdadero""}"
"","538","RTS_19","RTS","survey-multi-choice-vertical","715","401501","0.0-678.0","{""Q0"":""19. He pasado por momentos en los que los olores parecían más fuertes y abrumadores de lo habitual.""}","{""Q0"":"" Verdadero""}"
"","532","RTS_20","RTS","survey-multi-choice-vertical","716","402035","0.0-679.0","{""Q0"":""20. Puedo sentir claramente de nuevo (revivir) en mi imaginación cosas tales como: la sensación de una suave brisa, arena cálida bajo los pies descalzos, la suavidad del pelaje, la hierba fresca, el calor del sol y el olor a hierba recién cortada.""}","{""Q0"":"" Verdadero""}"
"","507","RTS_21","RTS","survey-multi-choice-vertical","717","402544","0.0-680.0","{""Q0"":""21. Una persona debe tratar de comprender sus sueños y dejarse guiar por ellos o recibir advertencias de ellos.""}","{""Q0"":"" Verdadero""}"
"","542","RTS_22","RTS","survey-multi-choice-vertical","718","403088","0.0-681.0","{""Q0"":""22. Mientras escucho mi música favorita, además de sentirme tranquilo, relajado, feliz, etc., a menudo tengo un sentimiento de unidad con la música, o de estar en otro lugar o tiempo, o de recordar vívidamente el pasado. ""}","{""Q0"":"" Verdadero""}"
"","532","RTS_23","RTS","survey-multi-choice-vertical","719","403622","0.0-682.0","{""Q0"":""23. A veces siento de alguna manera la presencia de alguien que no está físicamente allí.""}","{""Q0"":"" Verdadero""}"
"","529","RTS_24","RTS","survey-multi-choice-vertical","720","404153","0.0-683.0","{""Q0"":""24. Estoy convencido de que es posible obtener información sobre los pensamientos, sentimientos o circunstancias de otra persona, de una manera que no depende de la predicción racional o de los canales sensoriales normales.""}","{""Q0"":"" Verdadero""}"
"","509","RTS_25","RTS","survey-multi-choice-vertical","721","404665","0.0-684.0","{""Q0"":""25. Durante varios días seguidos he tenido una conciencia tan elevada de las imágenes y los sonidos que no puedo ignorarlos.""}","{""Q0"":"" Verdadero""}"
"","685","RTS_26","RTS","survey-multi-choice-vertical","722","405351","0.0-685.0","{""Q0"":""26. A veces tengo la sensación de ganar o perder energía cuando ciertas personas me miran o me tocan.""}","{""Q0"":"" Verdadero""}"
"","479","RTS_27","RTS","survey-multi-choice-vertical","723","405832","0.0-686.0","{""Q0"":""27. Ahora que soy mayor, todavía creo de alguna manera en seres como elfos, brujas, duendes, hadas, etc.""}","{""Q0"":"" Verdadero""}"
"","494","RTS_28","RTS","survey-multi-choice-vertical","724","406328","0.0-687.0","{""Q0"":""28. A veces la gente piensa que soy un poco raro porque mis ideas son muy novedosas.""}","{""Q0"":"" Falso""}"
"","499","RTS_29","RTS","survey-multi-choice-vertical","725","406830","0.0-688.0","{""Q0"":""29. Cuando escucho música de órgano u otra música potente, a veces siento como si me elevaran en el aire.""}","{""Q0"":"" Falso""}"
