"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":406}]","406","Instructions_01","IDQ","instructions","240","214006","0.0-268.0","",""
"","587","IDQ_01","IDQ","survey-text","241","214596","0.0-269.0","{""Q0"":""Nombre completo""}","{""Q0"":""x43ZOVMDdk5Jz7W2w418ot5hWRDJtUBCFjuVgS53r1DUF8gj1G9mSRO32FBfazclsJ2yqLkS69jZnak""}"
"","704","IDQ_02","IDQ","survey-text","242","215304","0.0-270.0","{""Q0"":""Edad""}","{""Q0"":""53""}"
"","596","IDQ_03","IDQ","survey-text","243","215903","0.0-271.0","{""Q0"":""Rut (sin digito verificador)""}","{""Q0"":""62""}"
"","796","IDQ_04","IDQ","survey-multi-choice-vertical","244","216702","0.0-272.0","{""Q0"":""Sexo""}","{""Q0"":"" No binario""}"
"","751","IDQ_05","IDQ","survey-text","245","217459","0.0-273.0","{""Q0"":""Nivel educacional en años de estudio (Considere hasta el año realizado. Por ejemplo, si terminó 4to medio y no realizó nada más, poner 12 años. Si realizo dos años de formación técnica después de terminar 4to medio, poner 14 años. Si llegó solo hasta 3er medio, poner 10 ya que terminó 2do medio. etc.)""}","{""Q0"":""8""}"
"","600","IDQ_06","IDQ","survey-text","246","218062","0.0-274.0","{""Q0"":""Comuna de residencia""}","{""Q0"":""KioQxyqzrhOJq8WawcaH9nNogs6""}"
"","716","IDQ_07","IDQ","survey-text","247","218782","0.0-275.0","{""Q0"":""Número telefónico de contacto""}","{""Q0"":""18""}"
"","600","IDQ_08","IDQ","survey-text","248","219388","0.0-276.0","{""Q0"":""Dirección correo electrónico""}","{""Q0"":""9t7zcK4HKMxah9XjTj2R59II4aXEpLE6pPwN97iFZkYHzh3i8ioUW77XB87EIgcqTtdFs84mES8qBBbLW3olJOmYTDbc""}"
"","752","IDQ_09","IDQ","survey-multi-choice-vertical","249","220142","0.0-277.0","{""Q0"":""¿Ha sido diagnosticado con alguna enfermedad psiquiátrica?""}","{""Q0"":"" No""}"
"","882","IDQ_11","IDQ","survey-multi-choice-vertical","250","221028","0.0-279.0","{""Q0"":""¿Se encuentra actualmente bajo algún tratamiento psiquiátrico? (ej: usa medicación; está bajo terapia psiquiátrica y/o control médico)""}","{""Q0"":"" Si""}"
"","548","IDQ_12","IDQ","survey-text","251","221580","0.0-280.0-0.0","{""Q0"":""¿Qué tipo de tratamiento?""}","{""Q0"":""Ts5k2rZwhecoVKNfxSFEwCWSDF13rRu""}"
"","1113","IDQ_13","IDQ","survey-multi-choice-vertical","252","222696","0.0-281.0","{""Q0"":""¿Ha tenido que acudir por ayuda especializada, o tiene la necesidad de buscarla, por consumo problemático de alcohol y/o drogas?""}","{""Q0"":"" Si""}"
"","560","IDQ_14","IDQ","survey-text","253","223259","0.0-282.0-0.0","{""Q0"":""¿Qué tipo de droga ha consumido?""}","{""Q0"":""QI9tDx84OXsDvFpbQ9a2KFITFoTbEUbIf4P2HRcmUBgmHvA8A""}"
