"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":400}]","400","Instructions_01","CRTv","instructions","137","349025","0.0-148.0","",""
"","658","CRTv_01","CRTv","survey-text","138","349686","0.0-149.0","{""Q0"":""1. El papá de María tiene 5 hijas y ningún hijo: Nana, Nene, Nini, Nono ¿Cuál es probablemente el nombre de la quinta hija?""}","{""Q0"":""O9AIEn3lnrnxwFjG2psfQV7GjfWoj9Ha4a1VCUQbA5TeAa9i3JByAiEQ7TY5pGDVBkkYnqxtm4XwD""}"
"","517","CRTv_02","CRTv","survey-text","139","350206","0.0-150.0","{""Q0"":""2. Si estuvieras corriendo una carrera y pasaras a la persona en segundo lugar ¿En qué lugar quedarías?""}","{""Q0"":""t25d9SDpSDEsLJUjb6JNVppj67Xw""}"
"","703","CRTv_03","CRTv","survey-text","140","350912","0.0-151.0","{""Q0"":""3. En una noche de tormenta un avión despega desde Nueva York. La tormenta empeora y el avión se estrella. La mitad cae en los Estados Unidos y la otra mitad en Canadá ¿En qué país enterrarías a los sobrevivientes?""}","{""Q0"":""d80pP8DAd7358mQZHnNOdIJtEaeLsE8odrzNxGYYkSgLoLCPvkD""}"
"","692","CRTv_04","CRTv","survey-text","141","351608","0.0-152.0","{""Q0"":""4. Un mono, una ardilla, y un pájaro están haciendo una carrera hacia la punta de un manzano ¿Quién obtendrá el plátano primero? ¿El mono, la ardilla o el pájaro?""}","{""Q0"":""fmKyjZnW4duElahA2a58KvhPnJHhx85NdyajLOoYBjaaWnGluhmvvjE28t""}"
"","548","CRTv_05","CRTv","survey-text","142","352159","0.0-153.0","{""Q0"":""5. En una casa de un piso color rojo, había una persona roja, un gato rojo, un pez rojo, un computador rojo, una silla roja, una tabla roja, un teléfono rojo, una ducha roja ¡Todo era de color rojo! ¿De qué color son probablemente las escaleras?""}","{""Q0"":""O1S9XzwiLteYXn8DXAd3T1J8rwCwdeolK4r2p3s04""}"
"","631","CRTv_06","CRTv","survey-text","143","352793","0.0-154.0","{""Q0"":""6. ¿Qué número de cada animal puso Moisés en el arca?""}","{""Q0"":""U""}"
"","679","CRTv_07","CRTv","survey-text","144","353474","0.0-155.0","{""Q0"":""7. El viento fluye en dirección oeste. Un tren eléctrico viaja hacia el este ¿En qué dirección cardinal viaja el humo de la locomotora?""}","{""Q0"":""0wWIhYCOFhaBJhSsEKuL4GFn0CiQHDNJwrgAAEWkZqTQf4DlLHzCm7heW6Nzdo4rzJld3k5tTqRGu""}"
"","546","CRTv_08","CRTv","survey-text","145","354023","0.0-156.0","{""Q0"":""8. Si tienes solo un fósforo y caminas a una habitación oscura donde hay aceite de lámpara, un periódico y madera ¿Qué cosa prenderías primero?""}","{""Q0"":""Aw7q2PwbBir8CEnMk""}"
"","662","CRTv_09","CRTv","survey-text","146","354687","0.0-157.0","{""Q0"":""9. ¿Sería ético que un hombre se casara con la hermana de su viuda?""}","{""Q0"":""iBlZafAGODpHLjmxsIBVe1jurdp1Bt1eJkPU5tfoJBVO2mAIM9zovOXC1TK2J1UWdjGhGAl6721AQkHOXIDOQLB6VW""}"
"","612","CRTv_10","CRTv","survey-text","147","355301","0.0-158.0","{""Q0"":""10. ¿Cuál de las oraciones es correcta? a) ‘La yema del huevo son blancas’ o b) ‘La yema del huevo es blanca’""}","{""Q0"":""MFwSf8Y6Bw5""}"
