"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":429}]","430","Instructions_01","SRSav","instructions","840","895230","0.0-812.0","",""
"","1090","SRSav_01","SRSav","survey-multi-choice-vertical","841","896334","0.0-813.0","{""Q0"":""1. ¿Con qué frecuencia asiste a los servicios de la iglesia?""}","{""Q0"":""Nunca""}"
"","1113","SRSav_02","SRSav","survey-multi-choice-vertical","842","897455","0.0-814.0","{""Q0"":""2. ¿Con qué frecuencia participas en otras actividades religiosas? (actividades grupales, es decir, clases de escuela dominical para adultos, grupos de estudio bíblico, grupos de oración, etc.)""}","{""Q0"":""Varias veces a la semana""}"
"[{""page_index"":0,""viewing_time"":356}]","356","Instructions_02","SRSav","instructions","843","897813","0.0-815.0","",""
"","1033","SRSav_03","SRSav","survey-multi-choice-vertical","844","898854","0.0-816.0","{""Q0"":""3. ¿Con qué frecuencia rezas en privado?""}","{""Q0"":""Solo ocasionalmente""}"
"","1089","SRSav_04","SRSav","survey-multi-choice-vertical","845","899953","0.0-817.0","{""Q0"":""4. ¿Con qué frecuencia lees la Biblia u otros religiosos? literatura (revistas, periódicos, libros) en casa?""}","{""Q0"":""Solo ocasionalmente""}"
"","1072","SRSav_05","SRSav","survey-multi-choice-vertical","846","901034","0.0-818.0","{""Q0"":""5. ¿Con qué frecuencia escuchas o ves programas religiosos en radio o televisión?""}","{""Q0"":""Nunca""}"
"[{""page_index"":0,""viewing_time"":360}]","360","Instructions_03","SRSav","instructions","847","901396","0.0-819.0","",""
"","968","SRSav_06","SRSav","survey-multi-choice-vertical","848","902370","0.0-820.0","{""Q0"":""6. Mi fe involucra toda mi vida.""}","{""Q0"":""Inseguro""}"
"","1127","SRSav_07","SRSav","survey-multi-choice-vertical","849","903506","0.0-821.0","{""Q0"":""7. En mi vida, experimento la presencia de lo divino (es decir, de Dios).""}","{""Q0"":""Definitivamente cierto de mí""}"
"","1378","SRSav_08","SRSav","survey-multi-choice-vertical","850","904892","0.0-822.0","{""Q0"":""8. Aunque soy una persona religiosa, me niego a dejar que consideraciones religiosas influyan en mis asuntos cotidianos.""}","{""Q0"":""Tiende a ser verdad""}"
"","940","SRSav_09","SRSav","survey-multi-choice-vertical","851","905844","0.0-823.0","{""Q0"":""9. Nada es tan importante para mí como servir a Dios como mejor se hacerlo.""}","{""Q0"":""Tiende a ser verdad""}"
"","1050","SRSav_10","SRSav","survey-multi-choice-vertical","852","906901","0.0-824.0","{""Q0"":""10. Mi fe a veces restringe mis acciones.""}","{""Q0"":""Inseguro""}"
"","821","SRSav_11","SRSav","survey-multi-choice-vertical","853","907728","0.0-825.0","{""Q0"":""11. Mis creencias religiosas son lo que realmente se encuentra detrás de todo mi enfoque de vida.""}","{""Q0"":""Tiende a ser verdad""}"
"","1114","SRSav_12","SRSav","survey-multi-choice-vertical","854","908847","0.0-826.0","{""Q0"":""12. Me esfuerzo por llevar mi religión a todos los demás aspectos de mi vida.""}","{""Q0"":""Definitivamente cierto de mí""}"
"","938","SRSav_13","SRSav","survey-multi-choice-vertical","855","909790","0.0-827.0","{""Q0"":""13. Uno debe buscar la guía de Dios al tomar decisiones importantes.""}","{""Q0"":""Tiende a estar de acuerdo""}"
"","1081","SRSav_14","SRSav","survey-multi-choice-vertical","856","910878","0.0-828.0","{""Q0"":""14. Aunque creo en la religión, siento que hay muchas cosas más importantes en la vida.""}","{""Q0"":""Tiende a estar en desacuerdo""}"
"","830","SRSav_15","SRSav","survey-multi-choice-vertical","857","911712","0.0-829.0","{""Q0"":""15. No importa tanto lo que yo crea siempre y cuando lleve una vida moral.""}","{""Q0"":""Definitivamente en desacuerdo""}"
