"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":251}]","251","Instructions","EAR","instructions","143","80375","0.0-155.0","",""
"","605","EAR_01","EAR","survey-multi-choice-vertical","144","80982","0.0-156.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" De acuerdo""}"
"","543","EAR_02","EAR","survey-multi-choice-vertical","145","81528","0.0-157.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","564","EAR_03","EAR","survey-multi-choice-vertical","146","82094","0.0-158.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" De acuerdo""}"
"","544","EAR_04","EAR","survey-multi-choice-vertical","147","82641","0.0-159.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" Muy en desacuerdo""}"
"","541","EAR_05","EAR","survey-multi-choice-vertical","148","83183","0.0-160.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" De acuerdo""}"
"","512","EAR_06","EAR","survey-multi-choice-vertical","149","83697","0.0-161.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","547","EAR_07","EAR","survey-multi-choice-vertical","150","84247","0.0-162.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","525","EAR_08","EAR","survey-multi-choice-vertical","151","84774","0.0-163.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","522","EAR_09","EAR","survey-multi-choice-vertical","152","85299","0.0-164.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","483","EAR_10","EAR","survey-multi-choice-vertical","153","85784","0.0-165.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" De acuerdo""}"
