"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":336}]","336","Instructions_01","EAR","instructions","207","388831","0.0-222.0","",""
"","1006","EAR_01","EAR","survey-multi-choice-vertical","208","389841","0.0-223.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" En desacuerdo""}"
"","808","EAR_02","EAR","survey-multi-choice-vertical","209","390652","0.0-224.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","971","EAR_03","EAR","survey-multi-choice-vertical","210","391625","0.0-225.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","763","EAR_04","EAR","survey-multi-choice-vertical","211","392390","0.0-226.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" En desacuerdo""}"
"","975","EAR_05","EAR","survey-multi-choice-vertical","212","393367","0.0-227.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" Muy en desacuerdo""}"
"","754","EAR_06","EAR","survey-multi-choice-vertical","213","394125","0.0-228.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","845","EAR_07","EAR","survey-multi-choice-vertical","214","394974","0.0-229.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","810","EAR_08","EAR","survey-multi-choice-vertical","215","395788","0.0-230.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","859","EAR_09","EAR","survey-multi-choice-vertical","216","396651","0.0-231.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" Muy en desacuerdo""}"
"","975","EAR_10","EAR","survey-multi-choice-vertical","217","397630","0.0-232.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" De acuerdo""}"
