"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":424}]","424","Instructions_01","IEC","instructions","377","510017","0.0-332.0","",""
"","1153","IEC_01","IEC","survey-multi-choice-vertical","378","511177","0.0-333.0","{""Q0"":""1. El que yo llegue a ser un líder depende principalmente de mis habilidades.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","1339","IEC_02","IEC","survey-multi-choice-vertical","379","512522","0.0-334.0","{""Q0"":""2. Mi vida ha sido influenciada en gran medida por eventos inesperados.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","986","IEC_03","IEC","survey-multi-choice-vertical","380","513513","0.0-335.0","{""Q0"":""3. Yo siento que lo que pasa en mi vida está muy determinado por la gente que tiene poder (padres, jefes, políticos)""}","{""Q0"":"" Completamente de acuerdo.""}"
"","1176","IEC_04","IEC","survey-multi-choice-vertical","381","514696","0.0-336.0","{""Q0"":""4. El hecho de tener un accidente cuando voy manejando, depende principalmente de mi mismo.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","1058","IEC_05","IEC","survey-multi-choice-vertical","382","515761","0.0-337.0","{""Q0"":""5. Cuando hago planes, estoy casi seguro de que lo llevaré a cabo.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","1183","IEC_06","IEC","survey-multi-choice-vertical","383","516950","0.0-338.0","{""Q0"":""6. Ciertamente, a veces no puedo evitar tener mala suerte con mis asuntos personales.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","1226","IEC_07","IEC","survey-multi-choice-vertical","384","518185","0.0-339.0","{""Q0"":""7. Como yo tengo buena suerte, siempre las cosas me salen bien.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","1416","IEC_08","IEC","survey-multi-choice-vertical","385","519607","0.0-340.0","{""Q0"":""8. A pesar de estar bien capacitado, no conseguiré un buen empleo a menos que alguien influyente me ayude.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","1070","IEC_09","IEC","survey-multi-choice-vertical","386","520684","0.0-341.0","{""Q0"":""9. La cantidad de amigos que tengo está determinada por mi propia simpatía.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","1145","IEC_10","IEC","survey-multi-choice-vertical","387","521833","0.0-342.0","{""Q0"":""10. He descubierto que si algo va a suceder, ello sucederá independientemente de lo que yo haga.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","980","IEC_11","IEC","survey-multi-choice-vertical","388","522818","0.0-343.0","{""Q0"":""11. Yo creo que los ricos y políticos controlan mi vida de muchas maneras diferentes.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","1227","IEC_12","IEC","survey-multi-choice-vertical","389","524050","0.0-344.0","{""Q0"":""12. Si tengo un accidente automovilístico ello se debe a mi mala suerte.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","921","IEC_13","IEC","survey-multi-choice-vertical","390","524977","0.0-345.0","{""Q0"":""13. La gente como yo tiene muy poca oportunidad de defender sus intereses personales cuando esos intereses entran en conflicto con los grupos poderosos (ricos, políticos).""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","1196","IEC_14","IEC","survey-multi-choice-vertical","391","526178","0.0-346.0","{""Q0"":""14. No siempre es apropiado para mí planear muy por adelantado porque de todas maneras muchas cosas resultan ser asunto de buena o mala suerte.""}","{""Q0"":"" Completamente en desacuerdo.""}"
"","1239","IEC_15","IEC","survey-multi-choice-vertical","392","527423","0.0-347.0","{""Q0"":""15. En este país, para uno lograr lo que quiere necesariamente tiene que halagar a alguien.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","1068","IEC_16","IEC","survey-multi-choice-vertical","393","528498","0.0-348.0","{""Q0"":""16. El que yo llegue a ser un líder dependerá de la suerte que yo tenga.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","1116","IEC_17","IEC","survey-multi-choice-vertical","394","529619","0.0-349.0","{""Q0"":""17. Yo siento que la gente que tiene algún poder sobre mí (padres, familiares, jefes), trata de decidir lo que sucederá en mi vida.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","1023","IEC_18","IEC","survey-multi-choice-vertical","395","530649","0.0-350.0","{""Q0"":""18. En la mayoría de los casos yo puedo decidir lo que sucederá en mi vida.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","1084","IEC_19","IEC","survey-multi-choice-vertical","396","531739","0.0-351.0","{""Q0"":""19. Normalmente soy capaz de defender mis intereses personales.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
