"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":244}]","244","Instructions","GHQ12","instructions","191","95327","0.0-203.0","",""
"","566","GHQ12_01","GHQ12","survey-multi-choice-vertical","192","95896","0.0-204.0","{""Q0"":"" Últimamente, ¿Ha podido concentrarse bien en lo que hacía?""}","{""Q0"":"" Mejor que lo habitual""}"
"","506","GHQ12_02","GHQ12","survey-multi-choice-vertical","193","96404","0.0-205.0","{""Q0"":"" Últimamente, ¿Sus preocupaciones le han hecho perder mucho sueño?""}","{""Q0"":"" No más que lo habitual""}"
"","510","GHQ12_03","GHQ12","survey-multi-choice-vertical","194","96918","0.0-206.0","{""Q0"":"" Últimamente, ¿Ha sentido que está desempeñando un papel útil en la vida?""}","{""Q0"":"" Mucho menos útil que lo habitual""}"
"","551","GHQ12_04","GHQ12","survey-multi-choice-vertical","195","97472","0.0-207.0","{""Q0"":"" Últimamente, ¿Se ha sentido capaz de tomar decisiones?""}","{""Q0"":"" Más que lo habitual""}"
"","521","GHQ12_05","GHQ12","survey-multi-choice-vertical","196","97996","0.0-208.0","{""Q0"":"" Últimamente, ¿Se ha notado constantemente agobiado y en tensión?""}","{""Q0"":"" Algo más que lo habitual""}"
"","512","GHQ12_06","GHQ12","survey-multi-choice-vertical","197","98510","0.0-209.0","{""Q0"":"" Últimamente, ¿Ha tenido la sensación de que no puede superar sus dificultades?""}","{""Q0"":"" No más que lo habitual""}"
"","480","GHQ12_07","GHQ12","survey-multi-choice-vertical","198","98994","0.0-210.0","{""Q0"":"" Últimamente, ¿Ha sido capaz de disfrutar de sus actividades normales de cada día?""}","{""Q0"":"" Igual que lo habitual""}"
"","531","GHQ12_08","GHQ12","survey-multi-choice-vertical","199","99527","0.0-211.0","{""Q0"":"" Últimamente, ¿Ha sido capaz de hacer frente adecuadamente a sus problemas?""}","{""Q0"":"" Más que lo habitual""}"
"","534","GHQ12_09","GHQ12","survey-multi-choice-vertical","200","100063","0.0-212.0","{""Q0"":"" Últimamente, ¿Se ha sentido poco feliz o deprimido?""}","{""Q0"":"" No, en absoluto""}"
"","511","GHQ12_10","GHQ12","survey-multi-choice-vertical","201","100576","0.0-213.0","{""Q0"":"" Últimamente, ¿Ha perdido confianza en sí mismo?""}","{""Q0"":"" No, en absoluto""}"
"","496","GHQ12_11","GHQ12","survey-multi-choice-vertical","202","101074","0.0-214.0","{""Q0"":"" Últimamente, ¿Ha pensado que usted es una persona que no vale para nada?""}","{""Q0"":"" Mucho más que lo habitual""}"
"","499","GHQ12_12","GHQ12","survey-multi-choice-vertical","203","101575","0.0-215.0","{""Q0"":"" Últimamente, ¿Se siente razonablemente feliz considerando todas las circunstancias?""}","{""Q0"":"" Más que lo habitual""}"
