"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"[{""page_index"":0,""viewing_time"":334}]","334","Instructions_01","Cov19Q","instructions","40","47305","0.0-53.0","",""
"","874","Cov19Q_01","Cov19Q","survey-multi-choice-vertical","41","48180","0.0-54.0","{""Q0"":""1. ¿Usted ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" Si""}"
"","737","Cov19Q_02","Cov19Q","survey-multi-choice-vertical","42","48920","0.0-55.0","{""Q0"":""2. ¿Algún miembro de su hogar, que vive con usted, ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" Si""}"
"","801","Cov19Q_03","Cov19Q","survey-multi-choice-vertical","43","49723","0.0-56.0","{""Q0"":""3. ¿Conoce de algún cercano (familiar, amigo, conocido), que ha contraído Coronavirus (covid-19) en el último año?""}","{""Q0"":"" No""}"
"","1018","Cov19Q_04","Cov19Q","survey-multi-choice-vertical","44","50745","0.0-57.0","{""Q0"":""4. Considerando la información de esta semana que usted maneja sobre la evolución del coronavirus ¿Qué tan grave considera la pandemia?""}","{""Q0"":"" Poco grave""}"
"","1144","Cov19Q_05","Cov19Q","survey-multi-choice-vertical","45","51893","0.0-58.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   5. El virus fue creado en un laboratorio.""}","{""Q0"":"" Muy de acuerdo""}"
"","1085","Cov19Q_06","Cov19Q","survey-multi-choice-vertical","46","52981","0.0-59.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   6. El virus fue esparcido intencionalmente.""}","{""Q0"":"" Ni de acuerdo ni en desacuerdo""}"
"","1112","Cov19Q_07","Cov19Q","survey-multi-choice-vertical","47","54099","0.0-60.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   7. El virus, independientemente si es natural o creado, ha sido utilizado a propósito para dominarnos y/o dañarnos.""}","{""Q0"":"" Muy en desacuerdo""}"
"","1120","Cov19Q_08","Cov19Q","survey-multi-choice-vertical","48","55221","0.0-61.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   8. Todo esto del virus y/o sus consecuencias es más bien un montaje, posiblemente falso.""}","{""Q0"":"" Muy en desacuerdo""}"
"","1295","Cov19Q_09","Cov19Q","survey-multi-choice-vertical","49","56519","0.0-62.0","{""Q0"":"" En el último tiempo han circulado teorías y supuestos sobre la pandemia del coronavirus. Al respecto, usted cree que:   9. Todo esto del virus y/o sus consecuencias es mucho menos grave de lo que se dice o no muy distinto que otros virus existentes (como la influenza o similares).""}","{""Q0"":"" Muy de acuerdo""}"
